drugbank_id	dailymed_id	inchi_key
DB06793	propoxyphene	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06793	propoxyphene hydrochloride	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06793	propoxyphene napsylate	XLMALTXPSGQGBX-PGRDOPGGSA-N
DB06794	lodoxamide	RVGLGHVJXCETIO-UHFFFAOYSA-N
DB06794	lodoxamide tromethamine	RVGLGHVJXCETIO-UHFFFAOYSA-N
DB06795	mafenide	TYMRLRRVMHJFTF-UHFFFAOYSA-N
DB06795	mafenide acetate	TYMRLRRVMHJFTF-UHFFFAOYSA-N
DB06799	methenamine	VKYKSIONXSXAKP-UHFFFAOYSA-N
DB06800	methylnaltrexone bromide	JVLBPIPGETUEET-WIXLDOGYSA-O
DB06802	nepafenac	QEFAQIPZVLVERP-UHFFFAOYSA-N
DB06804	nonoxynol-9	FBWNMEQMRUMQSO-UHFFFAOYSA-N
DB06809	plerixafor	YIQPUIGJQJDJOS-UHFFFAOYSA-N
DB06811	polidocanol	ONJQDTZCDSESIW-UHFFFAOYSA-N
DB06813	pralatrexate	OGSBUKJUDHAQEA-WMCAAGNKSA-N
DB06817	raltegravir	CZFFBEXEKNGXKS-UHFFFAOYSA-N
DB06817	raltegravir potassium	CZFFBEXEKNGXKS-UHFFFAOYSA-N
DB06819	sodium phenylbutyrate	OBKXEAXTFZPCHS-UHFFFAOYSA-N
DB06820	sulconazole	AFNXATANNDIXLG-UHFFFAOYSA-N
DB06820	sulconazole nitrate	AFNXATANNDIXLG-UHFFFAOYSA-N
DB06823	tiopronin	YTGJWQPHMWSCST-UHFFFAOYSA-N
DB06824	trientine	VILCJCGEZXAXTO-UHFFFAOYSA-N
DB06825	triptorelin	VXKHXGOKWPXYNA-PGBVPBMZSA-N
DB06825	triptorelin pamoate	VXKHXGOKWPXYNA-PGBVPBMZSA-N
DB06987	atenolol	METKIMKYRPQLGS-GFCCVEGCSA-N
DB07129	mexiletine	VLPIATFUUWWMKC-SNVBAGLBSA-N
DB07129	mexiletine hydrochloride	VLPIATFUUWWMKC-SNVBAGLBSA-N
DB07465	saxagliptin hydrochloride	QGJUIPDUBHWZPV-YQBUGCKMSA-N
DB07467	indapamide	NDDAHWYSQHTHNT-JTQLQIEISA-N
DB07565	chloramphenicol sodium succinate	LIRCDOVJWUGTMW-ZWNOBZJWSA-N
DB07701	donepezil	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07701	donepezil hydrochloride	ADEBPBSSDYVVLD-HXUWFJFHSA-N
DB07702	estriol	PROQIPRRNZUXQM-PNVOZDDCSA-N
DB07705	econazole	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07705	econazole nitrate	LEZWWPYKPKIXLL-GOSISDBHSA-N
DB07768	testosterone	MUMGGOZAMZWBJJ-KZYORJDKSA-N
DB08046	chlorthalidone	JIVPVXMEBJLZRO-AWEZNQCLSA-N
DB08167	methylene blue	RBTBFTRPCNLSDE-UHFFFAOYSA-N
DB08439	parecoxib	TZRHLKRLEZJVIJ-UHFFFAOYSA-N
DB08439	parecoxib sodium	TZRHLKRLEZJVIJ-UHFFFAOYSA-N
DB08472	fluoxetine	RTHCYVBBDHJXIQ-MRXNPFEDSA-N
DB08496	warfarin	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB08496	warfarin sodium	PJVWKTKQMONHTI-HNNXBMFYSA-N
DB08544	fluoxetine	RTHCYVBBDHJXIQ-INIZCTEOSA-N
DB08604	triclosan	XEFQLINVKFYRCS-UHFFFAOYSA-N
DB08797	salicylamide	SKZKKFZAGNVIMN-UHFFFAOYSA-N
DB08799	antazoline	REYFJDPCWQRWAA-UHFFFAOYSA-N
DB08799	antazoline hydrochloride	REYFJDPCWQRWAA-UHFFFAOYSA-N
DB08804	nandrolone decanoate	JKWKMORAXJQQSR-MOPIKTETSA-N
DB08815	lurasidone	PQXKDMSYBGKCJA-CVTJIBDQSA-N
DB08815	lurasidone hydrochloride	PQXKDMSYBGKCJA-CVTJIBDQSA-N
DB08816	ticagrelor	OEKWJQXRCDYSHL-FNOIDJSQSA-N
DB08819	tafluprost	WSNODXPBBALQOF-VEJSHDCNSA-N
DB08820	ivacaftor	PURKAOJPTOLRMP-UHFFFAOYSA-N
DB08822	azilsartan kamedoxomil	QJFSABGVXDWMIW-UHFFFAOYSA-N
DB08823	spinosad	JFLRKDZMHNBDQS-SGSTVUCESA-N
DB08824	ioflupane i-123	HXWLAJVUJSVENX-HFIFKADTSA-N
DB08826	deferiprone	TZXKOCQBRNJULO-UHFFFAOYSA-N
DB08827	lomitapide	MBBCVAKAJPKAKM-UHFFFAOYSA-N
DB08827	lomitapide mesylate	MBBCVAKAJPKAKM-UHFFFAOYSA-N
DB08828	vismodegib	BPQMGSKTAYIVFO-UHFFFAOYSA-N
DB08842	acetylcarnitine	RDHQFKQIGNGIED-MRVPVSSYSA-N
DB08858	ammonia n-13	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08858	hydrochloric acid	RUGJYCHQQOPHCW-UHFFFAOYSA-L
DB08860	pitavastatin	VGYFMXBACGZSIL-MCBHFWOFSA-N
DB08860	pitavastatin calcium	VGYFMXBACGZSIL-MCBHFWOFSA-N
DB08864	rilpivirine	YIBOMRUWOWDFLG-ONEGZZNKSA-N
DB08864	rilpivirine hydrochloride	YIBOMRUWOWDFLG-ONEGZZNKSA-N
DB08865	crizotinib	KTEIFNKAUNYNJU-GFCCVEGCSA-N
DB08867	ulipristal	HKDLNTKNLJPAIY-WKWWZUSTSA-N
DB08868	fingolimod	KKGQTZUTZRNORY-UHFFFAOYSA-N
DB08868	fingolimod hydrochloride	KKGQTZUTZRNORY-UHFFFAOYSA-N
DB08871	eribulin	UFNVPOGXISZXJD-WVMZDRIUSA-N
DB08871	eribulin mesylate	UFNVPOGXISZXJD-WVMZDRIUSA-N
DB08872	gabapentin enacarbil	TZDUHAJSIBHXDL-UHFFFAOYSA-N
DB08874	fidaxomicin	ZVGNESXIJDCBKN-KFGPIHIUSA-N
DB08875	cabozantinib	ONIQOQHATWINJY-UHFFFAOYSA-N
DB08875	cabozantinib s-malate	ONIQOQHATWINJY-UHFFFAOYSA-N
DB08877	ruxolitinib	HFNKQEVNSGCOJV-OAHLLOKOSA-N
DB08880	teriflunomide	UTNUDOFZCWSZMS-YFHOEESVSA-N
DB08881	vemurafenib	GPXBXXGIAQBQNI-UHFFFAOYSA-N
DB08882	linagliptin	LTXREWYXXSTFRX-QGZVFWFLSA-N
DB08883	perampanel	PRMWGUBFXWROHD-UHFFFAOYSA-N
DB08887	icosapent ethyl	SSQPWTVBQMWLSZ-AAQCHOMXSA-N
DB08887	omega-3-acid ethyl esters	SSQPWTVBQMWLSZ-AAQCHOMXSA-N
DB08889	carfilzomib	BLMPQMFVWMYDKT-NZTKNTHTSA-N
DB08890	linaclotide	KXGCNMMJRFDFNR-WDRJZQOASA-N
DB08891	baclofen	KPYSYYIEGFHWSV-QMMMGPOBSA-N
DB08893	mirabegron	PBAPPPCECJKMCM-IBGZPJMESA-N
DB08895	tofacitinib	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08895	tofacitinib citrate	UJLAWZDWDVHWOW-YPMHNXCESA-N
DB08896	regorafenib	FNHKPVJBJVTLMP-UHFFFAOYSA-N
DB08897	aclidinium bromide	ASMXXROZKSBQIH-VITNCHFBSA-N
DB08899	enzalutamide	WXCXUHSOUPDCQV-UHFFFAOYSA-N
DB08901	ponatinib	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08901	ponatinib hydrochloride	PHXJVRSECIGDHY-UHFFFAOYSA-N
DB08903	bedaquiline	QUIJNHUBAXPXFS-XLJNKUFUSA-N
DB08903	bedaquiline fumarate	QUIJNHUBAXPXFS-XLJNKUFUSA-N
DB08906	fluticasone furoate	XTULMSXFIHGYFS-VLSRWLAYSA-N
DB08907	canagliflozin	XTNGUQKDFGDXSJ-ZXGKGEBGSA-N
DB08908	dimethyl fumarate	LDCRTTXIJACKKU-ONEGZZNKSA-N
DB08909	glycerol phenylbutyrate	ZSDBFLMJVAGKOU-UHFFFAOYSA-N
DB08910	pomalidomide	UVSMNLNDYGZFPF-UHFFFAOYSA-N
DB08911	trametinib	LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DB08911	trametinib dimethyl sulfoxide	LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DB08912	dabrafenib	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08912	dabrafenib mesylate	BFSMGDJOXZAERB-UHFFFAOYSA-N
DB08913	hydrochloric acid	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08913	radium ra-223 dichloride	RWRDJVNMSZYMDV-SIUYXFDKSA-L
DB08916	afatinib	ULXXDDBFHOBEHA-CWDCEQMOSA-N
DB08918	levomilnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	levomilnacipran hydrochloride	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	milnacipran	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08918	milnacipran hydrochloride	GJJFMKBJSRMPLA-DZGCQCFKSA-N
DB08930	dolutegravir	RHWKPHLQXYSBKR-BMIGLBTASA-N
DB08930	dolutegravir sodium	RHWKPHLQXYSBKR-BMIGLBTASA-N
DB08931	riociguat	WXXSNCNJFUAIDG-UHFFFAOYSA-N
DB08932	macitentan	JGCMEBMXRHSZKX-UHFFFAOYSA-N
DB08933	luliconazole	YTAOBBFIOAEMLL-REQDGWNSSA-N
DB08934	sofosbuvir	TTZHDVOVKQGIBA-IQWMDFIBSA-N
DB08936	chlorcyclizine	WFNAKBGANONZEQ-UHFFFAOYSA-N
DB08936	chlorcyclizine hydrochloride	WFNAKBGANONZEQ-UHFFFAOYSA-N
DB08938	magaldrate	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	sulfuric acid	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08938	water	SPPNVMTVMQOKSC-UHFFFAOYSA-A
DB08941	isoxsuprine	BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DB08941	isoxsuprine hydrochloride	BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DB08947	iopamidol	XQZXYNRDCRIARQ-LURJTMIESA-N
DB08949	inositol niacinate	MFZCIDXOLLEMOO-GYSGTQPESA-N
DB09001	phenobarbital	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09001	propylhexedrine	MJCBWPMBFCUHBP-NPULLEENSA-N
DB09009	articaine	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09009	articaine hydrochloride	QTGIAADRBBLJGA-UHFFFAOYSA-N
DB09020	bisacodyl	KHOITXIGCFIULA-UHFFFAOYSA-N
DB09026	aliskiren	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09026	aliskiren hemifumarate	UXOWGYHJODZGMF-QORCZRPOSA-N
DB09027	ledipasvir	VRTWBAAJJOHBQU-KMWAZVGDSA-N
DB09030	vorapaxar	ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DB09030	vorapaxar sulfate	ZBGXUVOIWDMMJE-QHNZEKIYSA-N
DB09031	miltefosine	PQLXHQMOHUQAKB-UHFFFAOYSA-N
DB09034	suvorexant	JYTNQNCOQXFQPK-MRXNPFEDSA-N
DB09038	empagliflozin	OBWASQILIWPZMG-QZMOQZSNSA-N
DB09039	eliglustat	FJZZPCZKBUKGGU-AUSIDOKSSA-N
DB09040	efinaconazole	NFEZZTICAUWDHU-RDTXWAMCSA-N
DB09041	tavaborole	LFQDNHWZDQTITF-UHFFFAOYSA-N
DB09042	tedizolid phosphate	QCGUSIANLFXSGE-GFCCVEGCSA-N
DB09048	netupitant	WAXQNWCZJDTGBU-UHFFFAOYSA-N
DB09049	naloxegol	XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DB09049	naloxegol oxalate	XNKCCCKFOQNXKV-ZRSCBOBOSA-N
DB09050	ceftolozane	JHFNIHVVXRKLEF-DCZLAGFPSA-N
DB09050	ceftolozane sulfate	JHFNIHVVXRKLEF-DCZLAGFPSA-N
DB09053	ibrutinib	XYFPWWZEPKGCCK-GOSISDBHSA-N
DB09054	idelalisib	IFSDAJWBUCMOAH-HNNXBMFYSA-N
DB09060	avibactam	NDCUAPJVLWFHHB-UHNVWZDZSA-N
DB09060	avibactam sodium	NDCUAPJVLWFHHB-UHNVWZDZSA-N
DB09061	cannabidiol	QHMBSVQNZZTUGM-ZWKOTPCHSA-N
DB09063	ceritinib	VERWOWGGCGHDQE-UHFFFAOYSA-N
DB09065	cobicistat	ZCIGNRJZKPOIKD-CQXVEOKZSA-N
DB09068	vortioxetine	YQNWZWMKLDQSAC-UHFFFAOYSA-N
DB09068	vortioxetine hydrobromide	YQNWZWMKLDQSAC-UHFFFAOYSA-N
DB09071	tasimelteon	PTOIAAWZLUQTIO-GXFFZTMASA-N
DB09072	sodium oxybate	XYGBKMMCQDZQOZ-UHFFFAOYSA-M
DB09073	palbociclib	AHJRHEGDXFFMBM-UHFFFAOYSA-N
DB09074	olaparib	FDLYAMZZIXQODN-UHFFFAOYSA-N
DB09075	edoxaban	HGVDHZBSSITLCT-JLJPHGGASA-N
DB09075	edoxaban tosylate	HGVDHZBSSITLCT-JLJPHGGASA-N
DB09076	umeclidinium	FVTWTVQXNAJTQP-UHFFFAOYSA-N
DB09076	umeclidinium bromide	FVTWTVQXNAJTQP-UHFFFAOYSA-N
DB09078	lenvatinib	WOSKHXYHFSIKNG-UHFFFAOYSA-N
DB09079	nintedanib	XZXHXSATPCNXJR-ZIADKAODSA-N
DB09080	olodaterol	COUYJEVMBVSIHV-SFHVURJKSA-N
DB09080	olodaterol hydrochloride	COUYJEVMBVSIHV-SFHVURJKSA-N
DB09082	vilanterol	DAFYYTQWSAWIGS-DEOSSOPVSA-N
DB09082	vilanterol trifenatate	DAFYYTQWSAWIGS-DEOSSOPVSA-N
DB09083	ivabradine	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09083	ivabradine hydrochloride	ACRHBAYQBXXRTO-OAQYLSRUSA-N
DB09085	tetracaine	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09085	tetracaine hydrochloride	GKCBAIGFKIBETG-UHFFFAOYSA-N
DB09086	eugenol	RRAFCDWBNXTKKO-UHFFFAOYSA-N
DB09087	sulfuric acid	GRLPQNLYRHEGIJ-UHFFFAOYSA-J
DB09094	podofilox	KOUZYZCESNTXJO-UHFFFAOYSA-N
DB09096	benzoyl peroxide	OMPJBNCRMGITSC-UHFFFAOYSA-N
DB09101	elvitegravir	JUZYLCPPVHEVSV-LJQANCHMSA-N
DB09102	daclatasvir	FKRSSPOQAMALKA-CUPIEXAXSA-N
DB09102	daclatasvir dihydrochloride	FKRSSPOQAMALKA-CUPIEXAXSA-N
DB09104	magnesium hydroxide	VTHJTEIRLNZDEV-UHFFFAOYSA-L
DB09104	water	VTHJTEIRLNZDEV-UHFFFAOYSA-L
DB09110	mesna	ZNEWHQLOPFWXOF-UHFFFAOYSA-N
DB09115	iodoquinol	UXZFQZANDVDGMM-UHFFFAOYSA-N
DB09118	stiripentol	IBLNKMRFIPWSOY-FNORWQNLSA-N
DB09119	eslicarbazepine acetate	QIALRBLEEWJACW-INIZCTEOSA-N
DB09120	capsaicin	YKPUWZUDDOIDPM-VURMDHGXSA-N
DB09123	dienogest	AZFLJNIPTRTECV-FUMNGEBKSA-N
DB09128	brexpiprazole	ZKIAIYBUSXZPLP-UHFFFAOYSA-N
DB09129	hydrochloric acid	QSWDMMVNRMROPK-UHFFFAOYSA-K
DB09131	copper	ORTQZVOHEJQUHG-UHFFFAOYSA-L
DB09131	cupric chloride	ORTQZVOHEJQUHG-UHFFFAOYSA-L
DB09131	hydrochloric acid	ORTQZVOHEJQUHG-UHFFFAOYSA-L
DB09133	iothalamate meglumine	UXIGWFXRQKWHHA-UHFFFAOYSA-N
DB09133	iothalamate sodium	UXIGWFXRQKWHHA-UHFFFAOYSA-N
DB09133	iothalamate sodium i-125	UXIGWFXRQKWHHA-UHFFFAOYSA-N
DB09134	ioversol	AMDBBAQNWSUWGN-UHFFFAOYSA-N
DB09136	isosulfan blue	YFKDCGWIINMRQY-UHFFFAOYSA-O
DB09137	mebrofenin	JLJSYHOPCNWUNE-IEOVAKBOSA-N
DB09138	medronic acid	IUPNVOAUFBLQME-LDYDCSBASA-J
DB09138	water	IUPNVOAUFBLQME-LDYDCSBASA-J
DB09140	oxygen	MYMOFIZGZYHOMD-UHFFFAOYSA-N
DB09142	sincalide	IZTQOLKUZKXIRV-YRVFCXMDSA-N
DB09143	sonidegib phosphate	VZZJRYRQSPEMTK-CALCHBBNSA-N
DB09144	uridine triacetate	AUFUWRKPQLGTGF-FMKGYKFTSA-N
DB09145	water	XLYOFNOQVPJJNP-UHFFFAOYSA-N
DB09146	sucrose	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09146	water	FWZTTZUKDVJDCM-CEJAUHOTSA-M
DB09148	florbetaben f-18	NCWZOASIUQVOFA-FWZJPQCDSA-N
DB09149	florbetapir f-18	YNDIAUKFXKEXSV-CRYLGTRXSA-N
DB09151	flutemetamol f-18	VVECGOCJFKTUAX-HUYCHCPVSA-N
DB09152	nitrogen	IJGRMHOSHXDMSA-UHFFFAOYSA-N
DB09153	hydrochloric acid	FAPWRFPIFSIZLT-UHFFFAOYSA-M
DB09153	sodium chloride	FAPWRFPIFSIZLT-UHFFFAOYSA-M
DB09155	helium	SWQJXJOGLNCZEY-UHFFFAOYSA-N
DB09156	iopromide	DGAIEPBNLOQYER-UHFFFAOYSA-N
DB09157	carbon dioxide	CURLTUGMZLYLDI-UHFFFAOYSA-N
DB09158	trypan blue	ZBNARPCCDMHDDV-HVMBLDELSA-N
DB09160	tetrofosmin	HBJYDUADMKVTGP-AZCDSDHNSA-N
DB09160	water	HBJYDUADMKVTGP-AZCDSDHNSA-N
DB09164	disofenin	JNJYQGLIZTUSCW-IEOVAKBOSA-N
DB09183	dasabuvir	NBRBXGKOEOGLOI-UHFFFAOYSA-N
DB09213	ibuprofen	HEFNNWSXXWATRW-JTQLQIEISA-N
DB09214	ketoprofen	DKYWVDODHFEZIM-NSHDSACASA-N
DB09237	amlodipine	HTIQEAQVCYTUBX-KRWDZBQOSA-N
DB09241	hydrochloric acid	CXKWCBBOMKCUKX-UHFFFAOYSA-M
DB09241	methylene blue	CXKWCBBOMKCUKX-UHFFFAOYSA-M
DB09268	sodium picosulfate	UJIDKYTZIQTXPM-UHFFFAOYSA-N
DB09270	ubidecarenone	ACTIUHUUMQJHFO-UPTCCGCDSA-N
DB09272	eluxadoline	QFNHIDANIVGXPE-FNZWTVRRSA-N
DB09277	choline c-11	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	choline chloride	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09277	hydrochloric acid	SGMZJAMFUVOLNK-ULWFUOSBSA-M
DB09280	lumacaftor	UFSKUSARDNFIRC-UHFFFAOYSA-N
DB09281	magnesium trisilicate	GXGAKHNRMVGRPK-UHFFFAOYSA-N
DB09291	rolapitant	FIVSJYGQAIEMOC-ZGNKEGEESA-N
DB09291	rolapitant hydrochloride	FIVSJYGQAIEMOC-ZGNKEGEESA-N
DB09292	sacubitril	PYNXFZCZUAOOQC-UTKZUKDTSA-N
DB09296	ombitasvir	PIDFDZJZLOTZTM-KHVQSSSXSA-N
DB09297	paritaprevir	UAUIUKWPKRJZJV-QPLHLKROSA-N
DB09299	tenofovir alafenamide	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09299	tenofovir alafenamide fumarate	LDEKQSIMHVQZJK-CAQYMETFSA-N
DB09314	water	ZTFPRNKAHXDALS-AZCDSDHNSA-N
DB09315	xenon	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09315	xenon xe-133	FHNFHKCVQCLJFQ-NJFSPNSNSA-N
DB09316	hydrochloric acid	GBECUEIQVRDUKB-UHFFFAOYSA-M
DB09320	penicillin g benzathine	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	penicillin g potassium	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	penicillin g procaine	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	penicillin g sodium	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	procaine	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09320	procaine hydrochloride	WHRVRSCEWKLAHX-LQDWTQKMSA-N
DB09322	sulfuric acid	NWONKYPBYAMBJT-UHFFFAOYSA-L
DB09324	sulbactam	FKENQMMABCRJMK-RITPCOANSA-N
DB09324	sulbactam sodium	FKENQMMABCRJMK-RITPCOANSA-N
DB09325	sodium fluoride	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09325	sodium fluoride f-18	PUZPDOWCWNUUKD-UHFFFAOYSA-M
DB09326	ammonia n-13	QGZKDVFQNNGYKY-BJUDXGSMSA-N
DB09330	osimertinib	DUYJMQONPNNFPI-UHFFFAOYSA-N
DB09338	water	HQRSUIDICNOLPX-UHFFFAOYSA-M
DB09343	tipiracil	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09343	tipiracil hydrochloride	QQHMKNYGKVVGCZ-UHFFFAOYSA-N
DB09345	pramoxine	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09345	pramoxine hydrochloride	DQKXQSGTHWVTAD-UHFFFAOYSA-N
DB09348	propiolactone	VEZXCJBBBCKRPI-UHFFFAOYSA-N
DB09350	piperonyl butoxide	FIPWRIJSWJWJAI-UHFFFAOYSA-N
DB09351	betaxolol	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09351	betaxolol hydrochloride	NWIUTZDMDHAVTP-KRWDZBQOSA-N
DB09352	hydroxyamphetamine hydrobromide	GIKNHHRFLCDOEU-UHFFFAOYSA-N
DB09357	dexpanthenol	SNPLKNRPJHDVJA-ZETCQYMHSA-N
DB09357	panthenol	SNPLKNRPJHDVJA-ZETCQYMHSA-N
DB09364	penicillin g procaine	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	procaine	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	procaine hydrochloride	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09364	water	XRCLWOYOVQUZLE-UHFFFAOYSA-M
DB09372	tannic acid	LRBQNJMCXXYXIU-YIILYMKVSA-N
DB09374	indocyanine green	BDBMLMBYCXNVMC-UHFFFAOYSA-O
DB09389	levonorgestrel	WWYNJERNGUHSAO-UHFFFAOYSA-N
DB09389	norgestrel	WWYNJERNGUHSAO-UHFFFAOYSA-N
DB09394	phosphoric acid	NBIIXXVUZAFLBC-UHFFFAOYSA-N
DB09395	acetic acid	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09395	sodium acetate	VMHLLURERBWHNL-UHFFFAOYSA-M
DB09400	selenomethionine	RJFAYQIBOAGBLC-ZEMBQCNESA-N
DB09401	isosorbide	KLDXJTOLSGUMSJ-JGWLITMVSA-N
DB09407	hydrochloric acid	TWRXJAOTZQYOKJ-UHFFFAOYSA-L
DB09409	acetic acid	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	magnesium acetate tetrahydrate	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09409	water	XKPKPGCRSHFTKM-UHFFFAOYSA-L
DB09413	phosphoric acid	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09413	potassium phosphate, monobasic	GNSKLFRGEWLPPA-UHFFFAOYSA-M
DB09414	phosphoric acid	ZPWVASYFFYYZEW-UHFFFAOYSA-L
DB09421	protirelin	XNSAINXGIQZQOO-SRVKXCTJSA-N
DB09425	pentetic acid	BLALCKLYSDDAOC-JWFOFJTQSA-K
DB09449	phosphoric acid	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09449	sodium phosphate, monobasic, monohydrate	AJPJDKMHJJGVTQ-UHFFFAOYSA-M
DB09459	tartaric acid	FEWJPZIEWOKRBE-JCYAYHJZSA-N
DB09460	sodium carbonate	CDBYLPFSWZWCQE-UHFFFAOYSA-L
DB09462	glycerin	PEDCQBHIVMGVHV-UHFFFAOYSA-N
DB09472	sulfuric acid	PMZURENOXWZQFD-UHFFFAOYSA-L
DB09473	oxyquinoline	AEGSYIKLTCZUEZ-FZTWWWDYSA-K
DB09477	enalaprilat	LZFZMUMEGBBDTC-QEJZJMRPSA-N
DB09479	rubidium chloride rb-82	NCCSSGKUIKYAJD-OIOBTWANSA-N
DB09481	magnesium carbonate	ZLNQQNXFFQJAID-UHFFFAOYSA-L
DB09483	potassium lactate	PHZLMBHDXVLRIX-UHFFFAOYSA-M
DB09484	sodium monofluorophosphate	BFDWBSRJQZPEEB-UHFFFAOYSA-L
DB09488	acrivastine	PWACSDKDOHSSQD-IUTFFREVSA-N
DB09490	hydrochloric acid	PSCMQHVBLHHWTO-FZTWWWDYSA-K
DB09494	cetyl alcohol	BXWNKGSJHAJOGX-UHFFFAOYSA-N
DB09495	avobenzone	XNEFYCZVKIDDMS-UHFFFAOYSA-N
DB09496	octinoxate	YBGZDTIWKVFICR-JLHYYAGUSA-N
DB09498	hydrochloric acid	AHBGXTDRMVNFER-FCHARDOESA-L
DB09498	strontium chloride sr-89	AHBGXTDRMVNFER-FCHARDOESA-L
DB09501	ammonia n-13	FRHBOQMZUOWXQL-UHFFFAOYSA-N
DB09510	urea	XSQUKJJJFZCRTK-OUBTZVSYSA-N
DB09510	urea c-13	XSQUKJJJFZCRTK-OUBTZVSYSA-N
DB09513	urea	XSQUKJJJFZCRTK-NJFSPNSNSA-N
DB09513	urea c-13	XSQUKJJJFZCRTK-NJFSPNSNSA-N
DB09517	sucrose	MQBDAEHWGRMADS-XNHLMZCASA-M
DB09526	hydroquinone	QIGBRXMKCJKVMJ-UHFFFAOYSA-N
DB09534	ecamsule	HEAHZSUCFKFERC-UHFFFAOYSA-N
DB09543	methyl salicylate	OSWPMRLSEDHDFF-UHFFFAOYSA-N
DB09546	iobenguane sulfate i-123	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09546	sulfuric acid	XNACDNPGABUBFR-FKNPGSCZSA-N
DB09552	thonzonium bromide	IOYZYMQFUSNATM-UHFFFAOYSA-N
DB09555	chlorpheniramine	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	chlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	dexchlorpheniramine	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	dexchlorpheniramine maleate	DBAKFASWICGISY-DASCVMRKSA-N
DB09555	fumaric acid	DBAKFASWICGISY-DASCVMRKSA-N
DB09570	ixazomib	MXAYKZJJDUDWDS-LBPRGKRZSA-N
DB09571	levmetamfetamine	MYWUZJCMWCOHBA-SECBINFHSA-N
DB09571	methamphetamine	MYWUZJCMWCOHBA-SECBINFHSA-N
DB09571	methamphetamine hydrochloride	MYWUZJCMWCOHBA-SECBINFHSA-N
DB11056	hydrochloric acid	AXZWODMDQAVCJE-UHFFFAOYSA-L
DB11071	phenyl salicylate	ZQBAKBUEJOMQEX-UHFFFAOYSA-N
DB11073	cetylpyridinium	NEUSVAOJNUQRTM-UHFFFAOYSA-N
DB11079	salicylic acid	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11079	trolamine	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11079	trolamine salicylate	UEVAMYPIMMOEFW-UHFFFAOYSA-N
DB11080	silver	SQGYOTSLMSWVJD-UHFFFAOYSA-N
DB11080	silver nitrate	SQGYOTSLMSWVJD-UHFFFAOYSA-N
DB11081	hydrochloric acid	VSCWAEJMTAWNJL-UHFFFAOYSA-K
DB11085	resorcinol	GHMLBKRAJCXXBS-UHFFFAOYSA-N
