drugbank_id	iuphar_id	name	inchi_key
DB02016	6710	R048-8071	CMYCCJYVZIMDFU-UHFFFAOYSA-N
DB02027	10622	N-{(4S)-4-Amino-5-[(2-aminoethyl)amino]pentyl}-N'-nitroguanidine	RMSWBHUVFNFNIZ-ZETCQYMHSA-N
DB02031	4675	(6S)-5,6,7,8-tetrahydrofolic acid	MSTNYGQPCMXVAQ-RYUDHWBXSA-N
DB02032	5158	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02044	5102	N-[3-(aminomethyl)benzyl]acetamidine	RODUKNYOEVZQPR-UHFFFAOYSA-N
DB02056	1881	Prostaglandin D2	BHMBVRSPMRCCGG-OUTUXVNYSA-N
DB02056	1891	Prostaglandin D2	BHMBVRSPMRCCGG-OUTUXVNYSA-N
DB02057	4077	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02057	4131	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02062	9091	N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine	CWJPVKSBGVPXRD-QMTMVMCOSA-N
DB02070	5799	L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid	YGPSJZOEDVAXAB-QMMMGPOBSA-N
DB02079	5136	Aminooxyacetic acid	NQRKYASMKDDGHT-UHFFFAOYSA-N
DB02097	4728	Cytidine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02097	4827	Cytidine	UHDGCWIWMRVCDJ-XVFCMESISA-N
DB02098	1717	Adenosine-2'-5'-Diphosphate	AEOBEOJCBAYXBA-KQYNXXCUSA-N
DB02100	4640	Methyl alpha-galactoside	HOVAGTYPODGVJG-PZRMXXKTSA-N
DB02110	5279	Protoporphyrin Ix Containing Co	LUAOCUVKTZELFQ-RGGAHWMASA-N
DB02123	4545	Glycochenodeoxycholic Acid	GHCZAUBVMUEKKP-GYPHWSFCSA-N
DB02123	4715	Glycochenodeoxycholic Acid	GHCZAUBVMUEKKP-GYPHWSFCSA-N
DB02132	7418	Zenarestat	SXONDGSPUVNZLO-UHFFFAOYSA-N
DB02134	4557	Xanthine	LRFVTYWOQMYALW-UHFFFAOYSA-N
DB02152	336	K-252a	KOZFSFOOLUUIGY-SOLYNIJKSA-N
DB02153	4695	3-sulfino-L-alanine	ADVPTQAUNPRNPO-REOHCLBHSA-N
DB02153	5447	3-sulfino-L-alanine	ADVPTQAUNPRNPO-REOHCLBHSA-N
DB02169	5349	9,10-Deepithio-9,10-Didehydroacanthifolicin	QNDVLZJODHBUFM-WFXQOWMNSA-N
DB02174	4633	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	4634	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02174	723	D-Glutamine	ZDXPYRJPNDTMRX-GSVOUGTGSA-N
DB02176	1058	Mercury Acetate Ion	QWSOAYZXYZDDPB-UHFFFAOYSA-M
DB02189	1709	2',3'-Dideoxyadenosine-5'-Triphosphate	OAKPWEUQDVLTCN-NKWVEPMBSA-N
DB02196	1779	Uridine-Diphosphate-N-Acetylgalactosamine	LFTYTUAZOPRMMI-NESSUJCYSA-N
DB02196	4741	Uridine-Diphosphate-N-Acetylgalactosamine	LFTYTUAZOPRMMI-NESSUJCYSA-N
DB02207	5127	7-Nitroindazole	PQCAUHUKTBHUSA-UHFFFAOYSA-N
DB02255	7409	GM6001	NITYDPDXAAFEIT-DYVFJYSZSA-N
DB02261	1831	Platelet Activating Factor	HVAUUPRFYPCOCA-AREMUKBSSA-N
DB02261	1833	Platelet Activating Factor	HVAUUPRFYPCOCA-AREMUKBSSA-N
DB02261	1834	Platelet Activating Factor	HVAUUPRFYPCOCA-AREMUKBSSA-N
DB02262	4690	Orotic Acid	PXQPEWDEAKTCGB-UHFFFAOYSA-N
DB02266	2447	Flufenamic acid	LPEPZBJOKDYZAD-UHFFFAOYSA-N
DB02266	4191	Flufenamic acid	LPEPZBJOKDYZAD-UHFFFAOYSA-N
DB02267	5324	Argininosuccinate	KDZOASGQNOPSCU-NTSWFWBYSA-N
DB02300	2778	Calcipotriol	LWQQLNNNIPYSNX-UROSTWAQSA-N
DB02302	5271	N3, N4-Dimethylarginine	HVPFXCBJHIIJGS-LURJTMIESA-N
DB02312	4647	beta-D-galactose 6-phosphate	NBSCHQHZLSJFNQ-FPRJBGLDSA-N
DB02315	2347	Cyclic GMP	ZOOGRGPOEVQQDX-UUOKFMHZSA-N
DB02329	4151	Carbenoxolone	OBZHEBDUNPOCJG-WBXJDKIVSA-N
DB02332	5184	Flavin-N7 protonated-adenine dinucleotide	VWWQXMAJTJZDQX-UYBVJOGSSA-O
DB02338	3041	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	ACFIXJIJDZMPPO-NNYOXOHSSA-N
DB02347	4141	2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid	AGSOOCUNMTYPSE-ZETCQYMHSA-N
DB02377	4556	Guanine	UYTPUPDQBNUYGX-UHFFFAOYSA-N
DB02379	4536	Beta-D-Glucose	WQZGKKKJIJFFOK-VFUOTHLCSA-N
DB02379	4646	Beta-D-Glucose	WQZGKKKJIJFFOK-VFUOTHLCSA-N
DB02379	4650	Beta-D-Glucose	WQZGKKKJIJFFOK-VFUOTHLCSA-N
DB02380	5110	Deoxyinosine	VGONTNSXDCQUGY-RRKCRQDMSA-N
DB02381	5091	nor-NOHA	KOBHCUDVWOTEKO-VKHMYHEASA-N
DB02383	7404	Tolrestat	LUBHDINQXIHVLS-UHFFFAOYSA-N
DB02406	1061	N-Valeric Acid	NQPDZGIKBAWPEJ-UHFFFAOYSA-N
DB02421	1782	Uridine-5'-diphosphate-mannose	HSCJRCZFDFQWRP-NYYOCOOHSA-N
DB02421	1783	Uridine-5'-diphosphate-mannose	HSCJRCZFDFQWRP-NYYOCOOHSA-N
DB02424	9829	Geldanamycin	QTQAWLPCGQOSGP-KSRBKZBZSA-N
DB02431	1741	Cytidine-5'-Triphosphate	PCDQPRRSZKQHHS-XVFCMESISA-N
DB02456	5047	Aracytidine 5'-monophosphate	IERHLVCPSMICTF-CCXZUQQUSA-N
DB02485	4663	Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid	TXCIAUNLDRJGJZ-BILDWYJOSA-N
DB02509	3215	Farnesol	CRDAMVZIKSXKFV-FBXUGWQNSA-N
DB02513	2499	Thymol	MGSRCZKZVOBKFT-UHFFFAOYSA-N
DB02515	4740	3-Phosphoglycerol	AWUCVROLDVIAJX-GSVOUGTGSA-N
DB02517	1369	D-Glutamic Acid	WHUUTDBJXJRKMK-GSVOUGTGSA-N
DB02517	4708	D-Glutamic Acid	WHUUTDBJXJRKMK-GSVOUGTGSA-N
DB02527	2352	Cyclic adenosine monophosphate	IVOMOUWHDPKRLL-KQYNXXCUSA-N
DB02527	5096	Cyclic adenosine monophosphate	IVOMOUWHDPKRLL-KQYNXXCUSA-N
DB02530	1067	gamma-Aminobutyric acid	BTCSSZJGUNDROE-UHFFFAOYSA-N
DB02530	5410	gamma-Aminobutyric acid	BTCSSZJGUNDROE-UHFFFAOYSA-N
DB02531	1060	Isobutyric acid	KQNPFQTWMSNSAP-UHFFFAOYSA-N
DB02545	2744	Fexaramine	VLQTUNDJHLEFEQ-KGENOOAVSA-N
DB02546	6852	Vorinostat	WAEXFXRVDQXREF-UHFFFAOYSA-N
DB02547	4578	Guanosine-5'-Diphosphate-Rhamnose	LQEBEXMHBLQMDB-GDJBGNAASA-N
DB02552	3051	Geranyl Diphosphate	GVVPGTZRZFNKDS-JXMROGBWSA-N
DB02556	3313	D-Phenylalanine	COLNVLDHVKWLRT-MRVPVSSYSA-N
DB02556	5797	D-Phenylalanine	COLNVLDHVKWLRT-MRVPVSSYSA-N
DB02567	5699	PD173955	VAARYSWULJUGST-UHFFFAOYSA-N
DB02577	5279	Mesoheme	RDYBSUHKGWXPFR-RGGAHWMASA-N
DB02581	9037	N(2)-carbamimidoyl-N-{2-[4-(3-{4-[(5-carboxyfuran-2-yl)methoxy]-2,3-dichlorophenyl}-1-methyl-1H-pyrazol-5-yl)piperidin-1-yl]-2-oxoethyl}-D-leucinamide	VNZHOIDQBPFEJU-OAQYLSRUSA-N
DB02587	5190	Colforsin	OHCQJHSOBUTRHG-KGGHGJDLSA-N
DB02596	4093	Alpha,Beta-Methyleneadenosine-5'-Triphosphate	CAWZRIXWFRFUQB-IOSLPCCCSA-N
DB02596	5405	Alpha,Beta-Methyleneadenosine-5'-Triphosphate	CAWZRIXWFRFUQB-IOSLPCCCSA-N
DB02637	5236	Oxaloacetate Ion	KHPXUQMNIQBQEV-UHFFFAOYSA-M
DB02644	6525	N-omega-propyl-L-arginine	AOMXURITGZJPKB-ZETCQYMHSA-O
DB02648	4780	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	PHIQHXFUZVPYII-ZCFIWIBFSA-O
DB02655	3309	D-Aspartic Acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02655	4534	D-Aspartic Acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02655	4698	D-Aspartic Acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02655	6511	D-Aspartic Acid	CKLJMWTZIZZHCS-UWTATZPHSA-N
DB02656	6004	LY-294002	CZQHHVNHHHRRDU-UHFFFAOYSA-N
DB02659	609	Cholic Acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N
DB02665	5281	(1R,2S)-2-Phenylcyclopropanaminium	AELCINSCMGFISI-DTWKUNHWSA-O
DB02678	4535	2-Deoxy-2-Aminogalactose	MSWZFWKMSRAUBD-VFUOTHLCSA-N
DB02691	4544	Glycocholic acid	RFDAIACWWDREDC-FRVQLJSFSA-M
DB02709	8741	Resveratrol	LUKBXSAWLPMMSZ-OWOJBTEDSA-N
DB02712	7415	Sorbinil	LXANPKRCLVQAOG-NSHDSACASA-N
DB02733	7806	Purvalanol	ZKDXRFMOHZVXSG-HNNXBMFYSA-N
DB02736	4661	Acetamide	DLFVBJFMPXGRIB-UHFFFAOYSA-N
DB02745	4566	Uridine	DRTQHJPVMGBUCF-XVFCMESISA-N
DB02750	4537	S-(Methylmercury)-L-Cysteine	OMYFBIZVJYGJJA-YBBRRFGFSA-M
DB02750	4782	S-(Methylmercury)-L-Cysteine	OMYFBIZVJYGJJA-YBBRRFGFSA-M
DB02751	5325	Glycocyamine	BPMFZUMJYQTVII-UHFFFAOYSA-N
DB02758	4709	Indolylpropionic Acid	GOLXRNDWAUTYKT-UHFFFAOYSA-N
DB02772	5411	Sucrose	CZMRCDWAGMRECN-UGDNZRGBSA-N
DB02789	2376	Pregnenolone	ORNBQBCIOKFOEO-QGVNFLHTSA-N
DB02812	9333	(2S,4R)-1-acetyl-N-[(2S)-1-(1,3-benzothiazol-2-yl)-5-(diaminomethylideneamino)-1-oxopentan-2-yl]-4-hydroxypyrrolidine-2-carboxamide	VXDAVYUFYPFGDX-SNPRPXQTSA-N
DB02818	4071	Iodo-Willardiine	AXXYLTBQIQBTES-BYPYZUCNSA-N
DB02852	4181	Domoic Acid	VZFRNCSOCOPNDB-AOKDLOFSSA-N
DB02853	3314	D-Proline	ONIBWKKTOPOVIA-SCSAIBSYSA-N
DB02853	4676	D-Proline	ONIBWKKTOPOVIA-SCSAIBSYSA-N
DB02857	4567	Guanosine	NYHBQMYGNKIUIF-UUOKFMHZSA-N
DB02877	2646	Arotinoid acid	FOIVPCKZDPCJJY-JQIJEIRASA-N
DB02893	4814	D-Methionine	FFEARJCKVFRZRR-SCSAIBSYSA-N
DB02900	4647	alpha-D-mannose 6-phosphate	NBSCHQHZLSJFNQ-PQMKYFCFSA-N
DB02901	2856	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02901	3455	Stanolone	NVKAWKQGWWIWPM-ABEVXSGRSA-N
DB02902	1719	3'-Phosphate-Adenosine-5'-Phosphate Sulfate	GACDQMDRPRGCTN-KQYNXXCUSA-N
DB02912	5248	Propanoyl-CoA	QAQREVBBADEHPA-IEXPHMLFSA-N
DB02925	4742	Piretanide	UJEWTUDSLQGTOA-UHFFFAOYSA-N
DB02930	1714	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02930	5406	Adenosine 5'-[γ-thio]triphosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N
DB02932	2863	(R)-Bicalutamide	LKJPYSCBVHEWIU-KRWDZBQOSA-N
DB02942	5099	Inositol 1,3-Bisphosphate	PUVHMWJJTITUGO-FICORBCRSA-N
DB02948	9739	Fosmidomycin	GJXWDTUCERCKIX-UHFFFAOYSA-N
DB02953	8676	2-Thiomethyl-3-Phenylpropanoic Acid	ZUEBVBPVXLQMQR-SECBINFHSA-N
DB02959	4671	Oxitriptan	LDCYZAJDBXYCGN-VIFPVBQESA-N
DB02961	4721	Rhamnose	PNNNRSAQSRJVSB-BXKVDMCESA-N
DB02961	4722	Rhamnose	PNNNRSAQSRJVSB-BXKVDMCESA-N
DB02966	4070	Fluoro-Willardiine	DBWPFHJYSTVBCZ-BYPYZUCNSA-N
DB02967	5335	N-Ethylmaleimide	HDFGOPSGAURCEO-UHFFFAOYSA-N
DB02995	5507	Cyclohexylammonium Ion	PAFZNILMFXTMIY-UHFFFAOYSA-O
DB02998	2857	Metribolone	CCCIJQPRIXGQOE-XWSJACJDSA-N
DB02998	3457	Metribolone	CCCIJQPRIXGQOE-XWSJACJDSA-N
DB02999	1370	Quisqualate	ASNFTDCKZKHJSW-REOHCLBHSA-N
DB02999	1372	Quisqualate	ASNFTDCKZKHJSW-REOHCLBHSA-N
DB03017	5534	Lauric acid	POULHZVOKOAJMA-UHFFFAOYSA-N
DB03023	9404	1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	PBBRWFOVCUAONR-UHFFFAOYSA-O
DB03041	1784	UDP-alpha-D-glucuronic acid	HDYANYHVCAPMJV-LXQIFKJMSA-N
DB03044	5668	1-(5-Tert-Butyl-2-P-Tolyl-2h-Pyrazol-3-Yl)-3-[4-(2-Morpholin-4-Yl-Ethoxy)-Naphthalen-1-Yl]-Urea	MVCOAUNKQVWQHZ-UHFFFAOYSA-N
DB03052	5175	Dazoxiben	XQGZSYKGWHUSDH-UHFFFAOYSA-N
DB03059	3039	Acetoacetyl-CoA	OJFDKHTZOUZBOS-CITAKDKDSA-N
DB03066	2932	D-Lactic acid	JVTAAEKCZFNVCJ-UWTATZPHSA-N
DB03066	2934	D-Lactic acid	JVTAAEKCZFNVCJ-UWTATZPHSA-N
DB03068	4729	Zebularine	RPQZTTQVRYEKCR-WCTZXXKLSA-N
DB03083	5985	IC261	JBJYTZXCZDNOJW-JLHYYAGUSA-N
DB03088	4703	Pidolic acid	ODHCTXKNWHHXJC-VKHMYHEASA-N
DB03106	4495	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03106	4645	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03106	4648	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03106	4649	scyllo-inositol	CDAISMWEOUEBRE-CDRYSYESSA-N
DB03107	2365	Beta-Alanine	UCMIRNVEIXFBKS-UHFFFAOYSA-N
DB03127	7566	Benzamidine	PXXJHWLDUBFPOL-UHFFFAOYSA-O
DB03128	294	Acetylcholine	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03128	8593	Acetylcholine	OIPILFWXSMYKGL-UHFFFAOYSA-N
DB03144	5227	N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine	FQWRAVYMZULPNK-BYPYZUCNSA-N
DB03147	5184	Flavin adenine dinucleotide	VWWQXMAJTJZDQX-UYBVJOGSSA-N
DB03148	5092	Phosphomethylphosphonic Acid Adenosyl Ester	OLCWZBFDIYXLAA-IOSLPCCCSA-N
DB03158	5098	D-Myo-Inositol-1,4-Bisphosphate	PELZSPZCXGTUMR-RTPHHQFDSA-N
DB03166	1058	Acetic acid	QTBSBXVTEAMEQO-UHFFFAOYSA-N
DB03169	3040	(S)-Hmg-Coa	CABVTRNMFUVUDM-VRHQGPGLSA-I
DB03172	4755	Tubercidin	HDZZVAMISRMYHH-KCGFPETGSA-N
DB03176	2638	KB-141	OZYQIQVPUZANTM-UHFFFAOYSA-N
DB03193	3377	Stearic acid	QIQXTHQIDYTFRH-UHFFFAOYSA-N
DB03201	4537	D-Cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03201	4782	D-Cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03203	2452	Sphingosine	WWUZIQQURGPMPG-KRWOKUGFSA-N
DB03206	10200	Duvoglustat	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03206	4642	Duvoglustat	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03222	1760	dATP	SUYVUBYJARFZHO-RRKCRQDMSA-N
DB03225	5798	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03225	717	D-Tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03229	4656	2-Oxo-4-Methylpentanoic Acid	BKAJNAXTPSGJCU-UHFFFAOYSA-N
DB03234	6709	(4'-{[Allyl(Methyl)Amino]Methyl}-1,1'-Biphenyl-4-Yl)(4-Bromophenyl)Methanone	YATCZCSDJCQNAL-UHFFFAOYSA-N
DB03247	5185	Flavin mononucleotide	FVTCRASFADXXNN-SCRDCRAPSA-N
DB03252	4681	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03252	724	D-Lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03256	4816	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03256	6690	(6R)-Folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03310	6835	Glutathione disulfide	YPZRWBKMTBYPTK-BJDJZHNGSA-N
DB03319	4140	(2S)-2-Ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate	PIXJURSCCVBKRF-LURJTMIESA-M
DB03322	564	Dexpropranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03322	63	Dexpropranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03322	7596	Dexpropranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03374	6651	3,5-Diiodotyrosine	NYPYHUZRZVSYKL-ZETCQYMHSA-N
DB03381	6627	Hexadecanal	NIOYUNMRJMEDGI-UHFFFAOYSA-N
DB03397	1779	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03397	4741	Uridine-Diphosphate-N-Acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03401	4222	1D-myo-inositol 1,4,5-trisphosphate	MMWCIQZXVOZEGG-XJTPDSDZSA-N
DB03401	4223	1D-myo-inositol 1,4,5-trisphosphate	MMWCIQZXVOZEGG-XJTPDSDZSA-N
DB03403	5047	Cytidine-5'-Monophosphate	IERHLVCPSMICTF-XVFCMESISA-N
DB03416	4580	Thiamine(1+) monophosphate	HZSAJDVWZRBGIF-UHFFFAOYSA-N
DB03419	4560	Uracil	ISAKRJDGNUQOIC-UHFFFAOYSA-N
DB03424	5151	Ubenimex	VGGGPCQERPFHOB-RDBSUJKOSA-N
DB03425	4075	2s,4r-4-Methylglutamate	KRKRAOXTGDJWNI-DMTCNVIQSA-M
DB03425	4317	2s,4r-4-Methylglutamate	KRKRAOXTGDJWNI-DMTCNVIQSA-M
DB03428	6045	SU9516	QNUKRWAIZMBVCU-WCIBSUBMSA-N
DB03432	6610	Beta-Amino Isobutyrate	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03435	1749	Uridine-5'-Diphosphate	XCCTYIAWTASOJW-XVFCMESISA-N
DB03451	2775	1-alpha, 25-dihydroxyl-20-epi-22-oxa-24, 26 ,27-trihomovitamin D3	KLZOTDOJMRMLDX-YBBVPDDNSA-N
DB03461	3045	Nicotinamide adenine dinucleotide phosphate	XJLXINKUBYWONI-NNYOXOHSSA-N
DB03462	4581	Thymine	RWQNBRDOKXIBIV-UHFFFAOYSA-N
DB03467	10298	Naringenin	FTVWIRXFELQLPI-ZDUSSCGKSA-N
DB03478	6333	2'-O-Acetyl Adenosine-5-Diphosphoribose	BFNOPXRXIQJDHO-DLFWLGJNSA-N
DB03496	5680	Alvocidib	BIIVYFLTOXDAOV-YVEFUNNKSA-N
DB03499	2480	Malate Ion	BJEPYKJPYRNKOW-UWTATZPHSA-N
DB03501	1782	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03501	1783	Galactose-uridine-5'-diphosphate	HSCJRCZFDFQWRP-ABVWGUQPSA-N
DB03518	3042	Mevalonic acid	KJTLQQUUPVSXIM-ZCFIWIBFSA-N
DB03518	3056	Mevalonic acid	KJTLQQUUPVSXIM-ZCFIWIBFSA-N
DB03523	7406	Brequinar	PHEZJEYUWHETKO-UHFFFAOYSA-N
DB03528	2844	9-Beta-D-Xylofuranosyl-Adenine	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03528	4806	9-Beta-D-Xylofuranosyl-Adenine	OIRDTQYFTABQOQ-GAWUUDPSSA-N
DB03542	5203	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	5204	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03542	5205	L-Myo-Inositol-1-Phosphate	INAPMGSXUVUWAF-PTQMNWPWSA-L
DB03566	2390	Spermidine	ATHGHQPFGPMSJY-UHFFFAOYSA-N
DB03568	1059	Butyric Acid	FERIUCNNQQJTOY-UHFFFAOYSA-N
DB03575	4282	Phencyclidine	JTJMJGYZQZDUJJ-UHFFFAOYSA-N
DB03587	6303	Pyruvaldehyde	AIJULSRZWUXGPQ-UHFFFAOYSA-N
DB03590	5021	2,6-Diaminopimelic Acid	GMKMEZVLHJARHF-WHFBIAKZSA-N
DB03600	5532	Capric acid	GHVNFZFCNZKVNT-UHFFFAOYSA-N
DB03601	8899	5-deoxyflavanone	FURUXTVZLHCCNA-AWEZNQCLSA-N
DB03604	2637	Tiratricol	UOWZUVNAGUAEQC-UHFFFAOYSA-N
DB03606	5260	(S)-Rolipram	HJORMJIFDVBMOB-GFCCVEGCSA-N
DB03606	5313	(S)-Rolipram	HJORMJIFDVBMOB-GFCCVEGCSA-N
DB03608	10307	Diminazene	XNYZHCFCZNMTFY-UHFFFAOYSA-N
DB03619	610	Deoxycholic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N
DB03640	4497	Beta-Hydroxyaspartic Acid	YYLQUHNPNCGKJQ-NHYDCYSISA-N
DB03661	5329	Cysteinesulfonic Acid	XVOYSCVBGLVSOL-REOHCLBHSA-N
DB03685	5125	Uridine monophosphate	DJJCXFVJDGTHFX-XVFCMESISA-N
DB03695	7414	Piritrexim	VJXSSYDSOJBUAV-UHFFFAOYSA-N
DB03696	2746	Lanosterol	CAHGCLMLTWQZNJ-BQNIITSRSA-N
DB03700	4785	D-Threonine	AYFVYJQAPQTCCC-PWNYCUMCSA-N
DB03701	9983	Vanoxerine	NAUWTFJOPJWYOT-UHFFFAOYSA-N
DB03704	6922	12-Hydroxydodecanoic Acid	ZDHCZVWCTKTBRY-UHFFFAOYSA-N
DB03719	377	N-Ethyl-5'-Carboxamido Adenosine	JADDQZYHOWSFJD-BMYQGPEFSA-N
DB03719	425	N-Ethyl-5'-Carboxamido Adenosine	JADDQZYHOWSFJD-BMYQGPEFSA-N
DB03754	7328	Tromethamine	LENZDBCJOHFCAS-UHFFFAOYSA-N
DB03756	1051	Doconexent	MBMBGCFOFBJSGT-KUBAVDMBSA-N
DB03760	6738	Dihydrolipoic Acid	IZFHEQBZOYJLPK-SSDOTTSWSA-N
DB03766	1062	Propanoic acid	XBDQKXXYIPTUBI-UHFFFAOYSA-N
DB03777	5193	Rbt205 Inhibitor	QMGUOJYZJKLOLH-UHFFFAOYSA-N
DB03783	7402	Phenacetin	CPJSUEIXXCENMM-UHFFFAOYSA-N
DB03784	284	Elaidoylamide	FATBGEAMYMYZAF-MDZDMXLPSA-N
DB03785	2975	(3r,5r)-7-((1r,2r,6s,8r,8as)-2,6-Dimethyl-8-{[(2r)-2-Methylbutanoyl]Oxy}-1,2,6,7,8,8a-Hexahydronaphthalen-1-Yl)-3,5-Dihydroxyheptanoic Acid	QLJODMDSTUBWDW-BXMDZJJMSA-N
DB03791	2754	(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid	NAXSRXHZFIBFMI-UHFFFAOYSA-N
DB03793	4565	Benzoic acid	WPYMKLBDIGXBTP-UHFFFAOYSA-N
DB03796	1055	Palmitic Acid	IPCSVZSSVZVIGE-UHFFFAOYSA-N
DB03810	4573	3-Methylglutamic acid	FHJNAFIJPFGZRI-WUJLRWPWSA-N
DB03837	9298	Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide	YUMYYTORLYHUFW-ZUDLOMHPSA-N
DB03839	4791	D-Tyrosine	OUYCCCASQSFEME-MRVPVSSYSA-N
DB03843	4196	Formaldehyde	WSFSSNUMVMOOMR-UHFFFAOYSA-N
DB03849	7407	Cilomilast	CFBUZOUXXHZCFB-OYOVHJISSA-N
DB03852	2464	Eucalyptol	WEEGYLXZBRQIMU-WAAGHKOSSA-N
DB03856	5176	L-Eflornithine	VLCYCQAOQCDTCN-ZCFIWIBFSA-N
DB03866	5245	Prostaglandin G2	SGUKUZOVHSFKPH-YNNPMVKQSA-N
DB03880	5145	Batimastat	XFILPEOLDIKJHX-QYZOEREBSA-N
DB03894	6641	N-Propargyl-1(S)-Aminoindan	RUOKEQAAGRXIBM-LBPRGKRZSA-N
DB03902	4538	Oxalic Acid	MUBZPKHOEPUJKR-UHFFFAOYSA-N
DB03904	4539	Urea	XSQUKJJJFZCRTK-UHFFFAOYSA-N
DB03909	4236	Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate	UFZTZBNSLXELAL-IOSLPCCCSA-N
DB03910	5246	S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea	YEUSLPIIQGZHQB-UHFFFAOYSA-N
DB03918	5276	6S-5,6,7,8-Tetrahydrobiopterin	FNKQXYHWGSIFBK-ZMIZWQJLSA-N
DB03921	6050	4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline	IBCXZJCWDGCXQT-UHFFFAOYSA-N
DB03929	4171	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03929	726	D-Serine	MTCFGRXMJLQNBG-UWTATZPHSA-N
DB03934	4349	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03934	8902	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03934	8903	Protoporphyrin Ix Containing Zn	FUTVBRXUIKZACV-RGGAHWMASA-L
DB03943	4533	D-Asparagine	DCXYFEDJOCDNAF-UWTATZPHSA-N
DB03955	10200	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
DB03955	4642	1-deoxymannojirimycin	LXBIFEVIBLOUGU-KVTDHHQDSA-N
