drugbank_id	actor_id	name	inchi_key
DB01912	22542-10-5	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01912	7647-01-0	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01912	7698-05-7	2,2':6',2''-Terpyridine Platinum(Ii)	XTQMQLRZXBEQCS-UHFFFAOYSA-M
DB01914	10326-73-5	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	104859-39-4	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	110187-42-3	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	14049-06-0	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	19030-38-7	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	19163-87-2	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	1949-88-8	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	1990-29-0	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	22348-49-8	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	23567-25-1	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	25191-16-6	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	2535-38-8	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	2595-98-4	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	28823-03-2	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	30142-85-9	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	33417-97-9	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	3573-62-4	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	3615-68-7	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	4005-41-8	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	52819-34-8	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	5934-56-5	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	5987-68-8	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	6038-51-3	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	7635-11-2	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	815-92-9	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	9050-36-6	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01914	921-60-8	D-glucose	GZCGUPFRVQAUEE-SLPGGIOYSA-N
DB01915	5722-80-5	S-Hydroxycysteine	FXIRVRPOOYSARH-REOHCLBHSA-N
DB01917	110-60-1	Putrescine	KIDHWZJUCRJVML-UHFFFAOYSA-N
DB01919	110-62-3	Pentanal	HGBOYTHUEUWSSQ-UHFFFAOYSA-N
DB01919	75349-71-2	Pentanal	HGBOYTHUEUWSSQ-UHFFFAOYSA-N
DB01920	19710-96-4	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	19887-85-5	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	2816-24-2	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	28347-45-7	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	30677-14-6	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01920	369-07-3	1-O-[O-Nitrophenyl]-Beta-D-Galactopyranose	KUWPCJHYPSUOFW-YBXAARCKSA-N
DB01923	2922-69-2	L-Xylulose 5-Phosphate	FNZLKVNUWIIPSJ-WHFBIAKZSA-N
DB01923	4151-19-3	L-Xylulose 5-Phosphate	FNZLKVNUWIIPSJ-WHFBIAKZSA-N
DB01923	551-85-9	L-Xylulose 5-Phosphate	FNZLKVNUWIIPSJ-WHFBIAKZSA-N
DB01923	60802-29-1	L-Xylulose 5-Phosphate	FNZLKVNUWIIPSJ-WHFBIAKZSA-N
DB01924	1005-00-1	Benzhydroxamic Acid	VDEUYMSGMPQMIK-UHFFFAOYSA-N
DB01924	495-18-1	Benzhydroxamic Acid	VDEUYMSGMPQMIK-UHFFFAOYSA-N
DB01925	138833-48-4	2'-Chloro-Biphenyl-2,3-Diol	SNGROCQMAKYWRE-UHFFFAOYSA-N
DB01926	14127-53-8	Carboxymycobactin S	FHVPNAZTTVYYAS-USYALTDMSA-M
DB01927	527-17-3	Duroquinone	WAMKWBHYPYBEJY-UHFFFAOYSA-N
DB01930	1112-33-0	2,4-Dihydroxy-3,3-Dimethyl-Butyrate	OTOIIPJYVQJATP-BYPYZUCNSA-M
DB01930	470-29-1	2,4-Dihydroxy-3,3-Dimethyl-Butyrate	OTOIIPJYVQJATP-BYPYZUCNSA-M
DB01930	55289-50-4	2,4-Dihydroxy-3,3-Dimethyl-Butyrate	OTOIIPJYVQJATP-BYPYZUCNSA-M
DB01930	6332-70-3	2,4-Dihydroxy-3,3-Dimethyl-Butyrate	OTOIIPJYVQJATP-BYPYZUCNSA-M
DB01931	131123-76-7	5,7-Dichlorokynurenic acid	BGKFPRIGXAVYNX-UHFFFAOYSA-N
DB01932	616-43-3	5-Methylpyrrole	FEKWWZCCJDUWLY-UHFFFAOYSA-N
DB01933	112953-11-4	7-Hydroxystaurosporine	PBCZSGKMGDDXIJ-HQCWYSJUSA-N
DB01933	121569-61-7	7-Hydroxystaurosporine	PBCZSGKMGDDXIJ-HQCWYSJUSA-N
DB01935	82154-09-4	3-{[(1r)-1-Benzyl-2-Sulfanylethyl]Amino}-3-Oxopropanoic Acid	REPVVNYZORKKPQ-SNVBAGLBSA-N
DB01936	24259-59-4	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01936	50-69-1	alpha-D-arabinofuranose	HMFHBZSHGGEWLO-MBMOQRBOSA-N
DB01937	130-50-7	Guanosine-2'-monophosphate	WTIFIAZWCCBCGE-UUOKFMHZSA-N
DB01938	7424-15-9	L-Histidine Beta Naphthylamide	DKDILZBBFKZMRO-OAHLLOKOSA-N
DB01941	153559-76-3	6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid	SLXTWXQUEZSSTJ-UHFFFAOYSA-N
DB01942	64-18-6	Formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N
DB01942	71-47-6	Formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N
DB01942	82069-14-5	Formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N
DB01942	917-71-5	Formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N
DB01942	920-42-3	Formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N
DB01945	62025-48-3	4-Carbamoyl-1-Beta-D-Ribofuranosyl-Imidazolium-5-Olate-5'-Phosphate	KTKAFSMJDTUUAN-UUOKFMHZSA-L
DB01946	125313-65-7	3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione	UQHKJRCFSLMWIA-UHFFFAOYSA-N
DB01952	13875-63-3	1,N6-Ethenoadenine	OGVOXGPIHFKUGM-UHFFFAOYSA-N
DB01953	16571-50-9	Inhibitor of P38 Kinase	UUEYCHLWAOBOHG-UHFFFAOYSA-N
DB01954	61413-54-5	Rolipram	HJORMJIFDVBMOB-UHFFFAOYSA-N
DB01954	85416-73-5	Rolipram	HJORMJIFDVBMOB-UHFFFAOYSA-N
DB01954	85416-75-7	Rolipram	HJORMJIFDVBMOB-UHFFFAOYSA-N
DB01955	110-63-4	1,4-Butanediol	WERYXYBDKMZEQL-UHFFFAOYSA-N
DB01955	28324-25-6	1,4-Butanediol	WERYXYBDKMZEQL-UHFFFAOYSA-N
DB01956	107-35-7	Taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01956	127041-63-8	Taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01956	342611-14-7	Taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01956	70155-54-3	Taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N
DB01957	108-43-0	3-Chlorophenol	HORNXRXVQWOLPJ-UHFFFAOYSA-N
DB01960	104809-16-7	7-methyl-7,8-dihydroguanosine-5'-diphosphate	QQODJOAVWUWVHJ-KQYNXXCUSA-N
DB01961	14433-47-7	Cytidine 3'-monophosphate	UOOOPKANIPLQPU-XVFCMESISA-N
DB01961	81487-29-8	Cytidine 3'-monophosphate	UOOOPKANIPLQPU-XVFCMESISA-N
DB01961	84-52-6	Cytidine 3'-monophosphate	UOOOPKANIPLQPU-XVFCMESISA-N
DB01962	21820-51-9	Phosphonotyrosine	DCWXELXMIBXGTH-QMMMGPOBSA-N
DB01963	34420-17-2	Phenylethane Boronic Acid	VPRUMANMDWQMNF-UHFFFAOYSA-N
DB01966	1069-79-0	Di-Stearoyl-3-Sn-Phosphatidylethanolamine	LVNGJLRDBYCPGB-KDXMTYKHSA-N
DB01966	39382-08-6	Di-Stearoyl-3-Sn-Phosphatidylethanolamine	LVNGJLRDBYCPGB-KDXMTYKHSA-N
DB01966	4537-76-2	Di-Stearoyl-3-Sn-Phosphatidylethanolamine	LVNGJLRDBYCPGB-KDXMTYKHSA-N
DB01971	7699-35-6	trans-urocanic acid	LOIYMIARKYCTBW-OWOJBTEDSA-N
DB01972	111036-20-5	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	13474-02-7	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	25191-14-4	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	25280-45-9	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	26680-26-2	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	29593-02-0	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	31276-62-7	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	33960-30-4	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	34607-23-3	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	47349-49-5	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	573-48-8	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	7239-02-3	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	78837-98-6	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01972	81251-17-4	Guanosine-5'-Monophosphate	RQFCJASXJCIDSX-UUOKFMHZSA-N
DB01976	610-49-1	Aminoanthracene	YUENFNPLGJCNRB-UHFFFAOYSA-N
DB01976	62813-37-0	Aminoanthracene	YUENFNPLGJCNRB-UHFFFAOYSA-N
DB01979	1321-19-3	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	1824-94-8	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	203059-91-0	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	25281-48-5	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	25360-07-0	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	26264-15-3	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	27939-29-3	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	27939-30-6	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	3149-68-6	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	3396-99-4	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	34004-14-3	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	51023-63-3	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	617-04-9	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	61849-72-7	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	68936-95-8	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	7000-27-3	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	709-50-2	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	97-30-3	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01979	99770-02-2	Methyl alpha-D-mannoside	HOVAGTYPODGVJG-VEIUFWFVSA-N
DB01982	14982-50-4	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	1986-14-7	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	1986-15-8	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	2073-35-0	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	25990-10-7	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	528-16-5	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	6294-16-2	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	6556-12-3	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	6906-37-2	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	9005-38-3	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	9046-38-2	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	91510-62-2	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01982	94088-15-0	D-Mannuronic Acid	AEMOLEFTQBMNLQ-BYHBOUFCSA-N
DB01985	155-84-0	N-acetyl-L-arginine	SNEIUMQYRCDYCH-LURJTMIESA-N
DB01985	2389-86-8	N-acetyl-L-arginine	SNEIUMQYRCDYCH-LURJTMIESA-N
DB01986	443-86-7	3-Fluoro-2-Methyl-Aniline	SLDLVGFPFFLYBM-UHFFFAOYSA-N
DB01987	12318-71-7	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01987	136-08-3	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01987	136-09-4	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01987	154-87-0	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01987	23883-45-6	Cocarboxylase	AYEKOFBPNLCAJY-UHFFFAOYSA-N
DB01990	1256-86-6	Cholesterol sulfate	BHYOQNUELFTYRT-DPAQBDIFSA-N
DB01990	2864-50-8	Cholesterol sulfate	BHYOQNUELFTYRT-DPAQBDIFSA-N
DB01992	102778-59-6	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01992	153-46-8	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01992	18439-24-2	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01992	31416-98-5	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01992	55672-92-9	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01992	85-61-0	Coenzyme A	RGJOEKWQDUBAIZ-IBOSZNHHSA-N
DB01995	117309-80-5	5-methylcytidine 5'-monophosphate	NJQONZSFUKNYOY-JXOAFFINSA-N
DB01995	3590-36-1	5-methylcytidine 5'-monophosphate	NJQONZSFUKNYOY-JXOAFFINSA-N
DB01995	36534-96-0	5-methylcytidine 5'-monophosphate	NJQONZSFUKNYOY-JXOAFFINSA-N
DB01996	108-99-6	3-Methylpyridine	ITQTTZVARXURQS-UHFFFAOYSA-N
DB01996	61204-14-6	3-Methylpyridine	ITQTTZVARXURQS-UHFFFAOYSA-N
DB02007	15912-94-4	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	299-31-0	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	32972-52-4	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	33068-18-7	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	3415-10-9	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	34378-76-2	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	3672-15-9	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	56-73-5	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	58823-95-3	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02007	6051-41-8	alpha-D-glucose 6-phosphate	NBSCHQHZLSJFNQ-DVKNGEFBSA-N
DB02009	216863-66-0	L-756423	AOMZDQMIOCTPQP-QHQMVRJISA-N
DB02010	109189-95-9	Staurosporine	HKSZLNNOFSGOKW-FYTWVXJKSA-N
DB02010	62996-74-1	Staurosporine	HKSZLNNOFSGOKW-FYTWVXJKSA-N
DB02011	63446-55-9	N-(Phosphonoacetyl)-L-Ornithine	FCIHAQFHXJOLIF-YFKPBYRVSA-N
DB02013	129048-51-7	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	13587-54-7	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	13670-17-2	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	13968-08-6	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	13968-47-3	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	13968-48-4	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	13982-24-6	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	13982-43-9	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14067-02-8	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14092-79-6	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14093-02-8	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14093-04-0	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14280-30-9	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14314-42-2	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14337-01-0	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14343-69-2	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14596-12-4	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14681-59-5	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14762-69-7	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14797-71-8	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14940-63-7	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	14940-65-9	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	156428-50-1	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	17778-80-2	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	24286-21-3	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	32020-21-6	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	3352-57-6	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	558440-22-5	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	56583-62-1	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	7439-89-6	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	7732-18-5	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02013	7789-20-0	Iron azide hydrate	RZHWLGRUSMSXRP-UHFFFAOYSA-N
DB02015	4033-27-6	Dihydrofolic Acid	OZRNSSUDZOLUSN-LBPRGKRZSA-N
DB02015	42572-30-5	Dihydrofolic Acid	OZRNSSUDZOLUSN-LBPRGKRZSA-N
DB02016	161582-11-2	R048-8071	CMYCCJYVZIMDFU-UHFFFAOYSA-N
DB02016	189197-69-1	R048-8071	CMYCCJYVZIMDFU-UHFFFAOYSA-N
DB02020	51411-04-2	Alrestatin	GCUCIFQCGJIRNT-UHFFFAOYSA-N
DB02020	51876-97-2	Alrestatin	GCUCIFQCGJIRNT-UHFFFAOYSA-N
DB02021	105300-43-4	Fidarestat	WAAPEIZFCHNLKK-UFBFGSQYSA-N
DB02021	136087-85-9	Fidarestat	WAAPEIZFCHNLKK-UFBFGSQYSA-N
DB02021	15825-24-8	Fidarestat	WAAPEIZFCHNLKK-UFBFGSQYSA-N
DB02022	73-67-6	4-Amino-5-Hydroxymethyl-2-Methylpyrimidine	VUTBELPREDJDDH-UHFFFAOYSA-N
DB02023	127027-50-3	8-oxo-dGMP	AQIVLFLYHYFRKU-VPENINKCSA-N
DB02024	501-52-0	3-phenylpropionic acid	XMIIGOLPHOKFCH-UHFFFAOYSA-N
DB02025	21566-74-5	L-D-(a-Aminoadipoyl)-L-Cysteinyl-D-Valine	BYEIJZFKOAXBBV-ATZCPNFKSA-N
DB02025	32467-88-2	L-D-(a-Aminoadipoyl)-L-Cysteinyl-D-Valine	BYEIJZFKOAXBBV-ATZCPNFKSA-N
DB02026	156595-85-6	Furo[2,3d]Pyrimidine Antifolate	WXINNGCGSCFUCR-ZDUSSCGKSA-N
DB02030	975-91-7	Alpha-Ribazole-5'-Phosphate	ZMRGXEJKZPRBPJ-SYQHCUMBSA-N
DB02031	29347-89-5	(6S)-5,6,7,8-tetrahydrofolic acid	MSTNYGQPCMXVAQ-RYUDHWBXSA-N
DB02032	110075-07-5	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02032	62571-86-2	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	FAKRSMQSSFJEIM-BQBZGAKWSA-N
DB02034	214462-68-7	Tridolgosir	FXUAIOOAOAVCGD-WCTZXXKLSA-N
DB02034	72741-87-8	Tridolgosir	FXUAIOOAOAVCGD-WCTZXXKLSA-N
DB02035	86855-26-7	1-Hexadecylsulfonyl Fluoride	QIVFMUVBIHIZAM-UHFFFAOYSA-N
DB02037	527-57-1	2,5-Diaminopyrimidin-4,6-diol	HWSJQFCTYLBBOF-UHFFFAOYSA-N
DB02037	5325-00-8	2,5-Diaminopyrimidin-4,6-diol	HWSJQFCTYLBBOF-UHFFFAOYSA-N
DB02041	3682-14-2	Isoluminol	HUDPLKWXRLNSPC-UHFFFAOYSA-N
DB02042	23778-52-1	2-(2-{2-[2-(2-Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol	SLNYBUIEAMRFSZ-UHFFFAOYSA-N
DB02043	200880-41-7	1,2-Dipalmitoyl-Phosphatidyl-Glycerole	BIABMEZBCHDPBV-UHFFFAOYSA-N
DB02043	4537-77-3	1,2-Dipalmitoyl-Phosphatidyl-Glycerole	BIABMEZBCHDPBV-UHFFFAOYSA-N
DB02044	214358-33-5	N-[3-(aminomethyl)benzyl]acetamidine	RODUKNYOEVZQPR-UHFFFAOYSA-N
DB02045	110-58-7	Amylamine	DPBLXKKOBLCELK-UHFFFAOYSA-N
DB02047	6341-72-6	2-(1,1'-Biphenyl-4-Yl)Propanoic Acid	JALUUBQFLPUJMY-NSHDSACASA-N
DB02053	13137-52-5	Ribose-5-phosphate	PPQRONHOSHZGFQ-LMVFSUKVSA-N
DB02053	15673-79-7	Ribose-5-phosphate	PPQRONHOSHZGFQ-LMVFSUKVSA-N
DB02053	3615-55-2	Ribose-5-phosphate	PPQRONHOSHZGFQ-LMVFSUKVSA-N
DB02054	110201-30-4	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	15151-51-6	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	17264-94-7	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	2906-33-4	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	84434-85-5	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	915120-54-6	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02054	99-05-8	Gabaculine	XFDUHJPVQKIXHO-UHFFFAOYSA-N
DB02055	3622-84-2	N-Butyl-Benzenesulfonamide	IPRJXAGUEGOFGG-UHFFFAOYSA-N
DB02056	41598-07-6	Prostaglandin D2	BHMBVRSPMRCCGG-OUTUXVNYSA-N
DB02057	110592-37-5	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02057	118896-96-1	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02057	74341-63-2	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02057	77521-29-0	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02057	83643-88-3	(S)-AMPA	UUDAMDVQRQNNHZ-YFKPBYRVSA-N
DB02059	26656-46-2	Adenosine-5-Diphosphoribose	SRNWOUGRCWSEMX-ZQSHOCFMSA-N
DB02060	108-94-1	Cyclohexanone	JHIVVAPYMSGYDF-UHFFFAOYSA-N
DB02060	11119-77-0	Cyclohexanone	JHIVVAPYMSGYDF-UHFFFAOYSA-N
DB02061	133-99-3	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
DB02061	1336-90-9	Cellobiose	GUBGYTABKSRVRQ-CUHNMECISA-N
