drugbank_id	chemicalbook_id	name	inchi_key
DB00788	CB2753351	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00788	CB8274937	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00788	CB8422325	Naproxen	CMWTZPSULFXXJA-VIFPVBQESA-N
DB00789	CB5303977	Gadopentetic acid	IZOOGPBRAOKZFK-UHFFFAOYSA-K
DB00789	CB7305384	Gadopentetic acid	IZOOGPBRAOKZFK-UHFFFAOYSA-K
DB00790	CB1203112	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	CB32694358	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00790	CB4500876	Perindopril	IPVQLZZIHOAWMC-QXKUPLGCSA-N
DB00792	CB7126697	Tripelennamine	UFLGIAIHIAPJJC-UHFFFAOYSA-N
DB00793	CB4501419	Haloprogin	CTETYYAZBPJBHE-UHFFFAOYSA-N
DB00794	CB1161900	Primidone	DQMZLTXERSFNPB-UHFFFAOYSA-N
DB00795	CB0181156	Sulfasalazine	NCEXYHBECQHGNR-QZQOTICOSA-N
DB00796	CB3209325	Candesartan cilexetil	GHOSNRCGJFBJIB-UHFFFAOYSA-N
DB00797	CB0236054	Tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00797	CB2277815	Tolazoline	JIVZKJJQOZQXQB-UHFFFAOYSA-N
DB00798	CB11456494	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	CB2733991	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00798	CB7308330	Gentamicin	CEAZRRDELHUEMR-UHFFFAOYSA-N
DB00799	CB7405439	Tazarotene	OGQICQVSFDPSEI-UHFFFAOYSA-N
DB00800	CB6729842	Fenoldopam	TVURRHSHRRELCG-UHFFFAOYSA-N
DB00803	CB8359485	Colistin	YKQOSKADJPQZHB-BRLOSWAASA-N
DB00804	CB2285591	Dicyclomine	CURUTKGFNZGFSE-UHFFFAOYSA-N
DB00806	CB5721652	Pentoxifylline	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DB00807	CB2242028	Proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00807	CB4920171	Proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N
DB00808	CB2420420	Indapamide	NDDAHWYSQHTHNT-UHFFFAOYSA-N
DB00809	CB31018919	Tropicamide	BGDKAVGWHJFAGW-UHFFFAOYSA-N
DB00809	CB9337073	Tropicamide	BGDKAVGWHJFAGW-UHFFFAOYSA-N
DB00810	CB2726050	Biperiden	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00810	CB7501632	Biperiden	YSXKPIUOCJLQIE-UHFFFAOYSA-N
DB00811	CB0689324	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00811	CB82511399	Ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N
DB00812	CB0370134	Phenylbutazone	VYMDGNCVAMGZFE-UHFFFAOYSA-N
DB00814	CB2191355	Meloxicam	ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DB00815	CB0723767	Sodium lauryl sulfate	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00815	CB2147453	Sodium lauryl sulfate	DBMJMQXJHONAFJ-UHFFFAOYSA-M
DB00816	CB1855195	Orciprenaline	LMOINURANNBYCM-UHFFFAOYSA-N
DB00816	CB7226328	Orciprenaline	LMOINURANNBYCM-UHFFFAOYSA-N
DB00817	CB7911651	Rosoxacin	XBPZXDSZHPDXQU-UHFFFAOYSA-N
DB00818	CB4101882	Propofol	OLBCVFGFOZPWHH-UHFFFAOYSA-N
DB00819	CB0430959	Acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00819	CB1436837	Acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00819	CB82665568	Acetazolamide	BZKPWHYZMXOIDC-UHFFFAOYSA-N
DB00820	CB2236841	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	CB32104260	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	CB42544997	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	CB62544991	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00820	CB72545061	Tadalafil	WOXKDUGGOYFFRN-IIBYNOLFSA-N
DB00821	CB0663159	Carprofen	PUXBGTOOZJQSKH-UHFFFAOYSA-N
DB00822	CB0476519	Disulfiram	AUZONCFQVSMFAP-UHFFFAOYSA-N
DB00823	CB6749404	Ethynodiol diacetate	ONKUMRGIYFNPJW-KIEAKMPYSA-N
DB00824	CB0108540	Enprofylline	SIQPXVQCUCHWDI-UHFFFAOYSA-N
DB00825	CB0125626	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	CB1116410	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	CB2268662	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	CB4116411	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	CB7116412	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	CB7390694	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00825	CB7498497	Levomenthol	NOOLISFMXDJSKH-KXUCPTDWSA-N
DB00826	CB4419954	Natamycin	NCXMLFZGDNKEPB-FFPOYIOWSA-N
DB00827	CB3200706	Cinoxacin	VDUWPHTZYNWKRN-UHFFFAOYSA-N
DB00828	CB0446606	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	CB2493341	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	CB4855545	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	CB5761937	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	CB7446605	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	CB91478016	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00828	CB9365184	Fosfomycin	YMDXZJFXQJVXBF-STHAYSLISA-N
DB00829	CB72715631	Diazepam	AAOVKJBEBIDNHE-UHFFFAOYSA-N
DB00831	CB1274387	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00831	CB9444115	Trifluoperazine	ZEWQUBUPAILYHI-UHFFFAOYSA-N
DB00832	CB3480203	Phensuximide	WLWFNJKHKGIJNW-UHFFFAOYSA-N
DB00833	CB1207655	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00833	CB9390436	Cefaclor	QYIYFLOTGYLRGG-GPCCPHFNSA-N
DB00834	CB6351940	Mifepristone	VKHAHZOOUSRJNA-GCNJZUOMSA-N
DB00835	CB1371365	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00835	CB2736194	Brompheniramine	ZDIGNSYAACHWNL-UHFFFAOYSA-N
DB00836	CB7402928	Loperamide	RDOIQAHITMMDAJ-UHFFFAOYSA-N
DB00836	CB8758181	Loperamide	RDOIQAHITMMDAJ-UHFFFAOYSA-N
DB00837	CB1296044	Progabide	IBALRBWGSVJPAP-FXBPSFAMSA-N
DB00839	CB9355686	Tolazamide	OUDSBRTVNLOZBN-UHFFFAOYSA-N
DB00841	CB5274062	Dobutamine	JRWZLRBJNMZMFE-UHFFFAOYSA-N
DB00841	CB8274063	Dobutamine	JRWZLRBJNMZMFE-UHFFFAOYSA-N
DB00843	CB0156314	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00843	CB23334700	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00843	CB3222766	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00843	CB6222767	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00843	CB62741796	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00843	CB73050236	Donepezil	ADEBPBSSDYVVLD-UHFFFAOYSA-N
DB00845	CB6273466	Clofazimine	WDQPAMHFFCXSNU-BGABXYSRSA-N
DB00846	CB8420972	Flurandrenolide	POPFMWWJOGLOIF-XWCQMRHXSA-N
DB00847	CB2223766	Cysteamine	UFULAYFCSOUIOV-UHFFFAOYSA-N
DB00848	CB0224941	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00848	CB3335709	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00848	CB7853188	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00848	CB9285459	Levamisole	HLFSDGLLUJUHTE-SNVBAGLBSA-N
DB00850	CB6687009	Perphenazine	RGCVKNLCSQQDEP-UHFFFAOYSA-N
DB00851	CB7710656	Dacarbazine	FDKXTQMXEQVLRF-ZHACJKMWSA-N
DB00852	CB8107741	Pseudoephedrine	KWGRBVOPPLSCSI-WCBMZHEXSA-N
DB00853	CB2708199	Temozolomide	BPEGJWRSRHCHSN-UHFFFAOYSA-N
DB00854	CB7383142	Levorphanol	JAQUASYNZVUNQP-USXIJHARSA-N
DB00855	CB0496757	Aminolevulinic acid	ZGXJTSGNIOSYLO-UHFFFAOYSA-N
DB00855	CB5265495	Aminolevulinic acid	ZGXJTSGNIOSYLO-UHFFFAOYSA-N
DB00856	CB0166786	Chlorphenesin	MXOAEAUPQDYUQM-UHFFFAOYSA-N
DB00857	CB12511592	Terbinafine	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
DB00857	CB6201128	Terbinafine	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
DB00857	CB9767492	Terbinafine	DOMXUEMWDBAQBQ-WEVVVXLNSA-N
DB00858	CB1911442	Drostanolone	IKXILDNPCZPPRV-RFMGOVQKSA-N
DB00859	CB0730840	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00859	CB2488772	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00859	CB5742367	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00859	CB6302922	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00859	CB8893576	Penicillamine	VVNCNSJFMMFHPL-VKHMYHEASA-N
DB00860	CB22695853	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00860	CB4109000	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00860	CB7109001	Prednisolone	OIGNJSKKLXVSLS-VWUMJDOOSA-N
DB00861	CB9674965	Diflunisal	HUPFGZXOMWLGNK-UHFFFAOYSA-N
DB00862	CB01230855	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00862	CB2321327	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00862	CB6672278	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00862	CB9712210	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N
DB00863	CB41073641	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00863	CB5480252	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00863	CB5511752	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00863	CB6685535	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00863	CB8947255	Ranitidine	VMXUWOKSQNHOCA-UHFFFAOYSA-N
DB00864	CB12695593	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	CB4772400	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00864	CB9772399	Tacrolimus	QJJXYPPXXYFBGM-LFZNUXCKSA-N
DB00866	CB1284148	Alprenolol	PAZJSJFMUHDSTF-UHFFFAOYSA-N
DB00866	CB7874989	Alprenolol	PAZJSJFMUHDSTF-UHFFFAOYSA-N
DB00867	CB6297723	Ritodrine	IOVGROKTTNBUGK-SJCJKPOMSA-N
DB00868	CB0141109	Benzonatate	MAFMQEKGGFWBAB-UHFFFAOYSA-N
DB00869	CB4174657	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00869	CB91270052	Dorzolamide	IAVUPMFITXYVAF-XPUUQOCRSA-N
DB00870	CB2496867	Suprofen	MDKGKXOCJGEUJW-UHFFFAOYSA-N
DB00871	CB02131227	Terbutaline	XWTYSIMOBUGWOL-UHFFFAOYSA-N
DB00871	CB4164487	Terbutaline	XWTYSIMOBUGWOL-UHFFFAOYSA-N
DB00872	CB02642590	Conivaptan	IKENVDNFQMCRTR-UHFFFAOYSA-N
DB00872	CB51011161	Conivaptan	IKENVDNFQMCRTR-UHFFFAOYSA-N
DB00872	CB81246922	Conivaptan	IKENVDNFQMCRTR-UHFFFAOYSA-N
DB00874	CB1743199	Guaifenesin	HSRJKNPTNIJEKV-UHFFFAOYSA-N
DB00875	CB1446683	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00875	CB6972417	Flupentixol	NJMYODHXAKYRHW-DVZOWYKESA-N
DB00876	CB0135346	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N
DB00876	CB4842192	Eprosartan	OROAFUQRIXKEMV-LDADJPATSA-N
DB00877	CB52647479	Sirolimus	QFJCIRLUMZQUOT-HPLJOQBZSA-N
DB00878	CB2771984	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00878	CB4732251	Chlorhexidine	GHXZTYHSJHQHIJ-UHFFFAOYSA-N
DB00879	CB12709412	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00879	CB5266199	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00879	CB62492155	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00879	CB62558013	Emtricitabine	XQSPYNMVSIKCOC-NTSWFWBYSA-N
DB00880	CB6756754	Chlorothiazide	JBMKAUGHUNFTOL-UHFFFAOYSA-N
DB00881	CB1100985	Quinapril	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00881	CB44634892	Quinapril	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00881	CB53118947	Quinapril	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00881	CB8100984	Quinapril	JSDRRTOADPPCHY-HSQYWUDLSA-N
DB00882	CB02079569	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	CB0488051	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	CB5889468	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	CB92544149	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00882	CB9875319	Clomifene	GKIRPKYJQBWNGO-UHFFFAOYSA-N
DB00883	CB2226929	Isosorbide dinitrate	MOYKHGMNXAOIAT-JGWLITMVSA-N
DB00884	CB11150132	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00884	CB1118762	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00884	CB1414620	Risedronic acid	IIDJRNMFWXDHID-UHFFFAOYSA-N
DB00885	CB6140326	Pemirolast	HIANJWSAHKJQTH-UHFFFAOYSA-N
DB00887	CB9382992	Bumetanide	MAEIEVLCKWDQJH-UHFFFAOYSA-N
DB00888	CB6267542	Mechlorethamine	HAWPXGHAZFHHAD-UHFFFAOYSA-N
DB00889	CB11873167	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00889	CB2728852	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00889	CB92682333	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00889	CB9728851	Granisetron	MFWNKCLOYSRHCJ-BTTYYORXSA-N
DB00891	CB8423160	Sulfapyridine	GECHUMIMRBOMGK-UHFFFAOYSA-N
DB00892	CB01328983	Oxybuprocaine	CMHHMUWAYWTMGS-UHFFFAOYSA-N
DB00892	CB1476374	Oxybuprocaine	CMHHMUWAYWTMGS-UHFFFAOYSA-N
DB00892	CB41073494	Oxybuprocaine	CMHHMUWAYWTMGS-UHFFFAOYSA-N
DB00894	CB4371689	Testolactone	BPEWUONYVDABNZ-DZBHQSCQSA-N
DB00895	CB2428693	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	CB4492106	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00895	CB6252771	Benzylpenicilloyl polylysine	IMPVZRLKKKXMKQ-SGDOCVTFSA-N
DB00896	CB0500540	Rimexolone	QTTRZHGPGKRAFB-OOKHYKNYSA-N
DB00898	CB0130947	Ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DB00900	CB0680765	Didanosine	BXZVVICBKDXVGW-NKWVEPMBSA-N
DB00902	CB6501372	Methdilazine	HTMIBDQKFHUPSX-UHFFFAOYSA-N
DB00903	CB8215310	Etacrynic acid	AVOLMBLBETYQHX-UHFFFAOYSA-N
DB00904	CB31270045	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00904	CB4696814	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00904	CB6340203	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00904	CB9340204	Ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N
DB00905	CB0171421	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00905	CB32542855	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00905	CB52542899	Bimatoprost	AQOKCDNYWBIDND-FTOWTWDKSA-N
DB00906	CB5162581	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00906	CB9761920	Tiagabine	PBJUNZJWGZTSKL-MRXNPFEDSA-N
DB00907	CB7938797	Cocaine	ZPUCINDJVBIVPJ-LJISPDSOSA-N
DB00908	CB9208047	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00908	CB9720330	Quinidine	LOUPRKONTZGTKE-LHHVKLHASA-N
DB00909	CB0252441	Zonisamide	UBQNRHZMVUUOMG-UHFFFAOYSA-N
DB00910	CB0500520	Paricalcitol	BPKAHTKRCLCHEA-UBFJEZKGSA-N
DB00911	CB2674744	Tinidazole	HJLSLZFTEKNLFI-UHFFFAOYSA-N
DB00912	CB22129527	Repaglinide	FAEKWTJYAYMJKF-QHCPKHFHSA-N
DB00912	CB4140539	Repaglinide	FAEKWTJYAYMJKF-QHCPKHFHSA-N
DB00914	CB2280910	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00914	CB24796970	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00914	CB6700560	Phenformin	ICFJFFQQTFMIBG-UHFFFAOYSA-N
DB00915	CB3259991	Amantadine	DKNWSYNQZKUICI-UHFFFAOYSA-N
DB00916	CB5248430	Metronidazole	VAOCPAMSLUNLGC-UHFFFAOYSA-N
DB00917	CB8461799	Dinoprostone	XEYBRNLFEZDVAW-ARSRFYASSA-N
DB00918	CB2417037	Almotriptan	WKEMJKQOLOHJLZ-UHFFFAOYSA-N
DB00918	CB7716603	Almotriptan	WKEMJKQOLOHJLZ-UHFFFAOYSA-N
DB00919	CB1177273	Spectinomycin	UNFWWIHTNXNPBV-WXKVUWSESA-N
DB00919	CB3690961	Spectinomycin	UNFWWIHTNXNPBV-WXKVUWSESA-N
DB00919	CB8197632	Spectinomycin	UNFWWIHTNXNPBV-WXKVUWSESA-N
DB00920	CB5463479	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N
DB00920	CB9249738	Ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N
DB00922	CB5310540	Levosimendan	WHXMKTBCFHIYNQ-SECBINFHSA-N
DB00922	CB7310539	Levosimendan	WHXMKTBCFHIYNQ-SECBINFHSA-N
DB00923	CB2501637	Ceforanide	SLAYUXIURFNXPG-CRAIPNDOSA-N
DB00924	CB1116384	Cyclobenzaprine	JURKNVYFZMSNLP-UHFFFAOYSA-N
DB00924	CB6238272	Cyclobenzaprine	JURKNVYFZMSNLP-UHFFFAOYSA-N
DB00925	CB8172020	Phenoxybenzamine	QZVCTJOXCFMACW-UHFFFAOYSA-N
DB00926	CB6214647	Etretinate	HQMNCQVAMBCHCO-DJRRULDNSA-N
DB00927	CB5706585	Famotidine	XUFQPHANEAPEMJ-UHFFFAOYSA-N
DB00928	CB4383338	Azacitidine	NMUSYJAQQFHJEW-KVTDHHQDSA-N
DB00929	CB7713293	Misoprostol	OJLOPKGSLYJEMD-URPKTTJQSA-N
DB00931	CB0105251	Metacycline	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00931	CB2355197	Metacycline	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00931	CB9355196	Metacycline	MHIGBKBJSQVXNH-IWVLMIASSA-N
DB00932	CB9501005	Tipranavir	SUJUHGSWHZTSEU-FYBSXPHGSA-N
DB00933	CB0157447	Mesoridazine	SLVMESMUVMCQIY-UHFFFAOYSA-N
DB00933	CB0875422	Mesoridazine	SLVMESMUVMCQIY-UHFFFAOYSA-N
DB00934	CB6149440	Maprotiline	QSLMDECMDJKHMQ-UHFFFAOYSA-N
DB00934	CB6297617	Maprotiline	QSLMDECMDJKHMQ-UHFFFAOYSA-N
DB00935	CB0371500	Oxymetazoline	WYWIFABBXFUGLM-UHFFFAOYSA-N
DB00935	CB7157390	Oxymetazoline	WYWIFABBXFUGLM-UHFFFAOYSA-N
DB00936	CB0278151	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00936	CB1680010	Salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N
DB00937	CB4676232	Diethylpropion	XXEPPPIWZFICOJ-UHFFFAOYSA-N
DB00938	CB12621448	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	CB2751968	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	CB32545735	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	CB42622471	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	CB52623293	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	CB6438038	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	CB83050596	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00938	CB9186866	Salmeterol	GIIZNNXWQWCKIB-UHFFFAOYSA-N
DB00939	CB7102365	Meclofenamic acid	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00939	CB7875562	Meclofenamic acid	SBDNJUWAMKYJOX-UHFFFAOYSA-N
DB00943	CB2369466	Zalcitabine	WREGKURFCTUGRC-POYBYMJQSA-N
DB00944	CB6501408	Demecarium	RWZVPVOZTJJMNU-UHFFFAOYSA-N
DB00945	CB5114818	Acetylsalicylic acid	BSYNRYMUTXBXSQ-UHFFFAOYSA-N
DB00946	CB1295890	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N
DB00946	CB22149770	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N
DB00946	CB72339730	Phenprocoumon	DQDAYGNAKTZFIW-UHFFFAOYSA-N
DB00947	CB0698542	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00947	CB72552018	Fulvestrant	VWUXBMIQPBEWFH-WCCTWKNTSA-N
DB00948	CB4353793	Mezlocillin	YPBATNHYBCGSSN-VWPFQQQWSA-N
DB00948	CB9268151	Mezlocillin	YPBATNHYBCGSSN-VWPFQQQWSA-N
DB00949	CB6689427	Felbamate	WKGXYQFOCVYPAC-UHFFFAOYSA-N
DB00950	CB0256621	Fexofenadine	RWTNPBWLLIMQHL-UHFFFAOYSA-N
DB00950	CB0340913	Fexofenadine	RWTNPBWLLIMQHL-UHFFFAOYSA-N
DB00950	CB5473513	Fexofenadine	RWTNPBWLLIMQHL-UHFFFAOYSA-N
DB00951	CB5102053	Isoniazid	QRXWMOHMRWLFEY-UHFFFAOYSA-N
DB00952	CB4500391	Naratriptan	AMKVXSZCKVJAGH-UHFFFAOYSA-N
DB00953	CB3245026	Rizatriptan	ULFRLSNUDGIQQP-UHFFFAOYSA-N
DB00953	CB4100441	Rizatriptan	ULFRLSNUDGIQQP-UHFFFAOYSA-N
DB00954	CB1337350	Dirithromycin	WLOHNSSYAXHWNR-DWIOZXRMSA-N
DB00955	CB7121612	Netilmicin	CIDUJQMULVCIBT-MQDUPKMGSA-N
DB00956	CB72492475	Hydrocodone	LLPOLZWFYMWNKH-CMKMFDCUSA-N
DB00957	CB2110884	Norgestimate	KIQQMECNKUGGKA-NMYWJIRASA-N
DB00958	CB1191893	Carboplatin	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00958	CB2315559	Carboplatin	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00958	CB6702418	Carboplatin	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00958	CB9854275	Carboplatin	OLESAACUTLOWQZ-UHFFFAOYSA-L
DB00959	CB3274376	Methylprednisolone	VHRSUDSXCMQTMA-PJHHCJLFSA-N
DB00959	CB5636424	Methylprednisolone	VHRSUDSXCMQTMA-PJHHCJLFSA-N
DB00960	CB3105373	Pindolol	JZQKKSLKJUAGIC-UHFFFAOYSA-N
DB00961	CB6302306	Mepivacaine	INWLQCZOYSRPNW-UHFFFAOYSA-N
DB00961	CB8460318	Mepivacaine	INWLQCZOYSRPNW-UHFFFAOYSA-N
DB00961	CB9907386	Mepivacaine	INWLQCZOYSRPNW-UHFFFAOYSA-N
DB00963	CB1121670	Bromfenac	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
DB00963	CB8117032	Bromfenac	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
DB00963	CB82130312	Bromfenac	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N
DB00964	CB3233074	Apraclonidine	IEJXVRYNEISIKR-UHFFFAOYSA-N
DB00964	CB5439290	Apraclonidine	IEJXVRYNEISIKR-UHFFFAOYSA-N
DB00966	CB4266172	Telmisartan	RMMXLENWKUUMAY-UHFFFAOYSA-N
DB00966	CB42681856	Telmisartan	RMMXLENWKUUMAY-UHFFFAOYSA-N
DB00967	CB3462564	Desloratadine	JAUOIFJMECXRGI-UHFFFAOYSA-N
DB00968	CB2723064	Methyldopa	CJCSPKMFHVPWAR-JTQLQIEISA-N
DB00968	CB4277127	Methyldopa	CJCSPKMFHVPWAR-JTQLQIEISA-N
DB00968	CB7135325	Methyldopa	CJCSPKMFHVPWAR-JTQLQIEISA-N
DB00968	CB9723063	Methyldopa	CJCSPKMFHVPWAR-JTQLQIEISA-N
DB00969	CB3107074	Alosetron	JSWZEAMFRNKZNL-UHFFFAOYSA-N
DB00969	CB8149787	Alosetron	JSWZEAMFRNKZNL-UHFFFAOYSA-N
DB00970	CB8853701	Dactinomycin	RJURFGZVJUQBHK-IIXSONLDSA-N
DB00971	CB9422690	Selenium Sulfide	JNMWHTHYDQTDQZ-UHFFFAOYSA-N
DB00972	CB01269721	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00972	CB6256007	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00972	CB71269720	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00972	CB9256008	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00973	CB02558581	Ezetimibe	OLNTVTPDXPETLC-XPWALMASSA-N
