drugbank_id	dailtmed_new_id	name	inchi_key
DB00970	DACTINOMYCIN	Dactinomycin	RJURFGZVJUQBHK-IIXSONLDSA-N
DB00971	SELENIUM SULFIDE	Selenium Sulfide	JNMWHTHYDQTDQZ-UHFFFAOYSA-N
DB00972	AZELASTINE	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00972	AZELASTINE HYDROCHLORIDE	Azelastine	MBUVEWMHONZEQD-UHFFFAOYSA-N
DB00973	EZETIMIBE	Ezetimibe	OLNTVTPDXPETLC-XPWALMASSA-N
DB00974	EDETIC ACID	Edetic acid	KCXVZYZYPLLWCC-UHFFFAOYSA-N
DB00975	DIPYRIDAMOLE	Dipyridamole	IZEKFCXSFNUWAM-UHFFFAOYSA-N
DB00976	TELITHROMYCIN	Telithromycin	LJVAJPDWBABPEJ-PNUFFHFMSA-N
DB00977	ETHINYL ESTRADIOL	Ethinylestradiol	BFPYWIDHMRZLRN-SLHNCBLASA-N
DB00978	LOMEFLOXACIN	Lomefloxacin	ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DB00978	LOMEFLOXACIN HYDROCHLORIDE	Lomefloxacin	ZEKZLJVOYLTDKK-UHFFFAOYSA-N
DB00979	CYCLOPENTOLATE	Cyclopentolate	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00979	CYCLOPENTOLATE HYDROCHLORIDE	Cyclopentolate	SKYSRIRYMSLOIN-UHFFFAOYSA-N
DB00980	RAMELTEON	Ramelteon	YLXDSYKOBKBWJQ-LBPRGKRZSA-N
DB00981	PHYSOSTIGMINE	Physostigmine	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00981	PHYSOSTIGMINE SALICYLATE	Physostigmine	PIJVFDBKTWXHHD-HIFRSBDPSA-N
DB00982	ALITRETINOIN	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	ISOTRETINOIN	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00982	TRETINOIN	Isotretinoin	SHGAZHPCJJPHSC-XFYACQKRSA-N
DB00983	ARFORMOTEROL	Formoterol	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	ARFORMOTEROL TARTRATE	Formoterol	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	FORMOTEROL	Formoterol	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00983	FORMOTEROL FUMARATE	Formoterol	BPZSYCZIITTYBL-UHFFFAOYSA-N
DB00985	DIMENHYDRINATE	Dimenhydrinate	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00985	DIPHENHYDRAMINE	Dimenhydrinate	NFLLKCVHYJRNRH-UHFFFAOYSA-N
DB00986	GLYCOPYRROLATE	Glycopyrronium	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00986	GLYCOPYRRONIUM	Glycopyrronium	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00986	GLYCOPYRRONIUM TOSYLATE	Glycopyrronium	ANGKOCUUWGHLCE-UHFFFAOYSA-N
DB00987	CYTARABINE	Cytarabine	UHDGCWIWMRVCDJ-CCXZUQQUSA-N
DB00988	DOPAMINE	Dopamine	VYFYYTLLBUKUHU-UHFFFAOYSA-N
DB00989	RIVASTIGMINE	Rivastigmine	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00989	RIVASTIGMINE TARTRATE	Rivastigmine	XSVMFMHYUFZWBK-NSHDSACASA-N
DB00990	EXEMESTANE	Exemestane	BFYIZQONLCFLEV-DAELLWKTSA-N
DB00991	OXAPROZIN	Oxaprozin	OFPXSFXSNFPTHF-UHFFFAOYSA-N
DB00992	METHYL AMINOLEVULINATE	Methyl aminolevulinate	YUUAYBAIHCDHHD-UHFFFAOYSA-N
DB00992	METHYL AMINOLEVULINATE HYDROCHLORIDE	Methyl aminolevulinate	YUUAYBAIHCDHHD-UHFFFAOYSA-N
DB00993	AZATHIOPRINE	Azathioprine	LMEKQMALGUDUQG-UHFFFAOYSA-N
DB00996	GABAPENTIN	Gabapentin	UGJMXCAKCUNAIE-UHFFFAOYSA-N
DB00997	DOXORUBICIN	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00997	EPIRUBICIN	Doxorubicin	AOJJSUZBOXZQNB-TZSSRYMLSA-N
DB00998	FROVATRIPTAN	Frovatriptan	XPSQPHWEGNHMSK-SECBINFHSA-N
DB00998	FROVATRIPTAN SUCCINATE	Frovatriptan	XPSQPHWEGNHMSK-SECBINFHSA-N
DB00999	HYDROCHLOROTHIAZIDE	Hydrochlorothiazide	JZUFKLXOESDKRF-UHFFFAOYSA-N
DB01001	ALBUTEROL	Salbutamol	NDAUXUAQIAJITI-UHFFFAOYSA-N
DB01002	BUPIVACAINE	Levobupivacaine	LEBVLXFERQHONN-INIZCTEOSA-N
DB01002	BUPIVACAINE HYDROCHLORIDE	Levobupivacaine	LEBVLXFERQHONN-INIZCTEOSA-N
DB01003	CROMOLYN	Cromoglicic acid	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01003	CROMOLYN SODIUM	Cromoglicic acid	IMZMKUWMOSJXDT-UHFFFAOYSA-N
DB01004	GANCICLOVIR	Ganciclovir	IRSCQMHQWWYFCW-UHFFFAOYSA-N
DB01004	GANCICLOVIR SODIUM	Ganciclovir	IRSCQMHQWWYFCW-UHFFFAOYSA-N
DB01005	HYDROXYUREA	Hydroxyurea	VSNHCAURESNICA-UHFFFAOYSA-N
DB01006	LETROZOLE	Letrozole	HPJKCIUCZWXJDR-UHFFFAOYSA-N
DB01007	TIOCONAZOLE	Tioconazole	QXHHHPZILQDDPS-UHFFFAOYSA-N
DB01008	BUSULFAN	Busulfan	COVZYZSDYWQREU-UHFFFAOYSA-N
DB01009	KETOPROFEN	Ketoprofen	DKYWVDODHFEZIM-UHFFFAOYSA-N
DB01010	EDROPHONIUM	Edrophonium	VWLHWLSRQJQWRG-UHFFFAOYSA-O
DB01010	EDROPHONIUM CHLORIDE	Edrophonium	VWLHWLSRQJQWRG-UHFFFAOYSA-O
DB01011	METYRAPONE	Metyrapone	FJLBFSROUSIWMA-UHFFFAOYSA-N
DB01012	CINACALCET	Cinacalcet	VDHAWDNDOKGFTD-MRXNPFEDSA-N
DB01012	CINACALCET HYDROCHLORIDE	Cinacalcet	VDHAWDNDOKGFTD-MRXNPFEDSA-N
DB01013	CLOBETASOL PROPIONATE	Clobetasol propionate	CBGUOGMQLZIXBE-XGQKBEPLSA-N
DB01014	BALSALAZIDE	Balsalazide	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01014	BALSALAZIDE DISODIUM	Balsalazide	IPOKCKJONYRRHP-FMQUCBEESA-N
DB01015	SULFAMETHOXAZOLE	Sulfamethoxazole	JLKIGFTWXXRPMT-UHFFFAOYSA-N
DB01016	GLYBURIDE	Glyburide	ZNNLBTZKUZBEKO-UHFFFAOYSA-N
DB01017	MINOCYCLINE	Minocycline	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01017	MINOCYCLINE HYDROCHLORIDE	Minocycline	DYKFCLLONBREIL-KVUCHLLUSA-N
DB01018	GUANFACINE	Guanfacine	INJOMKTZOLKMBF-UHFFFAOYSA-N
DB01018	GUANFACINE HYDROCHLORIDE	Guanfacine	INJOMKTZOLKMBF-UHFFFAOYSA-N
DB01019	BETHANECHOL	Bethanechol	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01019	BETHANECHOL CHLORIDE	Bethanechol	NZUPCNDJBJXXRF-UHFFFAOYSA-O
DB01020	ISOSORBIDE MONONITRATE	Isosorbide mononitrate	YWXYYJSYQOXTPL-SLPGGIOYSA-N
DB01022	PHYTONADIONE	Phylloquinone	MBWXNTAXLNYFJB-NKFFZRIASA-N
DB01023	FELODIPINE	Felodipine	RZTAMFZIAATZDJ-UHFFFAOYSA-N
DB01024	MYCOPHENOLATE SODIUM	Mycophenolic acid	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01024	MYCOPHENOLIC ACID	Mycophenolic acid	HPNSFSBZBAHARI-RUDMXATFSA-N
DB01026	KETOCONAZOLE	Ketoconazole	XMAYWYJOQHXEEK-UHFFFAOYSA-N
DB01029	IRBESARTAN	Irbesartan	YOSHYTLCDANDAN-UHFFFAOYSA-N
DB01030	TOPOTECAN	Topotecan	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01030	TOPOTECAN HYDROCHLORIDE	Topotecan	UCFGDBYHRUNTLO-QHCPKHFHSA-N
DB01032	PROBENECID	Probenecid	DBABZHXKTCFAPX-UHFFFAOYSA-N
DB01033	MERCAPTOPURINE	Mercaptopurine	GLVAUDGFNGKCSF-UHFFFAOYSA-N
DB01035	PROCAINAMIDE	Procainamide	REQCZEXYDRLIBE-UHFFFAOYSA-N
DB01035	PROCAINAMIDE HYDROCHLORIDE	Procainamide	REQCZEXYDRLIBE-UHFFFAOYSA-N
DB01036	TOLTERODINE	Tolterodine	OOGJQPCLVADCPB-HXUWFJFHSA-N
DB01036	TOLTERODINE TARTRATE	Tolterodine	OOGJQPCLVADCPB-HXUWFJFHSA-N
DB01037	SELEGILINE	Selegiline	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01037	SELEGILINE HYDROCHLORIDE	Selegiline	MEZLKOACVSPNER-GFCCVEGCSA-N
DB01039	FENOFIBRATE	Fenofibrate	YMTINGFKWWXKFG-UHFFFAOYSA-N
DB01041	THALIDOMIDE	Thalidomide	UEJJHQNACJXSKW-UHFFFAOYSA-N
DB01042	MELPHALAN	Melphalan	SGDBTWWWUNNDEQ-LBPRGKRZSA-N
DB01042	MELPHALAN HYDROCHLORIDE	Melphalan	SGDBTWWWUNNDEQ-LBPRGKRZSA-N
DB01043	MEMANTINE	Memantine	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01043	MEMANTINE HYDROCHLORIDE	Memantine	BUGYDGFZZOZRHP-UHFFFAOYSA-N
DB01044	GATIFLOXACIN	Gatifloxacin	XUBOMFCQGDBHNK-UHFFFAOYSA-N
DB01045	RIFAMPIN	Rifampicin	JQXXHWHPUNPDRT-WLSIYKJHSA-N
DB01046	LUBIPROSTONE	Lubiprostone	WGFOBBZOWHGYQH-MXHNKVEKSA-N
DB01047	FLUOCINONIDE	Fluocinonide	WJOHZNCJWYWUJD-IUGZLZTKSA-N
DB01048	ABACAVIR	Abacavir	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01048	ABACAVIR SULFATE	Abacavir	MCGSCOLBFJQGHM-SCZZXKLOSA-N
DB01050	IBUPROFEN	Ibuprofen	HEFNNWSXXWATRW-UHFFFAOYSA-N
DB01053	PENICILLIN G BENZATHINE	Benzylpenicillin	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	PENICILLIN G POTASSIUM	Benzylpenicillin	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	PENICILLIN G PROCAINE	Benzylpenicillin	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01053	PENICILLIN G SODIUM	Benzylpenicillin	JGSARLDLIJGVTE-MBNYWOFBSA-N
DB01057	ECHOTHIOPHATE	Echothiophate	BJOLKYGKSZKIGU-UHFFFAOYSA-N
DB01057	ECHOTHIOPHATE IODIDE	Echothiophate	BJOLKYGKSZKIGU-UHFFFAOYSA-N
DB01058	PRAZIQUANTEL	Praziquantel	FSVJFNAIGNNGKK-UHFFFAOYSA-N
DB01058	PRAZIQUANTEL, (R)-	Praziquantel	FSVJFNAIGNNGKK-UHFFFAOYSA-N
DB01060	AMOXICILLIN	Amoxicillin	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01060	AMOXICILLIN SODIUM	Amoxicillin	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
DB01062	OXYBUTYNIN	Oxybutynin	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01062	OXYBUTYNIN CHLORIDE	Oxybutynin	XIQVNETUBQGFHX-UHFFFAOYSA-N
DB01064	ISOPROTERENOL	Isoprenaline	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01064	ISOPROTERENOL HYDROCHLORIDE	Isoprenaline	JWZZKOKVBUJMES-UHFFFAOYSA-N
DB01065	MELATONIN	Melatonin	DRLFMBDRBRZALE-UHFFFAOYSA-N
DB01067	GLIPIZIDE	Glipizide	ZJJXGWJIGJFDTL-UHFFFAOYSA-N
DB01068	CLONAZEPAM	Clonazepam	DGBIGWXXNGSACT-UHFFFAOYSA-N
DB01069	PROMETHAZINE	Promethazine	PWWVAXIEGOYWEE-UHFFFAOYSA-N
DB01072	ATAZANAVIR	Atazanavir	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01072	ATAZANAVIR SULFATE	Atazanavir	AXRYRYVKAWYZBR-GASGPIRDSA-N
DB01075	DIPHENHYDRAMINE	Diphenhydramine	ZZVUWRFHKOJYTH-UHFFFAOYSA-N
DB01076	ATORVASTATIN	Atorvastatin	XUKUURHRXDUEBC-KAYWLYCHSA-N
DB01079	TEGASEROD	Tegaserod	IKBKZGMPCYNSLU-RGVLZGJSSA-N
DB01080	VIGABATRIN	Vigabatrin	PJDFLNIOAUIZSL-UHFFFAOYSA-N
DB01081	DIPHENOXYLATE	Diphenoxylate	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01081	DIPHENOXYLATE HYDROCHLORIDE	Diphenoxylate	HYPPXZBJBPSRLK-UHFFFAOYSA-N
DB01082	STREPTOMYCIN	Streptomycin	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01082	STREPTOMYCIN SULFATE	Streptomycin	UCSJYZPVAKXKNQ-HZYVHMACSA-N
DB01083	ORLISTAT	Orlistat	AHLBNYSZXLDEJQ-FWEHEUNISA-N
DB01084	EMEDASTINE	Emedastine	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01084	EMEDASTINE DIFUMARATE	Emedastine	KBUZBQVCBVDWKX-UHFFFAOYSA-N
DB01085	PILOCARPINE	Pilocarpine	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01085	PILOCARPINE HYDROCHLORIDE	Pilocarpine	QCHFTSOMWOSFHM-WPRPVWTQSA-N
DB01086	BENZOCAINE	Benzocaine	BLFLLBZGZJTVJG-UHFFFAOYSA-N
DB01087	PRIMAQUINE	Primaquine	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01087	PRIMAQUINE PHOSPHATE	Primaquine	INDBQLZJXZLFIT-UHFFFAOYSA-N
DB01088	ILOPROST	Iloprost	HIFJCPQKFCZDDL-ACWOEMLNSA-N
DB01091	BUTENAFINE	Butenafine	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01091	BUTENAFINE HYDROCHLORIDE	Butenafine	ABJKWBDEJIDSJZ-UHFFFAOYSA-N
DB01093	DIMETHYL SULFOXIDE	Dimethyl sulfoxide	IAZDPXIOMUYVGZ-UHFFFAOYSA-N
DB01095	FLUVASTATIN	Fluvastatin	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01095	FLUVASTATIN SODIUM	Fluvastatin	FJLGEFLZQAZZCD-JUFISIKESA-N
DB01097	LEFLUNOMIDE	Leflunomide	VHOGYURTWQBHIL-UHFFFAOYSA-N
DB01098	ROSUVASTATIN	Rosuvastatin	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01098	ROSUVASTATIN CALCIUM	Rosuvastatin	BPRHUIZQVSMCRT-VEUZHWNKSA-N
DB01099	FLUCYTOSINE	Flucytosine	XRECTZIEBJDKEO-UHFFFAOYSA-N
DB01100	PIMOZIDE	Pimozide	YVUQSNJEYSNKRX-UHFFFAOYSA-N
DB01101	CAPECITABINE	Capecitabine	GAGWJHPBXLXJQN-UORFTKCHSA-N
DB01104	SERTRALINE	Sertraline	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01104	SERTRALINE HYDROCHLORIDE	Sertraline	VGKDLMBJGBXTGI-SJCJKPOMSA-N
DB01106	LEVOCABASTINE	Levocabastine	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01106	LEVOCABASTINE HYDROCHLORIDE	Levocabastine	ZCGOMHNNNFPNMX-KYTRFIICSA-N
DB01110	MICONAZOLE	Miconazole	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01110	MICONAZOLE NITRATE	Miconazole	BYBLEWFAAKGYCD-UHFFFAOYSA-N
DB01112	CEFUROXIME	Cefuroxime	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01112	CEFUROXIME SODIUM	Cefuroxime	JFPVXVDWJQMJEE-IZRZKJBUSA-N
DB01113	PAPAVERINE	Papaverine	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01113	PAPAVERINE HYDROCHLORIDE	Papaverine	XQYZDYMELSJDRZ-UHFFFAOYSA-N
DB01114	CHLORPHENIRAMINE	Chlorpheniramine	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	CHLORPHENIRAMINE MALEATE	Chlorpheniramine	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	DEXCHLORPHENIRAMINE	Chlorpheniramine	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01114	DEXCHLORPHENIRAMINE MALEATE	Chlorpheniramine	SOYKEARSMXGVTM-UHFFFAOYSA-N
DB01115	NIFEDIPINE	Nifedipine	HYIMSNHJOBLJNT-UHFFFAOYSA-N
DB01117	ATOVAQUONE	Atovaquone	KUCQYCKVKVOKAY-CTYIDZIISA-N
DB01118	AMIODARONE	Amiodarone	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01118	AMIODARONE HYDROCHLORIDE	Amiodarone	IYIKLHRQXLHMJQ-UHFFFAOYSA-N
DB01119	DIAZOXIDE	Diazoxide	GDLBFKVLRPITMI-UHFFFAOYSA-N
DB01123	PROFLAVINE	Proflavine	WDVSHHCDHLJJJR-UHFFFAOYSA-N
DB01124	TOLBUTAMIDE	Tolbutamide	JLRGJRBPOGGCBT-UHFFFAOYSA-N
DB01126	DUTASTERIDE	Dutasteride	JWJOTENAMICLJG-QWBYCMEYSA-N
DB01127	ECONAZOLE	Econazole	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01127	ECONAZOLE NITRATE	Econazole	LEZWWPYKPKIXLL-UHFFFAOYSA-N
DB01128	BICALUTAMIDE	Bicalutamide	LKJPYSCBVHEWIU-UHFFFAOYSA-N
DB01129	RABEPRAZOLE	Rabeprazole	YREYEVIYCVEVJK-UHFFFAOYSA-N
DB01130	PREDNICARBATE	Prednicarbate	FNPXMHRZILFCKX-KAJVQRHHSA-N
DB01132	PIOGLITAZONE	Pioglitazone	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01132	PIOGLITAZONE HYDROCHLORIDE	Pioglitazone	HYAFETHFCAUJAY-UHFFFAOYSA-N
DB01136	CARVEDILOL	Carvedilol	OGHNVEJMJSYVRP-UHFFFAOYSA-N
DB01136	CARVEDILOL PHOSPHATE	Carvedilol	OGHNVEJMJSYVRP-UHFFFAOYSA-N
DB01137	LEVOFLOXACIN	Levofloxacin	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01137	OFLOXACIN	Levofloxacin	GSDSWSVVBLHKDQ-JTQLQIEISA-N
DB01140	CEFADROXIL	Cefadroxil	BOEGTKLJZSQCCD-UEKVPHQBSA-N
DB01141	MICAFUNGIN	Micafungin	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01141	MICAFUNGIN SODIUM	Micafungin	PIEUQSKUWLMALL-YABMTYFHSA-N
DB01142	DOXEPIN	Doxepin	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01142	DOXEPIN HYDROCHLORIDE	Doxepin	ODQWQRRAPPTVAG-UHFFFAOYSA-N
DB01143	AMIFOSTINE	Amifostine	JKOQGQFVAUAYPM-UHFFFAOYSA-N
DB01144	DICHLORPHENAMIDE	Diclofenamide	GJQPMPFPNINLKP-UHFFFAOYSA-N
DB01148	FLAVOXATE	Flavoxate	SPIUTQOUKAMGCX-UHFFFAOYSA-N
DB01148	FLAVOXATE HYDROCHLORIDE	Flavoxate	SPIUTQOUKAMGCX-UHFFFAOYSA-N
DB01149	NEFAZODONE	Nefazodone	VRBKIVRKKCLPHA-UHFFFAOYSA-N
DB01149	NEFAZODONE HYDROCHLORIDE	Nefazodone	VRBKIVRKKCLPHA-UHFFFAOYSA-N
DB01150	CEFPROZIL	Cefprozil	WDLWHQDACQUCJR-ZAMMOSSLSA-N
DB01151	DESIPRAMINE	Desipramine	HCYAFALTSJYZDH-UHFFFAOYSA-N
DB01151	DESIPRAMINE HYDROCHLORIDE	Desipramine	HCYAFALTSJYZDH-UHFFFAOYSA-N
DB01153	SERTACONAZOLE	Sertaconazole	JLGKQTAYUIMGRK-UHFFFAOYSA-N
DB01153	SERTACONAZOLE NITRATE	Sertaconazole	JLGKQTAYUIMGRK-UHFFFAOYSA-N
DB01155	GEMIFLOXACIN	Gemifloxacin	ZRCVYEYHRGVLOC-HYARGMPZSA-N
DB01155	GEMIFLOXACIN MESYLATE	Gemifloxacin	ZRCVYEYHRGVLOC-HYARGMPZSA-N
DB01156	BUPROPION	Bupropion	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01156	BUPROPION HYDROBROMIDE	Bupropion	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01156	BUPROPION HYDROCHLORIDE	Bupropion	SNPPWIUOZRMYNY-UHFFFAOYSA-N
DB01157	TRIMETREXATE	Trimetrexate	NOYPYLRCIDNJJB-UHFFFAOYSA-N
DB01157	TRIMETREXATE GLUCURONATE	Trimetrexate	NOYPYLRCIDNJJB-UHFFFAOYSA-N
DB01158	BRETYLIUM	Bretylium	AAQOQKQBGPPFNS-UHFFFAOYSA-N
DB01158	BRETYLIUM TOSYLATE	Bretylium	AAQOQKQBGPPFNS-UHFFFAOYSA-N
DB01160	TROMETHAMINE	Dinoprost tromethamine	IYGXEHDCSOYNKY-RZHHZEQLSA-N
DB01161	CHLOROPROCAINE	Chloroprocaine	VDANGULDQQJODZ-UHFFFAOYSA-N
DB01161	CHLOROPROCAINE HYDROCHLORIDE	Chloroprocaine	VDANGULDQQJODZ-UHFFFAOYSA-N
DB01162	TERAZOSIN	Terazosin	VCKUSRYTPJJLNI-UHFFFAOYSA-N
DB01162	TERAZOSIN HYDROCHLORIDE	Terazosin	VCKUSRYTPJJLNI-UHFFFAOYSA-N
DB01164	CALCIUM CHLORIDE	Calcium chloride	UXVMQQNJUSDDNG-UHFFFAOYSA-L
DB01164	HYDROCHLORIC ACID	Calcium chloride	UXVMQQNJUSDDNG-UHFFFAOYSA-L
DB01165	LEVOFLOXACIN	Ofloxacin	GSDSWSVVBLHKDQ-UHFFFAOYSA-N
DB01165	OFLOXACIN	Ofloxacin	GSDSWSVVBLHKDQ-UHFFFAOYSA-N
DB01166	CILOSTAZOL	Cilostazol	RRGUKTPIGVIEKM-UHFFFAOYSA-N
DB01167	ITRACONAZOLE	Itraconazole	VHVPQPYKVGDNFY-ZPGVKDDISA-N
DB01168	PROCARBAZINE	Procarbazine	CPTBDICYNRMXFX-UHFFFAOYSA-N
DB01168	PROCARBAZINE HYDROCHLORIDE	Procarbazine	CPTBDICYNRMXFX-UHFFFAOYSA-N
DB01173	ORPHENADRINE	Orphenadrine	QVYRGXJJSLMXQH-UHFFFAOYSA-N
DB01173	ORPHENADRINE CITRATE	Orphenadrine	QVYRGXJJSLMXQH-UHFFFAOYSA-N
DB01174	PHENOBARBITAL	Phenobarbital	DDBREPKUVSBGFI-UHFFFAOYSA-N
DB01175	CITALOPRAM	Escitalopram	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	CITALOPRAM HYDROBROMIDE	Escitalopram	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	ESCITALOPRAM	Escitalopram	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01175	ESCITALOPRAM OXALATE	Escitalopram	WSEQXVZVJXJVFP-FQEVSTJZSA-N
DB01177	IDARUBICIN	Idarubicin	XDXDZDZNSLXDNA-TZNDIEGXSA-N
DB01177	IDARUBICIN HYDROCHLORIDE	Idarubicin	XDXDZDZNSLXDNA-TZNDIEGXSA-N
DB01179	PODOFILOX	Podofilox	YJGVMLPVUAXIQN-XVVDYKMHSA-N
DB01181	IFOSFAMIDE	Ifosfamide	HOMGKSMUEGBAAB-UHFFFAOYSA-N
DB01182	PROPAFENONE	Propafenone	JWHAUXFOSRPERK-UHFFFAOYSA-N
DB01182	PROPAFENONE HYDROCHLORIDE	Propafenone	JWHAUXFOSRPERK-UHFFFAOYSA-N
DB01183	NALOXONE	Naloxone	UZHSEJADLWPNLE-GRGSLBFTSA-N
DB01183	NALOXONE HYDROCHLORIDE	Naloxone	UZHSEJADLWPNLE-GRGSLBFTSA-N
DB01185	FLUOXYMESTERONE	Fluoxymesterone	YLRFCQOZQXIBAB-RBZZARIASA-N
DB01186	PERGOLIDE	Pergolide	YEHCICAEULNIGD-MZMPZRCHSA-N
DB01188	CICLOPIROX	Ciclopirox	SCKYRAXSEDYPSA-UHFFFAOYSA-N
DB01188	CICLOPIROX OLAMINE	Ciclopirox	SCKYRAXSEDYPSA-UHFFFAOYSA-N
DB01189	DESFLURANE	Desflurane	DPYMFVXJLLWWEU-UHFFFAOYSA-N
DB01190	CLINDAMYCIN	Clindamycin	KDLRVYVGXIQJDK-NOWPCOIGSA-N
DB01190	CLINDAMYCIN HYDROCHLORIDE	Clindamycin	KDLRVYVGXIQJDK-NOWPCOIGSA-N
DB01192	OXYMORPHONE	Oxymorphone	UQCNKQCJZOAFTQ-ISWURRPUSA-N
DB01192	OXYMORPHONE HYDROCHLORIDE	Oxymorphone	UQCNKQCJZOAFTQ-ISWURRPUSA-N
DB01193	ACEBUTOLOL	Acebutolol	GOEMGAFJFRBGGG-UHFFFAOYSA-N
DB01193	ACEBUTOLOL HYDROCHLORIDE	Acebutolol	GOEMGAFJFRBGGG-UHFFFAOYSA-N
DB01194	BRINZOLAMIDE	Brinzolamide	HCRKCZRJWPKOAR-JTQLQIEISA-N
DB01195	FLECAINIDE	Flecainide	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01195	FLECAINIDE ACETATE	Flecainide	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01196	ESTRAMUSTINE	Estramustine	FRPJXPJMRWBBIH-RBRWEJTLSA-N
DB01197	CAPTOPRIL	Captopril	FAKRSMQSSFJEIM-RQJHMYQMSA-N
DB01198	ESZOPICLONE	Zopiclone	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01199	TUBOCURARINE	Tubocurarine	JFJZZMVDLULRGK-URLMMPGGSA-O
DB01199	TUBOCURARINE CHLORIDE	Tubocurarine	JFJZZMVDLULRGK-URLMMPGGSA-O
DB01200	BROMOCRIPTINE	Bromocriptine	OZVBMTJYIDMWIL-AYFBDAFISA-N
DB01200	BROMOCRIPTINE MESYLATE	Bromocriptine	OZVBMTJYIDMWIL-AYFBDAFISA-N
DB01201	RIFAPENTINE	Rifapentine	WDZCUPBHRAEYDL-GZAUEHORSA-N
DB01202	LEVETIRACETAM	Levetiracetam	HPHUVLMMVZITSG-LURJTMIESA-N
DB01203	NADOLOL	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01204	MITOXANTRONE	Mitoxantrone	KKZJGLLVHKMTCM-UHFFFAOYSA-N
DB01205	FLUMAZENIL	Flumazenil	OFBIFZUFASYYRE-UHFFFAOYSA-N
DB01206	LOMUSTINE	Lomustine	GQYIWUVLTXOXAJ-UHFFFAOYSA-N
DB01210	LEVOBUNOLOL	Levobunolol	IXHBTMCLRNMKHZ-LBPRGKRZSA-N
DB01210	LEVOBUNOLOL HYDROCHLORIDE	Levobunolol	IXHBTMCLRNMKHZ-LBPRGKRZSA-N
