drugbank_id	hmdb_id	name	inchi_key
DB01245	HMDB0015375	Decamethonium	MTCUAOILFDZKCO-UHFFFAOYSA-N
DB01246	HMDB0015376	Alimemazine	ZZHLYYDVIOPZBE-UHFFFAOYSA-N
DB01247	HMDB0015377	Isocarboxazid	XKFPYPQQHFEXRZ-UHFFFAOYSA-N
DB01248	HMDB0015378	Docetaxel	ZDZOTLJHXYCWBA-VCVYQWHSSA-N
DB01249	HMDB0015379	Iodixanol	NBQNWMBBSKPBAY-UHFFFAOYSA-N
DB01250	HMDB0015380	Olsalazine	QQBDLJCYGRGAKP-FOCLMDBBSA-N
DB01251	HMDB0015381	Gliquidone	LLJFMFZYVVLQKT-UHFFFAOYSA-N
DB01252	HMDB0015382	Mitiglinide	WPGGHFDDFPHPOB-BBWFWOEESA-N
DB01253	HMDB0015383	Ergometrine	WVVSZNPYNCNODU-XTQGRXLLSA-N
DB01254	HMDB0015384	Dasatinib	ZBNZXTGUTAYRHI-UHFFFAOYSA-N
DB01255	HMDB0015385	Lisdexamfetamine	VOBHXZCDAVEXEY-JSGCOSHPSA-N
DB01256	HMDB0015386	Retapamulin	STZYTFJPGGDRJD-NHUWBDDWSA-N
DB01259	HMDB0015388	Lapatinib	BCFGMOOMADDAQU-UHFFFAOYSA-N
DB01260	HMDB0015389	Desonide	WBGKWQHBNHJJPZ-LECWWXJVSA-N
DB01261	HMDB0015390	Sitagliptin	MFFMDFFZMYYVKS-SECBINFHSA-N
DB01262	HMDB0015391	Decitabine	XAUDJQYHKZQPEU-KVQBGUIXSA-N
DB01263	HMDB0015392	Posaconazole	RAGOYPUPXAKGKH-XAKZXMRKSA-N
DB01264	HMDB0015393	Darunavir	CJBJHOAVZSMMDJ-HEXNFIEUSA-N
DB01265	HMDB0000273	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	HMDB0015394	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01267	HMDB0015396	Paliperidone	PMXMIIMHBWHSKN-UHFFFAOYSA-N
DB01268	HMDB0015397	Sunitinib	WINHZLLDWRZWRT-ATVHPVEESA-N
DB01273	HMDB0015398	Varenicline	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01274	HMDB0015118	Arformoterol	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01274	HMDB0015399	Arformoterol	BPZSYCZIITTYBL-YJYMSZOUSA-N
DB01275	HMDB0015400	Hydralazine	RPTUSVTUFVMDQK-UHFFFAOYSA-N
DB01280	HMDB0015401	Nelarabine	IXOXBSCIXZEQEQ-UHTZMRCNSA-N
DB01282	HMDB0015402	Carbetocin	NSTRIRCPWQHTIA-DTRKZRJBSA-N
DB01283	HMDB0015403	Lumiracoxib	KHPKQFYUPIUARC-UHFFFAOYSA-N
DB01288	HMDB0015405	Fenoterol	LSLYOANBFKQKPT-UHFFFAOYSA-N
DB01289	HMDB0015406	Glisoxepide	ZKUDBRCEOBOWLF-UHFFFAOYSA-N
DB01291	HMDB0015407	Pirbuterol	VQDBNKDJNJQRDG-UHFFFAOYSA-N
DB01294	HMDB0001039	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	HMDB0001895	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	HMDB0002111	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	HMDB0002196	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	HMDB0015408	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01295	HMDB0015409	Bevantolol	HXLAFSUPPDYFEO-UHFFFAOYSA-N
DB01296	HMDB0001514	Glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N
DB01296	HMDB0030091	Glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N
DB01297	HMDB0015411	Practolol	DURULFYMVIFBIR-UHFFFAOYSA-N
DB01298	HMDB0015412	Sulfacytine	SIBQAECNSSQUOD-UHFFFAOYSA-N
DB01299	HMDB0015413	Sulfadoxine	PJSFRIWCGOHTNF-UHFFFAOYSA-N
DB01301	HMDB0015414	Rolitetracycline	HMEYVGGHISAPJR-IAHYZSEUSA-N
DB01303	HMDB0000097	Oxtriphylline	RLANKEDHRWMNRO-UHFFFAOYSA-M
DB01319	HMDB0015416	Fosamprenavir	MLBVMOWEQCZNCC-OEMFJLHTSA-N
DB01320	HMDB0015417	Fosphenytoin	XWLUWCNOOVRFPX-UHFFFAOYSA-N
DB01321	HMDB0015418	Josamycin	XJSFLOJWULLJQS-NGVXBBESSA-N
DB01324	HMDB0015419	Polythiazide	CYLWJCABXYDINA-UHFFFAOYSA-N
DB01325	HMDB0015420	Quinethazone	AGMMTXLNIQSRCG-UHFFFAOYSA-N
DB01326	HMDB0015421	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01327	HMDB0015422	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01328	HMDB0015423	Cefonicid	DYAIAHUQIPBDIP-AXAPSJFSSA-N
DB01329	HMDB0015424	Cefoperazone	GCFBRXLSHGKWDP-XCGNWRKASA-N
DB01330	HMDB0015425	Cefotetan	SRZNHPXWXCNNDU-IXOPCIAXSA-N
DB01331	HMDB0015426	Cefoxitin	WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
DB01332	HMDB0015427	Ceftizoxime	NNULBSISHYWZJU-LLKWHZGFSA-N
DB01333	HMDB0015428	Cefradine	RDLPVSKMFDYCOR-UEKVPHQBSA-N
DB01336	HMDB0015429	Metocurine	JFXBEKISTKFVAB-AJQTZOPKSA-N
DB01337	HMDB0015430	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01338	HMDB0015431	Pipecuronium	OWWLUIWOFHMHOQ-XGHATYIMSA-N
DB01339	HMDB0015432	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01340	HMDB0015433	Cilazapril	HHHKFGXWKKUNCY-FHWLQOOXSA-N
DB01342	HMDB0015434	Forasartan	YONOBYIBNBCDSJ-UHFFFAOYSA-N
DB01345	HMDB0000586	Potassium cation	NPYPAHLBTDXSSS-UHFFFAOYSA-N
DB01346	HMDB0014611	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	HMDB0015044	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	HMDB0015305	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01347	HMDB0015437	Saprisartan	DUEWVPTZCSAMNB-UHFFFAOYSA-N
DB01348	HMDB0015438	Spirapril	HRWCVUIFMSZDJS-SZMVWBNQSA-N
DB01349	HMDB0015439	Tasosartan	ADXGNEYLLLSOAR-UHFFFAOYSA-N
DB01351	HMDB0015440	Amobarbital	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01352	HMDB0015441	Aprobarbital	UORJNBVJVRLXMQ-UHFFFAOYSA-N
DB01353	HMDB0015442	Butobarbital	STDBAQMTJLUMFW-UHFFFAOYSA-N
DB01354	HMDB0015443	Heptabarbital	PAZQYDJGLKSCSI-UHFFFAOYSA-N
DB01355	HMDB0015444	Hexobarbital	UYXAWHWODHRRMR-UHFFFAOYSA-N
DB01356	HMDB0005949	Lithium cation	HBBGRARXTFLTSG-UHFFFAOYSA-N
DB01357	HMDB0015446	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01359	HMDB0015447	Penbutolol	KQXKVJAGOJTNJS-HNNXBMFYSA-N
DB01362	HMDB0015449	Iohexol	NTHXOOBQLCIOLC-UHFFFAOYSA-N
DB01364	HMDB0001943	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	HMDB0015451	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01365	HMDB0015452	Mephentermine	RXQCGGRTAILOIN-UHFFFAOYSA-N
DB01366	HMDB0015453	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01367	HMDB0015454	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01369	HMDB0015455	Quinupristin	WTHRRGMBUAHGNI-LCYNINFDSA-N
DB01370	HMDB0001247	Aluminium	XAGFODPZIPBFFR-UHFFFAOYSA-N
DB01375	HMDB0000827	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	HMDB0001039	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	HMDB0002111	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01377	HMDB0000547	Magnesium oxide	AXZKOIWUVFPNLO-UHFFFAOYSA-N
DB01378	HMDB0000547	Magnesium cation	JLVVSXFLKOJNIY-UHFFFAOYSA-N
DB01380	HMDB0015459	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01382	HMDB0015461	Glymidine	QFWPJPIVLCBXFJ-UHFFFAOYSA-N
DB01384	HMDB0015462	Paramethasone	MKPDWECBUAZOHP-AFYJWTTESA-N
DB01390	HMDB0000588	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	HMDB0000595	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	HMDB0003538	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	HMDB0031453	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01392	HMDB0015464	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01393	HMDB0015465	Bezafibrate	IIBYAHWJQTYFKB-UHFFFAOYSA-N
DB01394	HMDB0015466	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01395	HMDB0015467	Drospirenone	METQSPRSQINEEU-HXCATZOESA-N
DB01396	HMDB0015468	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01397	HMDB0000547	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01397	HMDB0001895	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01397	HMDB0015469	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01399	HMDB0015471	Salsalate	WVYADZUPLLSGPU-UHFFFAOYSA-N
DB01400	HMDB0015472	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01401	HMDB0000097	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	HMDB0000547	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	HMDB0001895	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01403	HMDB0015474	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01406	HMDB0002835	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01407	HMDB0015477	Clenbuterol	STJMRWALKKWQGH-UHFFFAOYSA-N
DB01408	HMDB0015478	Bambuterol	ANZXOIAKUNOVQU-UHFFFAOYSA-N
DB01409	HMDB0015479	Tiotropium	LERNTVKEWCAPOY-DZZGSBJMSA-N
DB01410	HMDB0015480	Ciclesonide	LUKZNWIVRBCLON-GXOBDPJESA-N
DB01412	HMDB0002825	Theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01413	HMDB0015483	Cefepime	HVFLCNVBZFFHBT-ZKDACBOMSA-N
DB01414	HMDB0015484	Cefacetrile	RRYMAQUWDLIUPV-BXKDBHETSA-N
DB01415	HMDB0015485	Ceftibuten	UNJFKXSSGBWRBZ-BJCIPQKHSA-N
DB01416	HMDB0015486	Cefpodoxime	WYUSVOMTXWRGEK-HBWVYFAYSA-N
DB01418	HMDB0015487	Acenocoumarol	VABCILAOYCMVPS-UHFFFAOYSA-N
DB01419	HMDB0015488	Antrafenine	NWGGKKGAFZIVBJ-UHFFFAOYSA-N
DB01420	HMDB0015489	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01421	HMDB0015490	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01422	HMDB0015491	Nitroxoline	RJIWZDNTCBHXAL-UHFFFAOYSA-N
DB01423	HMDB0015492	Stepronin	JNYSEDHQJCOWQU-UHFFFAOYSA-N
DB01424	HMDB0015493	Aminophenazone	RMMXTBMQSGEXHJ-UHFFFAOYSA-N
DB01425	HMDB0015494	Alizapride	KSEYRUGYKHXGFW-UHFFFAOYSA-N
DB01426	HMDB0015495	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01427	HMDB0015496	Amrinone	RNLQIBCLLYYYFJ-UHFFFAOYSA-N
DB01428	HMDB0015497	Oxybenzone	DXGLGDHPHMLXJC-UHFFFAOYSA-N
DB01429	HMDB0015498	Aprindine	NZLBHDRPUJLHCE-UHFFFAOYSA-N
DB01430	HMDB0015499	Almitrine	OBDOVFRMEYHSQB-UHFFFAOYSA-N
DB01431	HMDB0015500	Allylestrenol	ATXHVCQZZJYMCF-XUDSTZEESA-N
DB01433	HMDB0015358	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01433	HMDB0015502	Methadyl acetate	XBMIVRRWGCYBTQ-UHFFFAOYSA-N
DB01435	HMDB0015503	Antipyrine	VEQOALNAAJBPNY-UHFFFAOYSA-N
DB01436	HMDB0015504	Alfacalcidol	OFHCOWSQAMBJIW-AVJTYSNKSA-N
DB01437	HMDB0015505	Glutethimide	JMBQKKAJIKAWKF-UHFFFAOYSA-N
DB01438	HMDB0015506	Phenazopyridine	QPFYXYFORQJZEC-FOCLMDBBSA-N
DB01439	HMDB0061718	3-Methylthiofentanyl	SRARDYUHGVMEQI-UHFFFAOYSA-N
DB01440	HMDB0000710	gamma-Hydroxybutyric acid	SJZRECIVHVDYJC-UHFFFAOYSA-N
DB01444	HMDB0061719	Dimethylthiambutene	CANBGVXYBPOLRR-UHFFFAOYSA-N
DB01445	HMDB0041842	Bufotenine	VTTONGPRPXSUTJ-UHFFFAOYSA-N
DB01455	HMDB0004590	19-Nor-5-androstenediol	VVUQRXPUVKXAIO-XFUVECHXSA-N
DB01456	HMDB0062415	5-androstenedione	SQGZFRITSMYKRH-QAGGRKNESA-N
DB01463	HMDB0015508	Fencamfamin	IKFBPFGUINLYQI-UHFFFAOYSA-N
DB01466	HMDB0015509	Ethylmorphine	OGDVEMNWJVYAJL-LEPYJNQMSA-N
DB01471	HMDB0004627	Bolasterone	IVFYLRMMHVYGJH-VLOLGRDOSA-N
DB01471	HMDB0006048	Bolasterone	IVFYLRMMHVYGJH-VLOLGRDOSA-N
DB01477	HMDB0002500	Codeine methylbromide	KIKLDWULAZATJG-YZZSNFJZSA-M
DB01481	HMDB0006035	1-Testosterone	OKJCFMUGMSVJBG-ABEVXSGRSA-N
DB01485	HMDB0003956	4-Hydroxytestosterone	BQOIJSIMMIDHMO-FBPKJDBXSA-N
DB01486	HMDB0001942	Cathine	DLNKOYKMWOXYQA-IONNQARKSA-N
DB01488	HMDB0005973	Dimethyltryptamine	DMULVCHRPCFFGV-UHFFFAOYSA-N
DB01494	HMDB0000043	Chloral betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01494	HMDB0059606	Chloral betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01494	HMDB0060451	Chloral betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01495	HMDB0015503	Dichloralphenazone	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01495	HMDB0060451	Dichloralphenazone	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01509	HMDB0041931	Tenamfetamine	NGBBVGZWCFBOGO-UHFFFAOYSA-N
DB01512	HMDB0061076	Hydromorphinol	AABLHGPVOULICI-BRJGLHKUSA-N
DB01515	HMDB0041836	Benzoylecgonine	GVGYEFKIHJTNQZ-RFQIPJPRSA-N
DB01522	HMDB0015358	Betacetylmethadol	XBMIVRRWGCYBTQ-GCJKJVERSA-N
DB01522	HMDB0015502	Betacetylmethadol	XBMIVRRWGCYBTQ-GCJKJVERSA-N
DB01524	HMDB0003818	Androstenediol	QADHLRWLCPCEKT-LOVVWNRFSA-N
DB01525	HMDB0006348	Ecgonine	PHMBVCPLDPDESM-FKSUSPILSA-N
DB01525	HMDB0006548	Ecgonine	PHMBVCPLDPDESM-FKSUSPILSA-N
DB01526	HMDB0005849	4-Androstenediol	BTTWKVFKBPAFDK-LOVVWNRFSA-N
DB01530	HMDB0000369	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0000383	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0000412	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0000458	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0000493	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0000495	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0000551	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0000554	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	HMDB0060437	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01536	HMDB0000053	Androstenedione	AEMFNILZOJDQLW-QAGGRKNESA-N
DB01544	HMDB0015510	Flunitrazepam	PPTYJKAXVCCBDU-UHFFFAOYSA-N
DB01555	HMDB0015358	Alphacetylmethadol	XBMIVRRWGCYBTQ-XMSQKQJNSA-N
DB01555	HMDB0015502	Alphacetylmethadol	XBMIVRRWGCYBTQ-XMSQKQJNSA-N
DB01558	HMDB0015511	Bromazepam	VMIYHDSEFNYJSL-UHFFFAOYSA-N
DB01559	HMDB0015512	Clotiazepam	CHBRHODLKOZEPZ-UHFFFAOYSA-N
DB01561	HMDB0000899	Androstanedione	RAJWOBJTTGJROA-WZNAKSSCSA-N
DB01561	HMDB0003769	Androstanedione	RAJWOBJTTGJROA-WZNAKSSCSA-N
DB01563	HMDB0060451	Chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01564	HMDB0004627	Calusterone	IVFYLRMMHVYGJH-PVPPCFLZSA-N
DB01564	HMDB0006048	Calusterone	IVFYLRMMHVYGJH-PVPPCFLZSA-N
DB01565	HMDB0060548	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	HMDB0060796	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	HMDB0060798	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	HMDB0060854	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01565	HMDB0060929	Dihydromorphine	IJVCSMSMFSCRME-KBQPJGBKSA-N
DB01567	HMDB0015513	Fludiazepam	ROYOYTLGDLIGBX-UHFFFAOYSA-N
DB01568	HMDB0033948	Codeine-N-oxide	BDLSDHWCOJPHIE-KFUGMXNISA-N
DB01569	HMDB0004631	Formebolone	AMVODTGMYSRMNP-GNIMZFFESA-N
DB01574	HMDB0000547	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	HMDB0001039	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	HMDB0002111	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	HMDB0002175	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01575	HMDB0001039	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	HMDB0002111	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01576	HMDB0012128	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01576	HMDB0014328	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01576	HMDB0015516	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01577	HMDB0015517	Metamfetamine	MYWUZJCMWCOHBA-VIFPVBQESA-N
DB01579	HMDB0015519	Phendimetrazine	MFOCDFTXLCYLKU-CMPLNLGQSA-N
DB01580	HMDB0015520	Oxprenolol	CEMAWMOMDPGJMB-UHFFFAOYSA-N
DB01581	HMDB0015521	Sulfamerazine	QPPBRPIAZZHUNT-UHFFFAOYSA-N
DB01582	HMDB0015522	Sulfamethazine	ASWVTGNCAZCNNR-UHFFFAOYSA-N
DB01583	HMDB0000248	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	HMDB0000265	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	HMDB0000588	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	HMDB0014651	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01586	HMDB0000361	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	HMDB0000384	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	HMDB0000514	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	HMDB0000518	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	HMDB0000686	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01586	HMDB0000946	Ursodeoxycholic acid	RUDATBOHQWOJDD-UZVSRGJWSA-N
DB01587	HMDB0015526	Ketazolam	PWAJCNITSBZRBL-UHFFFAOYSA-N
DB01588	HMDB0015527	Prazepam	MWQCHHACWWAQLJ-UHFFFAOYSA-N
DB01589	HMDB0015528	Quazepam	IKMPWMZBZSAONZ-UHFFFAOYSA-N
DB01590	HMDB0015529	Everolimus	HKVAMNSJSFKALM-GKUWKFKPSA-N
DB01594	HMDB0015533	Cinolazepam	XAXMYHMKTCNRRZ-UHFFFAOYSA-N
DB01595	HMDB0015534	Nitrazepam	KJONHKAYOJNZEC-UHFFFAOYSA-N
DB01597	HMDB0015535	Cilastatin	DHSUYTOATWAVLW-WFVMDLQDSA-N
DB01598	HMDB0015536	Imipenem	ZSKVGTPCRGIANV-ZXFLCMHBSA-N
DB01599	HMDB0015537	Probucol	FYPMFJGVHOHGLL-UHFFFAOYSA-N
DB01600	HMDB0015538	Tiaprofenic acid	GUHPRPJDBZHYCJ-UHFFFAOYSA-N
DB01601	HMDB0015539	Lopinavir	KJHKTHWMRKYKJE-SUGCFTRWSA-N
DB01602	HMDB0015540	Bacampicillin	PFOLLRNADZZWEX-FFGRCDKISA-N
DB01603	HMDB0015541	Meticillin	RJQXTJLFIWVMTO-TYNCELHUSA-N
DB01604	HMDB0015542	Pivampicillin	ZEMIJUDPLILVNQ-ZXFNITATSA-N
DB01605	HMDB0015543	Pivmecillinam	NPGNOVNWUSPMDP-HLLBOEOZSA-N
DB01606	HMDB0015544	Tazobactam	LPQZKKCYTLCDGQ-WEDXCCLWSA-N
DB01607	HMDB0015545	Ticarcillin	OHKOGUYZJXTSFX-KZFFXBSXSA-N
DB01608	HMDB0015546	Periciazine	LUALIOATIOESLM-UHFFFAOYSA-N
DB01609	HMDB0015547	Deferasirox	BOFQWVMAQOTZIW-UHFFFAOYSA-N
DB01610	HMDB0015548	Valganciclovir	WPVFJKSGQUFQAP-GKAPJAKFSA-N
DB01611	HMDB0015549	Hydroxychloroquine	XXSMGPRMXLTPCZ-UHFFFAOYSA-N
DB01612	HMDB0015550	Amyl Nitrite	CSDTZUBPSYWZDX-UHFFFAOYSA-N
DB01613	HMDB0015551	Erythrityl tetranitrate	SNFOERUNNSHUGP-ZXZARUISSA-N
DB01614	HMDB0015552	Acepromazine	NOSIYYJFMPDDSA-UHFFFAOYSA-N
DB01615	HMDB0015553	Aceprometazine	XLOQNFNTQIRSOX-UHFFFAOYSA-N
DB01616	HMDB0015554	Alverine	ZPFXAOWNKLFJDN-UHFFFAOYSA-N
DB01618	HMDB0015555	Molindone	KLPWJLBORRMFGK-UHFFFAOYSA-N
DB01619	HMDB0015556	Phenindamine	ISFHAYSTHMVOJR-UHFFFAOYSA-N
DB01620	HMDB0015557	Pheniramine	IJHNSHDBIRRJRN-UHFFFAOYSA-N
DB01621	HMDB0015558	Pipotiazine	JOMHSQGEWSNUKU-UHFFFAOYSA-N
DB01622	HMDB0015559	Thioproperazine	VZYCZNZBPPHOFY-UHFFFAOYSA-N
DB01623	HMDB0015560	Thiothixene	GFBKORZTTCHDGY-UWVJOHFNSA-N
DB01624	HMDB0015561	Zuclopenthixol	WFPIAZLQTJBIFN-DVZOWYKESA-N
DB01625	HMDB0015562	Isopropamide	JTPUMZTWMWIVPA-UHFFFAOYSA-O
DB01626	HMDB0015563	Pargyline	DPWPWRLQFGFJFI-UHFFFAOYSA-N
DB01627	HMDB0015564	Lincomycin	OJMMVQQUTAEWLP-KIDUDLJLSA-N
DB01628	HMDB0015565	Etoricoxib	MNJVRJDLRVPLFE-UHFFFAOYSA-N
DB01629	HMDB0060396	5-fluorouridine	FHIDNBAQOFJWCA-UAKXSSHOSA-N
DB01631	HMDB0031264	Methyl Nonanoate (Ester)	IJXHLVMUNBOGRR-UHFFFAOYSA-N
DB01632	HMDB0000280	5-O-phosphono-alpha-D-ribofuranosyl diphosphate	PQGCEDQWHSBAJP-TXICZTDVSA-N
DB01632	HMDB0062643	5-O-phosphono-alpha-D-ribofuranosyl diphosphate	PQGCEDQWHSBAJP-TXICZTDVSA-N
DB01638	HMDB0000107	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	HMDB0000247	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	HMDB0000765	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01638	HMDB0011632	Sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N
DB01642	HMDB0029965	methyl beta-D-glucopyranoside	HOVAGTYPODGVJG-XUUWZHRGSA-N
DB01643	HMDB0001227	Thymidine monophosphate	GYOZYWVXFNDGLU-XLPZGREQSA-N
DB01645	HMDB0003217	Genistein	TZBJGXHYKVUXJN-UHFFFAOYSA-N
DB01646	HMDB0011745	N-Acetylmethionine	XUYPXLNMDZIRQH-LURJTMIESA-N
DB01650	HMDB0002641	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01650	HMDB0041592	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01650	HMDB0062655	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01650	HMDB0134028	trans-2-hydroxycinnamic acid	PMOWTIHVNWZYFI-AATRIKPKSA-N
DB01652	HMDB0006467	4-hydroxybenzoyl-CoA	LTVXPVBFJBTNIJ-TYHXJLICSA-N
DB01652	HMDB0060140	4-hydroxybenzoyl-CoA	LTVXPVBFJBTNIJ-TYHXJLICSA-N
DB01655	HMDB0001316	L-gulonic acid 6-phosphate	BIRSGZKFKXLSJQ-QTBDOELSSA-N
DB01655	HMDB0062800	L-gulonic acid 6-phosphate	BIRSGZKFKXLSJQ-QTBDOELSSA-N
DB01670	HMDB0034237	Propyl acetate	YKYONYBAUNKHLG-UHFFFAOYSA-N
