drugbank_id	selleck_id	name	inchi_key
DB12852	mk-0752	MK-0752	XCGJIFAKUZNNOR-QCKZDCLWSA-N
DB12874	AC-220	Quizartinib	CVWXJKQAOSCOAB-UHFFFAOYSA-N
DB12881	Indole-3-carbinol	Indole-3-carbinol	IVYPNXXAYMYVSP-UHFFFAOYSA-N
DB12904	ZSTK474	ZSTK-474	HGVNLRPZOWWDKD-UHFFFAOYSA-N
DB12907	Dextrose(D-glucose)	Mannose	GZCGUPFRVQAUEE-KVTDHHQDSA-N
DB12920	epz-5676	Pinometostat	LXFOLMYKSYSZQS-LURJZOHASA-N
DB12947	doxifluridine	Doxifluridine	ZWAOHEXOSAUJHY-ZIYNGMLESA-N
DB12970	Dextrose(D-glucose)	Levoglucose	GZCGUPFRVQAUEE-VANKVMQKSA-N
DB12974	bay-1000394	Roniciclib	UELYDGOOJPRWGF-SRQXXRKNSA-N
DB12979	nepicastat-hydrochloride	Nepicastat	YZZVIKDAOTXDEB-JTQLQIEISA-N
DB12981	xl888	XL-888	LHGWWAFKVCIILM-HLRQEUIKSA-N
DB12985	JNJ-26481585	Quisinostat	PAWIYAYFNXQGAP-UHFFFAOYSA-N
DB13005	dcc-2036	Rebastinib	WVXNSAVVKYZVOE-UHFFFAOYSA-N
DB13023	ipi-493	IPI-493	XYFFWTYOFPSZRM-TWNAANEASA-N
DB13024	mk-8245	MK-8245	UJEAABFSXKCSGI-UHFFFAOYSA-N
DB13026	ornidazole	Ornidazole	IPWKIXLWTCNBKN-UHFFFAOYSA-N
DB13040	LY2784544	Gandotinib	SQSZANZGUXWJEA-UHFFFAOYSA-N
DB13044	Gossypol	Gossypol	QBKSWRVVCFFDOT-UHFFFAOYSA-N
DB13044	at101	Gossypol	QBKSWRVVCFFDOT-UHFFFAOYSA-N
DB13048	pac-1	PAC-1	YQNRVGJCPCNMKT-LFVJCYFKSA-N
DB13051	ch5132799	CH-5132799	JEGHXKRHKHPBJD-UHFFFAOYSA-N
DB13056	Irsogladine-maleate	Irsogladine	ATCGGEJZONJOCL-UHFFFAOYSA-N
DB13059	pf-03814735	PF-03814735	RYYNGWLOYLRZLK-RBUKOAKNSA-N
DB13061	MLN8054	MLN8054	HHFBDROWDBDFBR-UHFFFAOYSA-N
DB13063	Parthenolide((-)-Parthenolide)	Parthenolide	KTEXNACQROZXEV-SLXBATTESA-N
DB13065	LY2811376	LY-2811376	MJQMRGWYPNIERM-HNNXBMFYSA-N
DB13072	gdc-0349	GDC-0349	RGJOJUGRHPQXGF-INIZCTEOSA-N
DB13082	Nefiracetam(Translon)	Nefiracetam	NGHTXZCKLWZPGK-UHFFFAOYSA-N
DB13089	Enoxolone(Glycyrrhetin)	Enoxolone	MPDGHEJMBKOTSU-YKLVYJNSSA-N
DB13113	JNJ-38877605	JNJ-38877605	JRWCBEOAFGHNNU-UHFFFAOYSA-N
DB13124	Troxerutin	Troxerutin	IYVFNTXFRYQLRP-VVSTWUKXSA-N
DB13132	Artemisinin	Artemisinin	BLUAFEHZUWYNDE-NNWCWBAJSA-N
DB13141	ambroxol-hcl	Ambroxol acefyllinate	IPUHJDQWESJTGD-NJJJQDLFSA-N
DB13155	Aesculin(Esculin)	Esculin	XHCADAYNFIFUHF-TVKJYDDYSA-N
DB13156	inosine	Inosine pranobex	YLDCUKJMEKGGFI-KSIULYHRSA-N
DB13174	Rhein-Monorhein	Rhein	FCDLCPWAQCPTKC-UHFFFAOYSA-N
DB13182	Daidzein	Daidzein	ZQSIJRDFPHDXIC-UHFFFAOYSA-N
DB13247	pramiracetam	Pramiracetam	ZULJGOSFKWFVRX-UHFFFAOYSA-N
DB13251	octopamine-hcl	Octopamine	QHGUCRYDKWKLMG-UHFFFAOYSA-N
DB13306	chlorquinaldol	Chlorquinaldol	GPTXWRGISTZRIO-UHFFFAOYSA-N
DB13343	tioxolone	Tioxolone	SLYPOVJCSQHITR-UHFFFAOYSA-N
DB13346	bufexamac	Bufexamac	MXJWRABVEGLYDG-UHFFFAOYSA-N
DB13394	adrenalone-hcl	Adrenalone	PZMVOUYYNKPMSI-UHFFFAOYSA-N
DB13419	troxipide	Troxipide	YSIITVVESCNIPR-UHFFFAOYSA-N
DB13434	fenticonazole-nitrate	Fenticonazole	ZCJYUTQZBAIHBS-UHFFFAOYSA-N
DB13478	meptazinol-hydrochloride	Meptazinol	JLICHNCFTLFZJN-UHFFFAOYSA-N
DB13483	ethamsylate	Etamsylate	HBGOLJKPSFNJSD-UHFFFAOYSA-N
DB13500	otilonium-bromide	Otilonium	NQHNLNLJPDMBFN-UHFFFAOYSA-O
DB13509	aspirin-acetylsalicylic-acid	Aloxiprin	MXCPYJZDGPQDRA-UHFFFAOYSA-N
DB13510	auflomedil-hcl	Buflomedil	OWYLAEYXIQKAOL-UHFFFAOYSA-N
DB13514	pranoprofen	Pranoprofen	TVQZAMVBTVNYLA-UHFFFAOYSA-N
DB13529	ethamsylate	Dobesilic acid	IKQCSJBQLWJEPU-UHFFFAOYSA-N
DB13540	isepamicin	Isepamicin	UDIIBEDMEYAVNG-ZKFPOVNWSA-N
DB13551	cinchophen	Cinchophen	YTRMTPPVNRALON-UHFFFAOYSA-N
DB13576	Niacin(Nicotinic-acid)	Aluminium nicotinate	NSFYKDVWNTWJOK-UHFFFAOYSA-K
DB13597	Moroxydine-hydrochloride	Moroxydine	KJHOZAZQWVKILO-UHFFFAOYSA-N
DB13609	Arbidol-hcl	Umifenovir	KCFYEAOKVJSACF-UHFFFAOYSA-N
DB13612	aspirin-acetylsalicylic-acid	Carbaspirin calcium	VYMUGTALCSPLDM-UHFFFAOYSA-L
DB13618	ipriflavone	Ipriflavone	SFBODOKJTYAUCM-UHFFFAOYSA-N
DB13644	methylthiouracil	Methylthiouracil	HWGBHCRJGXAGEU-UHFFFAOYSA-N
DB13650	trometamol	Aloglutamol	GJJYZOBRHIMORS-GQOAHPRESA-K
DB13679	Chlorpheniramine-maleate	Dexchlorpheniramine	SOYKEARSMXGVTM-HNNXBMFYSA-N
DB13720	diphemanil-methylsulfate	Diphemanil	LCTZPQRFOZKZNK-UHFFFAOYSA-N
DB13723	mildronate	Meldonium	PVBQYTCFVWZSJK-UHFFFAOYSA-N
DB13726	sulfaguanidine	Sulfaguanidine	BRBKOPJOKNSWSG-UHFFFAOYSA-N
DB13729	camostat-mesilate-foy-305	Camostat	XASIMHXSUQUHLV-UHFFFAOYSA-N
DB13732	meglumine	Meglumine antimoniate	XOGYVDXPYVPAAQ-SESJOKTNSA-M
DB13751	Ammonium-Glycyrrhizinate(AMGZ)	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13751	Glycyrrhizic-acid	Glycyrrhizic acid	LPLVUJXQOOQHMX-QWBHMCJMSA-N
DB13783	acemetacin-emflex	Acemetacin	FSQKKOOTNAMONP-UHFFFAOYSA-N
DB13785	dropropizine	Dropropizine	PTVWPYVOOKLBCG-UHFFFAOYSA-N
DB13785	levodropropizine	Dropropizine	PTVWPYVOOKLBCG-UHFFFAOYSA-N
DB13786	Orotic-acid(6-Carboxyuracil)	Magnesium orotate	QWLHYYKDLOVBNV-UHFFFAOYSA-L
DB13791	penfluridol	Penfluridol	MDLAAYDRRZXJIF-UHFFFAOYSA-N
DB13855	nifuroxazide	Nifuroxazide	YCWSUKQGVSGXJO-NTUHNPAUSA-N
DB13871	albendazole-oxide-ricobendazole	Albendazole oxide	VXTGHWHFYNYFFV-UHFFFAOYSA-N
DB13877	BSI-201	Iniparib	MDOJTZQKHMAPBK-UHFFFAOYSA-N
DB13919	Candesartan(Atacand)	Candesartan	HTQMVQVXFRQIKW-UHFFFAOYSA-N
DB13953	estradiol-benzoate	Estradiol benzoate	UYIFTLBWAOGQBI-BZDYCCQFSA-N
DB13954	estradiol-cypionate	Estradiol cypionate	UOACKFBJUYNSLK-XRKIENNPSA-N
DB13956	estradiol-valerate	Estradiol valerate	RSEPBGGWRJCQGY-RBRWEJTLSA-N
DB13971	Sodium-orthovanadate	Vanadium	LEONUFNNVUYDNQ-UHFFFAOYSA-N
DB13978	EX-527	Selisistat	FUZYTVDVLBBXDL-UHFFFAOYSA-N
DB13988	sb-269970-hcl	SB-269970	HWKROQUZSKPIKQ-MRXNPFEDSA-N
DB14025	clinafloxacin-pd127391	Clinafloxacin	QGPKADBNRMWEQR-UHFFFAOYSA-N
DB14038	??-Sitosterol	beta-Sitosterol	KZJWDPNRJALLNS-VJSFXXLFSA-N
DB14054	Asiatic-acid	Asiatic acid	JXSVIVRDWWRQRT-UYDOISQJSA-N
DB14066	Tetrandrine-Fanchinine	Tetrandrine	WVTKBKWTSCPRNU-KYJUHHDHSA-N
DB14080	Acetylcysteine	Acetylcysteine magnesium	CDIFCTOKYOUYOT-SCGRZTRASA-L
DB14109	Arbutin(Uva,-p-Arbutin)	alpha-Arbutin	BJRNKVDFDLYUGJ-ZIQFBCGOSA-N
DB14126	Tenofovir	Tenofovir	SGOIRFVFHAKUTI-ZCFIWIBFSA-N
DB14128	nad	Nadide	BAWFJGJZGIEFAR-NNYOXOHSSA-N
DB14479	Acetylcysteine	Acetylcysteine zinc	KNVKDNCWDNRTOE-SCGRZTRASA-L
DB14482	vitamin-c-ascorbic-acid	Sodium ascorbate	PPASLZSBLFJQEF-RXSVEWSESA-M
DB14483	vitamin-c-ascorbic-acid	Calcium ascorbate	BLORRZQTHNGFTI-ZZMNMWMASA-L
DB14484	vitamin-c-ascorbic-acid	Magnesium ascorbate	AIOKQVJVNPDJKA-ZZMNMWMASA-L
DB14485	vitamin-c-ascorbic-acid	Zinc ascorbate	WWRJFSIRMWUMAE-ZZMNMWMASA-L
DB14486	Nicotinamide(Niacinamide)	Niacinamide ascorbate	JMORAWFVNMGOKQ-MGMRMFRLSA-N
DB14486	vitamin-c-ascorbic-acid	Niacinamide ascorbate	JMORAWFVNMGOKQ-MGMRMFRLSA-N
DB14490	vitamin-c-ascorbic-acid	Ferrous ascorbate	RFBYLSCVRUTUSB-ZZMNMWMASA-L
DB14512	mometasone-furoate	Mometasone furoate	WOFMFGQZHJDGCX-ZULDAHANSA-N
DB14529	Niacin(Nicotinic-acid)	Chromium nicotinate	MSPQQAUTCRWLGR-UHFFFAOYSA-K
DB14596	Loteprednol-etabonate	Loteprednol etabonate	DMKSVUSAATWOCU-HROMYWEYSA-N
DB14649	dexamethasone-acetate	Dexamethasone acetate	AKUJBENLRBOFTD-RPRRAYFGSA-N
DB14669	dexamethasone-sodium-phosphate	Betamethasone phosphate	VQODGRNSFPNSQE-DVTGEIKXSA-N
DB14704	ribitol-adonitol	Ribitol	HEBKCHPVOIAQTA-ZXFHETKHSA-N
DB14726	BIBR-953(Dabigatran)	Dabigatran	YBSJFWOBGCMAKL-UHFFFAOYSA-N
DB14765	Apatinib-YN968D1	Rivoceranib	WPEWQEMJFLWMLV-UHFFFAOYSA-N
DB14887	pf-04620110	PF-04620110	GEVVQZHMFVFGLN-HDJSIYSDSA-N
DB14904	AS703026	Pimasertib	VIUAUNHCRHHYNE-JTQLQIEISA-N
DB14913	clevudine-levovir	5-methyl-2'-fluoroarauracil F-18	GBBJCSTXCAQSSJ-MSYRQUNGSA-N
DB14949	azd7687	AZD-7687	YXFNPRHZMOGREC-SHTZXODSSA-N
DB14980	azd6482	AZD-6482	IRTDIKMSKMREGO-OAHLLOKOSA-N
DB15068	cep-32496	Agerafenib	DKNUPRMJNUQNHR-UHFFFAOYSA-N
DB15073	Xylose	Ribose	PYMYPHUHKUWMLA-LMVFSUKVSA-N
DB15130	Pramipexole-Mirapex	Dexpramipexole	FASDKYOPVNHBLU-SSDOTTSWSA-N
DB15130	Pramipexole-dihydrochloride-monohydrate	Dexpramipexole	FASDKYOPVNHBLU-SSDOTTSWSA-N
DB15133	emd-1214063	Tepotinib	AHYMHWXQRWRBKT-UHFFFAOYSA-N
DB15141	VX-770	Deutivacaftor	PURKAOJPTOLRMP-ASMGOKTBSA-N
DB15266	mln2480	TAK-580	VWMJHAFYPMOMGF-ZCFIWIBFSA-N
DB15293	epalrestat	Epalrestat	CHNUOJQWGUIOLD-NFZZJPOKSA-N
DB15334	Biochanin-A(4-Methylgenistein)	Biochanin A	WUADCCWRTIWANL-UHFFFAOYSA-N
DB15335	Formononetin(Formononetol)	Formononetin	HKQYGTCOTHHOMP-UHFFFAOYSA-N
DB15393	Telatinib-BAY-57-9352	Telatinib	QFCXANHHBCGMAS-UHFFFAOYSA-N
DB15399	BMS-754807	BMS-754807	LQVXSNNAFNGRAH-QHCPKHFHSA-N
DB15408	cx-4945-silmitasertib	Silmitasertib	MUOKSQABCJCOPU-UHFFFAOYSA-N
DB15410	Propafenone(Rytmonorm)	(S)-Propafenone	JWHAUXFOSRPERK-SFHVURJKSA-N
DB15414	Sorafenib-Tosylate	CM-4307	MLDQJTXFUGDVEO-FIBGUPNXSA-N
DB15477	Aloin(Barbaloin)	Alloin	AFHJQYHRLPMKHU-CGISPIQUSA-N
DB15566	Prednisolone-acetate-Omnipred	Prednisolone acetate	LRJOMUJRLNCICJ-JZYPGELDSA-N
DB15578	5-hydroxymethyl-tolterodine-pnu-200577	Desfesoterodine	DUXZAXCGJSBGDW-HXUWFJFHSA-N
DB15579	Cryptotanshinone	Cryptotanshinone	GVKKJJOMQCNPGB-JTQLQIEISA-N
DB15580	climbazole	Climbazole	OWEGWHBOCFMBLP-UHFFFAOYSA-N
DB15581	Chrysin	Chrysin	RTIXKCRFFJGDFG-UHFFFAOYSA-N
DB15582	Quinomycin-A	Echinomycin	AUJXLBOHYWTPFV-VITLIGDRSA-N
DB15584	Luteolin(Luteolol)	Luteolin	IQPNAANSBPBGFQ-UHFFFAOYSA-N
DB15589	Vanillylacetone	Zingerone	OJYLAHXKWMRDGS-UHFFFAOYSA-N
