drugbank_id	name	inchi_key
DB03196	4-nitrophenyl-ara	DUYYBTBDYZXISX-UKKRHICBSA-N
DB03197	6-hydroxymethylpterin	XGWIBNWDLMIPNF-UHFFFAOYSA-N
DB03198	thio-maltohexaose	UMAYFXWVUSVOCQ-QXVNYKTNSA-N
DB03199	4-methoxy-e-rhodomycin t	XSSVYBYWQBNYOH-QJIXERIWSA-N
DB03200	7-alpha-d-ribofuranosyl-purine-5'-phosphate	NICKPTPNIMHUHB-DQUBFYRCSA-N
DB03201	d-cysteine	XUJNEKJLAYXESH-UWTATZPHSA-N
DB03202	2-[5-methanesulfonylamino-2-(4-aminophenyl)-6-oxo-1,6-dihydro-1-pyrimidinyl]-n-(3,3,3-trifluoro-1-isopropyl-2-oxopropyl)acetamide	JWSWTHSJMGVOKE-HNNXBMFYSA-N
DB03203	sphingosine	WWUZIQQURGPMPG-KRWOKUGFSA-N
DB03204	5-(aminomethyl)-2-methylpyrimidin-4-amine	OZOHTVFCSKFMLL-UHFFFAOYSA-N
DB03205	pyrroloquinoline quinone	MMXZSJMASHPLLR-UHFFFAOYSA-N
DB03206	duvoglustat	LXBIFEVIBLOUGU-JGWLITMVSA-N
DB03207	2-(biphenyl-4-sulfonyl)-1,2,3,4-tetrahydro-isoquinoline-3-carboxylic acid	BNVMUDXGABBWGP-OAQYLSRUSA-N
DB03208	beta-1,2,3,4,6-penta-o-galloyl-d-glucopyranose	QJYNZEYHSMRWBK-CGKDMBANSA-N
DB03209	oteracil	RYYCJUAHISIHTL-UHFFFAOYSA-N
DB03210	4-aminohydrocinnamic acid	WXOHKMNWMKZMND-UHFFFAOYSA-N
DB03211	(3-formyl-but-3-enyl)-phosphonic acid	UBLMBCUBDKMVMQ-UHFFFAOYSA-N
DB03212	4-deoxyglucarate	WZLURCXZSPTANB-YVZJFKFKSA-L
DB03213	bis(5-amidino-2-benzimidazolyl)methane ketone	VVVXDHROXQUONB-UHFFFAOYSA-P
DB03214	vinylglycine	RQVLGLPAZTUBKX-VKHMYHEASA-N
DB03215	(2s,5s)-5-carboxymethylproline	LIZWYFXJOOUDNV-WHFBIAKZSA-N
DB03216	(1'r,2's)-9-(2-hydroxy-3'-keto-cyclopenten-1-yl)adenine	RQPALADHFYHEHK-CHKWXVPMSA-N
DB03217	dpi59	AXIBZLYWMBUYRV-NSHDSACASA-N
DB03218	n-acetyl-n'-beta-d-glucopyranosyl urea	UQKBNLXZEGBQAF-JAJWTYFOSA-N
DB03219	11-deoxy-beta-rhodomycin	OQDCVONZQOVIMP-UNQJTBPASA-N
DB03220	fr233623	OODDZQQDDOVCFD-SCLBCKFNSA-N
DB03221	al7099a	RMOXCYSVWCHXII-GFCCVEGCSA-N
DB03222	datp	SUYVUBYJARFZHO-RRKCRQDMSA-N
DB03223	diphthamide	FOOBQHKMWYGHCE-UWVGGRQHSA-O
DB03224	2-formyl-protoporphryn ix	FHUDUDXQVBEXIJ-VAASEELXSA-N
DB03225	d-tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N
DB03226	trifluoroethanol	RHQDFWAXVIIEBN-UHFFFAOYSA-N
DB03227	nicotinamide mononucleotide	DAYLJWODMCOQEW-WYOJIJJFSA-O
DB03228	5-[bis-2(chloro-ethyl)-amino]-2,4-dintro-benzamide	DQMALWRRERBILB-UHFFFAOYSA-N
DB03229	2-oxo-4-methylpentanoic acid	BKAJNAXTPSGJCU-UHFFFAOYSA-N
DB03230	adenosine-5'-propylphosphate	XAMXMSZRQHPMRX-QYVSTXNMSA-N
DB03231	3-(5-amino-7-oxo-3,7-dihydro-2h-[1,2,3]triazolo[4,5-d]pyrimidin-2-yl)-n-(2-{[2-(hydroxymethyl)phenyl]sulfanyl}benzyl)benzamide	IXDQOBDHBWEZOH-UHFFFAOYSA-N
DB03232	2-[(2e,6e,10e,14e,18e,22e,26e)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl]phenol	VUNQJPPPTJIREN-CMAXTTDKSA-N
DB03233	3'-deoxy-3'-aminothymidine monophosphate	BQZMHQZNZNBJNF-XLPZGREQSA-N
DB03234	(4'-{[allyl(methyl)amino]methyl}-1,1'-biphenyl-4-yl)(4-bromophenyl)methanone	YATCZCSDJCQNAL-UHFFFAOYSA-N
DB03235	n-{3-[4-(3-aminopropyl)piperazin-1-yl]propyl}-3-(alpha-d-galactopyranosyloxy)-5-nitrobenzamide	UEIGEWJJVQHIAX-MKQKURRLSA-N
DB03236	(2s)-4-(beta-alanylamino)-2-aminobutanoic acid	ZTTQHTAQUGLWNQ-YFKPBYRVSA-N
DB03237	2,3-dihydroxy-5-oxo-hexanedioate	QUURPCHWPQNNGL-ZAFYKAAXSA-L
DB03238	3,5-difluoroaniline	KQOIBXZRCYFZSO-UHFFFAOYSA-N
DB03239	3',5'-dinitro-n-acetyl-l-thyronine	VZSQTOXQXPKQJX-ZDUSSCGKSA-N
DB03240	(s)-2-amino-3-(1,3,5,7-pentahydro-2,4-dioxo-cyclopenta[e]pyrimidin-1-yl) proionic acid	VSGUEKZRMJVQOH-LURJTMIESA-N
DB03241	1-amino-1-carbonyl pentane	TZJGKUCHNFFHGN-LURJTMIESA-N
DB03242	p-aminophenyl-alpha-d-galactopyranoside	MIAKOEWBCMPCQR-IIRVCBMXSA-N
DB03243	4-fluorobenzylamine	IIFVWLUQBAIPMJ-UHFFFAOYSA-O
DB03244	(s)-2-[4-(aminomethyl)-1h-1,2,3-triazol-1-yl]-4-methylpentanoic acid	IAMZCZOWEDXWHW-QMMMGPOBSA-N
DB03245	s-4-nitrobutyryl-coa	PXNIOQHGCSEKCC-CITAKDKDSA-N
DB03246	beta-l-arabinose	HMFHBZSHGGEWLO-KLVWXMOXSA-N
DB03247	flavin mononucleotide	FVTCRASFADXXNN-SCRDCRAPSA-N
DB03248	2-(phosphonooxy)butanoic acid	OETAGSCBSKODFW-GSVOUGTGSA-N
DB03249	2'-o-methyl-3'-methyl-3'-deoxy-arabinofuranosyl-thymine-5'-phosphate	MCXXETKRWYMFCI-TURQNECASA-N
DB03250	2-(beta-d-glucopyranosyl)-5-methyl-1,3,4-benzothiazole	WGJFWQVWYRZPEP-KABOQKQYSA-N
DB03251	rwj-51084	NQABUEUFRXDDFI-AWEZNQCLSA-N
DB03252	d-lysine	KDXKERNSBIXSRK-RXMQYKEDSA-N
DB03253	(2s)-pyrrolidin-2-ylmethylamine	AUKXFNABVHIUAC-YFKPBYRVSA-N
DB03254	4-phenyl-1h-imidazole	XHLKOHSAWQPOFO-UHFFFAOYSA-N
DB03255	phenol	ISWSIDIOOBJBQZ-UHFFFAOYSA-N
DB03256	(6r)-folinic acid	VVIAGPKUTFNRDU-OLZOCXBDSA-N
DB03257	5-[1-(acetylamino)-3-methylbutyl]-2,5-anhydro-3,4-dideoxy-4-(methoxycarbonyl)pentonic acid	MUJPWSPVNZGJOW-WRWGMCAJSA-N
DB03258	2'-deoxycytidine 5'-triphosphate	RGWHQCVHVJXOKC-SHYZEUOFSA-N
DB03259	2',6'-dichloro-biphenyl-2,6-diol	MCZUCSAAGDCHHN-UHFFFAOYSA-N
DB03260	1,6-diaminohexane	NAQMVNRVTILPCV-UHFFFAOYSA-N
DB03262	al-6619, [2h-thieno[3,2-e]-1,2-thiazine-6-sulfonamide,2-(3-hydroxyphenyl)-3-(4-morpholinyl)-, 1,1-dioxide]	PZLYYZPXSSNGJS-UHFFFAOYSA-N
DB03263	thiocellobiose	VDQIIPZYLPYPNM-QRZGKKJRSA-N
DB03264	dodecyl-coa	YMCXGHLSVALICC-GMHMEAMDSA-N
DB03266	glutaral	SXRSQZLOMIGNAQ-UHFFFAOYSA-N
DB03267	1-allyl-3-butyl-8-(n-acetyl-4-aminobenzyl)-xanthine	XFOWZKUTPKXWIE-UHFFFAOYSA-N
DB03268	ru82197	WKTQBTSOHBKBRW-VMPREFPWSA-N
DB03269	4,6-dideoxy-4-{[4,5,6-trihydroxy-3-(hydroxymethyl)-2-cyclohexen-1-yl]amino}hexopyranose	RBZIIHWPZWOIDU-MKXIPYFISA-N
DB03270	2,6-difluorobenzenesulfonamide	RVVVGGCOFWWDEL-UHFFFAOYSA-N
DB03272	4-bromo-3-(5'-carboxy-4'-chloro-2'-fluorophenyl)-1-methyl-5-trifluoromethyl-pyrazol	YNMHKERYELPEEF-UHFFFAOYSA-N
DB03273	3'-oxo-adenosine	MIAZJCOESMXYNJ-XMRAEQSQSA-N
DB03274	2',5'-dideoxyuridine	FDCFKLBIAIKUKB-GKROBHDKSA-N
DB03275	cysteinamide	YEDNBEGNKOANMB-REOHCLBHSA-N
DB03276	4-[(10s,14s,18s)-18-(2-amino-2-oxoethyl)-14-(1-naphthylmethyl)-8,17,20-trioxo-7,16,19-triazaspiro[5.14]icos-11-en-10-yl]benzylphosphonic acid	RHYFMOCFCFUTNH-GZNVFMSSSA-N
DB03277	alpha-maltotriose	FYGDTMLNYKFZSV-PXXRMHSHSA-N
DB03278	d-treitol	UNXHWFMMPAWVPI-IMJSIDKUSA-N
DB03279	dodecyl-alpha-d-maltoside	NLEBIOOXCVAHBD-YHBSTRCHSA-N
DB03280	p1-(5'-adenosyl)p5-(5'-thymidyl)pentaphosphate	JCFDSPQTEMXXLO-SLFMBYJQSA-N
DB03281	2'-deoxymaltose	FDCIWBIYHZDLEG-AEEGTDTOSA-N
DB03283	beta-l-fucose	SHZGCJCMOBCMKK-KGJVWPDLSA-N
DB03284	2,6-anhydro-3-deoxy-d-erythro-hex-2-enonic acid	GQECVRZDTXJRPX-IMJSIDKUSA-N
DB03285	2',4,4'-trihydroxychalcone	DXDRHHKMWQZJHT-FPYGCLRLSA-N
DB03286	c-(1-azido-alpha-d-glucopyranosyl) formamide	LAKOUYZWWLMCSL-JBFGQTLDSA-N
DB03287	4-(2-amino-ethoxy)-2-[(3-hydroxy-2-methyl-5-phosphonooxymethyl-pyridin-4-ylmethyl)-amino]-but-3-enoic acid	OBCQKAZQAHYUOZ-CALQLVRRSA-N
DB03288	5-chloro-1h-indole-2-carboxylic acid{[cyclopentyl-(2-hydroxy-ethyl)-carbamoyl]-methyl}-amide	VXABTOCIIZSEPD-QGZVFWFLSA-N
DB03289	thiarsa dihydroxy cysteine	FZFDBYKEUGDOOP-REOHCLBHSA-N
DB03290	l-naphthyl-1-acetamido boronic acid alanine	KJSNEFAXFLDDDR-HOTGVXAUSA-N
DB03291	4-deoxy-4-amino-beta-d-glucose	BXZVZSSSRTUQJP-DVKNGEFBSA-N
DB03292	3-phosphono-d-alanine	LBTABPSJONFLPO-UWTATZPHSA-N
DB03293	9-methyl uric acid	XJEJWDFDVPDMAS-UHFFFAOYSA-N
DB03294	1-methyl-3-oxo-1,3-dihydro-benzo[c]isothiazole-5-sulfonic acid amide	DFPYCCVFXMWMJM-UHFFFAOYSA-N
DB03295	glutathionylspermidine	NEDQLXHBVHSKNV-STQMWFEESA-N
DB03296	3'-beta-sialyl-beta-lactose	CILYIEBUXJIHCO-LPTWSRJFSA-N
DB03297	benzylsulfinic acid	NIXKBAZVOQAHGC-UHFFFAOYSA-N
DB03298	phenylphosphate	CMPQUABWPXYYSH-UHFFFAOYSA-N
DB03299	n-succinyl phenylglycine	GQFHIYFXQQEWME-LLVKDONJSA-N
DB03300	pterin cytosine dinucleotide	WKSPNQYEWZEMMI-FEFZDOOUSA-N
DB03301	2-allyl-6-methyl-phenol	WREVCRYZAWNLRZ-UHFFFAOYSA-N
DB03302	4,5,6,7-tetrachloro-3h-isobenzofuran-1-one	NMWKWBPNKPGATC-UHFFFAOYSA-N
DB03303	3-deoxy-d-arabino-hexonic acid	YGMNHEPVTNXLLS-VAYJURFESA-N
DB03304	7-deaza-7-aminomethyl-guanine	MEYMBLGOKYDGLZ-UHFFFAOYSA-N
DB03305	n(g)-iminoethylornithine	UYZFAUAYFLEHRC-LURJTMIESA-N
DB03306	ru78300	CGEZBCISRKFHLZ-UHFFFAOYSA-N
DB03307	4-[(6-amino-4-pyrimidinyl)amino]benzenesulfonamide	FVFVVRPJERUECT-UHFFFAOYSA-N
DB03308	l-leucyl-hydroxylamine	UJJHPFLWSVFLBE-YFKPBYRVSA-N
DB03309	n-cyclohexyltaurine	MKWKNSIESPFAQN-UHFFFAOYSA-N
DB03310	glutathione disulfide	YPZRWBKMTBYPTK-BJDJZHNGSA-N
DB03311	3-(3,5-dibromo-4-hydroxy-benzoyl)-2-ethyl-benzofuran-6-sulfonic acid [4-(thiazol-2-ylsulfamoyl)-phenyl]-amide	SXKBTDJJEQQEGE-UHFFFAOYSA-N
DB03312	brivudine	ODZBBRURCPAEIQ-PIXDULNESA-N
DB03313	cephalosporin c	HOKIDJSKDBPKTQ-GLXFQSAKSA-N
DB03314	5-fluorotryptophan	INPQIVHQSQUEAJ-VIFPVBQESA-N
DB03315	guanosine 3'-monophosphate	ZDPUTNZENXVHJC-UUOKFMHZSA-N
DB03316	1,4-diethylene dioxide	RYHBNJHYFVUHQT-UHFFFAOYSA-N
DB03317	ferroheme c	XSWPXBWSKQRBRZ-IDTMDVKXSA-L
DB03318	6-hydro-1-methyladenosine-5'-monophosphate	BKBYKEWNXKDACS-KYBGKHJCSA-N
DB03319	(2s)-2-ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate	PIXJURSCCVBKRF-LURJTMIESA-M
DB03320	3-amino-alanine	PECYZEOJVXMISF-REOHCLBHSA-O
DB03321	4-amino-2-deoxy-2,3-didehydro-n-acetylneuraminic acid	NKENBBIXEGPQLS-UFGQHTETSA-N
DB03322	dexpropranolol	AQHHHDLHHXJYJD-CQSZACIVSA-N
DB03323	maltose	GUBGYTABKSRVRQ-PICCSMPSSA-N
DB03325	tyrosyladenylate	MJZAZMKENKZBAJ-QTOWJTHWSA-N
DB03326	deoxycytidylyl-3',5'-guanosine	OBCJQWSXSLYWHI-GVKYBDNRSA-N
DB03327	{1-[(3-hydroxy-methyl-5-phosphonooxy-methyl-pyridin-4-ylmethyl)-amino]-ethyl}-phosphonic acid	WHDCJKAOZPBUAY-SSDOTTSWSA-N
DB03328	dioxo(sulfanyl)molybdenum	BDSRWPHSAKXXRG-UHFFFAOYSA-M
DB03329	2-pyridinethiol	WHMDPDGBKYUEMW-UHFFFAOYSA-N
DB03330	s-(n-hydroxy-n-iodophenylcarbamoyl)glutathione	SCHAHXXLASZJCD-NVGCLXPQSA-N
DB03331	n-naphthalen-1-ylmethyl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine	OARVXDFNTLYMCJ-JVUUKAHWSA-N
DB03332	5,6-cyclic-tetrahydropteridine	XAZOBOCYEGBXHD-GSVOUGTGSA-N
DB03333	(4-sulfamoyl-phenyl)-thiocarbamic acid o-(2-thiophen-3-yl-ethyl) ester	NXMUSVRWCFYOTJ-UHFFFAOYSA-N
DB03335	1-bromopropane-2-ol	WEGOLYBUWCMMMY-VKHMYHEASA-N
DB03336	bia	KVIVJQWOYSWCCZ-UHFFFAOYSA-N
DB03337	1-(2-amidinophenyl)-3-(phenoxyphenyl)urea	ZHCAYBOLUMAUQX-UHFFFAOYSA-N
DB03338	heptyl-beta-d-glucopyranoside	NIDYWHLDTIVRJT-UJPOAAIJSA-N
DB03339	3-iodo-benzyl alcohol	QGCCNWSXJHGUNL-UHFFFAOYSA-N
DB03340	3-[(1-amino-2-carboxy-ethyl)-hydroxy-phosphinoyl]-2-methyl-propionic acid	NJOTXUMMTTYQMQ-RFZPGFLSSA-N
DB03341	coa-s-acetyl 5-bromotryptamine	BBDVCGJBELWXIQ-GMHMEAMDSA-N
DB03342	4-(acetylamino)-3-guanidinobenzoic acid	HIXHCUDMJUERSJ-UHFFFAOYSA-N
DB03343	malate like intermediate	QFBHYOKSQPPXHZ-UWTATZPHSA-L
DB03344	inositol-(1,3,4,5,6)-pentakisphosphate	CTPQAXVNYGZUAJ-ADOSBGCESA-N
DB03345	mercaptoethanol	DGVVWUTYPXICAM-UHFFFAOYSA-N
DB03346	3,5,3',5'-tetrachloro-biphenyl-4,4'-diol	YCYDXOVJXVALHY-UHFFFAOYSA-N
DB03347	triethyl phosphate	DQWPFSLDHJDLRL-UHFFFAOYSA-N
DB03348	huperzine b	YYWGABLTRMRUIT-HWWQOWPSSA-N
DB03349	8-bromo-adenosine-5'-monophosphate	DNPIJKNXFSPNNY-UUOKFMHZSA-N
DB03350	cobalt hexammine ion	DYLMFCCYOUSRTK-UHFFFAOYSA-N
DB03351	sri-9439	KMSATRJZEXNGDP-UHFFFAOYSA-N
DB03352	s-arsonocysteine	XSWAJYRRDHPZDP-REOHCLBHSA-N
DB03353	2-iminobiotin	WWVANQJRLPIHNS-ZKWXMUAHSA-N
DB03354	2-(beta-d-glucopyranosyl)-5-methyl-1,3,4-oxadiazole	HCSFWJQLIPWUFZ-JAJWTYFOSA-N
DB03355	5'-o-(l-threonylsulfamoyl)adenosine	UPVAPSGKXAAHBG-CKTDUXNWSA-N
DB03357	(s)-mandelic acid	IWYDHOAUDWTVEP-ZETCQYMHSA-N
DB03358	7-methyl-7,8-dihydroguanosine 5'-(tetrahydrogen triphosphate)	BUJQMJUTTBGELS-KQYNXXCUSA-N
DB03359	m-(n,n,n-trimethylammonio)-2,2,2-trifluoro-1,1-dihydroxyethylbenzene	KGVDBJQLTHWAJF-UHFFFAOYSA-N
DB03360	n-acetylproline	GNMSLDIYJOSUSW-LURJTMIESA-N
DB03361	2-{(9as)-9a-[(1s)-1-hydroxyethyl]-2,7-dimethyl-9a,10-dihydro-5h-pyrimido[4,5-d][1,3]thiazolo[3,2-a]pyrimidin-8-yl}ethyl trihydrogen diphosphate	UQFVHIGKDHNMJT-XPTSAGLGSA-N
DB03362	n-dimethyl-lysine	XXEWFEBMSGLYBY-ZETCQYMHSA-N
DB03363	3-acetylpyridine adenine dinucleotide	KPVQNXLUPNWQHM-RBEMOOQDSA-N
DB03364	n-carbamyl-d-methionine	DEWDMTSMCKXBNP-SCSAIBSYSA-N
DB03365	4-[3-hydroxyanilino]-6,7-dimethoxyquinazoline	BNDYIYYKEIXHNK-UHFFFAOYSA-N
DB03366	imidazole	RAXXELZNTBOGNW-UHFFFAOYSA-N
DB03367	pf-00356231	VMTJQZUZINLEKC-JOCHJYFZSA-N
DB03368	5-methyl-5-(4-phenoxy-phenyl)-pyrimidine-2,4,6-trione	RTBMLCLTYAPKIF-UHFFFAOYSA-N
DB03369	9-aminophenanthrene	KIHQWOBUUIPWAN-UHFFFAOYSA-N
DB03370	fr239087	HCJYSIGJDKNVRU-TVQRCGJNSA-N
DB03371	modified ribosylated glutamyl ester	DAZJIIGIBQQBAL-WLUSSPCKSA-N
DB03372	3-mercapto-1-(1,3,4,9-tetrahydro-b-carbolin-2-yl)-propan-1-one	UGWLHSPOMCORRH-UHFFFAOYSA-N
DB03373	zk-806711	JABMRQOJSAZJAD-QRQIAZFYSA-O
DB03374	3,5-diiodotyrosine	NYPYHUZRZVSYKL-ZETCQYMHSA-N
DB03376	5'-o-(n-(alanyl)sulfamoyl)adenosine	CWWYMWDIYBJVLP-YTMOPEAISA-N
DB03379	2-carboxyethylphosphonic acid	NLBSQHGCGGFVJW-UHFFFAOYSA-N
DB03380	l-tyrosinamide	PQFMNVGMJJMLAE-QMMMGPOBSA-N
DB03381	hexadecanal	NIOYUNMRJMEDGI-UHFFFAOYSA-N
DB03382	s-oxy-l-cysteine	BHLMCOCHAVMHLD-REOHCLBHSA-N
DB03383	5-chloro-1h-indole-2-carboxylic acid [1-(4-fluorobenzyl)-2-(4-hydroxypiperidin-1yl)-2-oxoethyl]amide	YDCGVASFVACWKF-NRFANRHFSA-N
DB03384	fica	JFUIHGAGFMFNRD-UHFFFAOYSA-N
DB03385	4-methylimidazole	XLSZMDLNRCVEIJ-UHFFFAOYSA-N
DB03386	4-fluorotryptophane	DEBQMEYEKKWIKC-QMMMGPOBSA-N
DB03387	n-hydroxy-n-isopropyloxamic acid	QVIOSGUKMDGWNN-UHFFFAOYSA-N
DB03388	3-[(2,4-dichlorobenzoyl)(isopropyl)amino]-5-phenylthiophene-2-carboxylic acid	UKNZREOUDLFUFF-UHFFFAOYSA-N
DB03389	alpha-d-xylopyranose	SRBFZHDQGSBBOR-LECHCGJUSA-N
DB03390	(2r,3r)-2,3-dihydroxy-4-oxo-4-(propylamino)butanoic acid	LNEZKQHJUNIZIS-RFZPGFLSSA-N
DB03391	chromophore (met-tyr-gly)	NRAOUAPLRQEFMH-OEMOTLHWSA-N
DB03392	(3,4,5-trihydroxy-6-hydroxymethyl-tetrahydro-pyran-2-yl)-phosphoramidic acid dimethyl ester	LJBUJRWZZYUNKX-JAJWTYFOSA-N
DB03393	sanglifehrin a	ONJZYZYZIKTIEG-CFBQITSMSA-N
DB03394	heptaethylene glycol	XPJRQAIZZQMSCM-UHFFFAOYSA-N
DB03395	enalkiren	KQXVERRYBYGQJZ-WRPDIKACSA-N
DB03396	(2r,3r,4s,5r,6e)-3,4,5-trihydroxy-n-[(3s,6r)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide	FVBBTOIQETYGOA-SDNORSGYSA-N
DB03397	uridine-diphosphate-n-acetylglucosamine	LFTYTUAZOPRMMI-CFRASDGPSA-N
DB03399	ethyl isocyanide	JEGVKBYNUPNGJU-UHFFFAOYSA-N
DB03400	3-(p-tolyl)propionic acid	LDYGRLNSOKABMM-UHFFFAOYSA-N
DB03401	1d-myo-inositol 1,4,5-trisphosphate	MMWCIQZXVOZEGG-XJTPDSDZSA-N
DB03402	1,2-di-1-(3,7,11,15-tetramethyl-hexadecane)-sn-glycero-3-phosphate	UKQGAMWGTOTQPC-ALOLAALWSA-N
DB03403	cytidine-5'-monophosphate	IERHLVCPSMICTF-XVFCMESISA-N
DB03405	n2-[(benzyloxy)carbonyl]-n-[(3r)-1-{n-[(benzyloxy)carbonyl]-l-leucyl}-4-oxo-3-pyrrolidinyl]-l-leucinamide	GXENQLUSOCKXDN-GMQQYTKMSA-N
DB03406	o1-methyl-4-deoxy-4-thio-alpha-d-glucose	PFROTWRHYMLGHR-GKHCUFPYSA-N
DB03407	4-nitrocatechol	XJNPNXSISMKQEX-UHFFFAOYSA-N
DB03408	gamma-glutamylcysteine	RITKHVBHSGLULN-WHFBIAKZSA-N
DB03409	octahydroindole-2-carboxylic acid	CQYBNXGHMBNGCG-FXQIFTODSA-N
DB03410	4-hydroxycoumarin	VXIXUWQIVKSKSA-UHFFFAOYSA-N
DB03411	2-hydroxymethyl-pyrrolidine-3,4-diol	OQEBIHBLFRADNM-YUPRTTJUSA-N
DB03412	6-hydroxy-l-norleucine	OLUWXTFAPJJWPL-YFKPBYRVSA-N
DB03413	deoxyuridine-5'-diphosphate	QHWZTVCCBMIIKE-SHYZEUOFSA-N
DB03414	5-thio-a/b-d-mannopyranosylamine	FGVRMLQUWLZGLJ-PQMKYFCFSA-N
DB03415	3-thiaoctanoyl-coenzyme a	JMFXDZKFFYUOAN-SVHODSNWSA-N
DB03416	thiamine(1+) monophosphate	HZSAJDVWZRBGIF-UHFFFAOYSA-N
DB03417	1-(4-tert-butylcarbamoyl-piperazine-1-carbonyl)-3-(3-guanidino-propyl)-4-oxo-azetidine-2-carboxylic acid	BVNQCAHTTOIOEK-STQMWFEESA-N
DB03418	diacetyldeuteroheme	YTEJZYYPHLALHQ-IDTMDVKXSA-K
DB03419	uracil	ISAKRJDGNUQOIC-UHFFFAOYSA-N
DB03420	2,4-deoxy-4-guanidino-5-n-acetyl-neuraminic acid	DAAUVSVERFXBSX-IHICSVBISA-N
DB03421	2-phenethyl-2,3-dihydro-phthalazine-1,4-dione	JSSVIGGKHIJEHO-UHFFFAOYSA-N
DB03422	1,3-thiazole-4-carboxylic acid	HMVYYTRDXNKRBQ-UHFFFAOYSA-N
DB03423	s-adenosyl-l-homoselenocysteine	UVSMMLABJBJNGH-WFMPWKQPSA-N
DB03424	ubenimex	VGGGPCQERPFHOB-RDBSUJKOSA-N
DB03425	2s,4r-4-methylglutamate	KRKRAOXTGDJWNI-DMTCNVIQSA-M
DB03426	digalactosyl diacyl glycerol (dgdg)	LDQFLSUQYHBXSX-HXXRYREZSA-N
DB03427	delta-(l-alpha-aminoadipoyl)-l-cysteinyl-d-vinylglycine	JJJCGQKXGIRXKN-YIZRAAEISA-N
DB03428	su9516	QNUKRWAIZMBVCU-WCIBSUBMSA-N
DB03429	tetrastearoyl cardiolipin	XVTUQDWPJJBEHJ-KZCWQMDCSA-N
DB03430	(2s)-hydroxy(4-hydroxyphenyl)ethanenitrile	HOOOPXDSCKBLFG-MRVPVSSYSA-N
DB03432	beta-amino isobutyrate	QCHPKSFMDHPSNR-GSVOUGTGSA-M
DB03433	{3-[(3-hydroxy-2-methyl-5-phosphonooxymethyl-pyridin-4-ylmethyl)-amino]-2-methyl-propyl}-phosphonic acid	JMZWWHLIKAYMPJ-SSDOTTSWSA-N
DB03434	3[n-morpholino]propane sulfonic acid	DVLFYONBTKHTER-UHFFFAOYSA-N
DB03435	uridine-5'-diphosphate	XCCTYIAWTASOJW-XVFCMESISA-N
DB03436	gallichrome	BEDMDXBTNSVNGS-NIAPTITASA-N
DB03437	(2r,4s)-2-[(1r)-1-{[(2z)-2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-2-oxoethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid	YVNKGXXVZIQNIV-RKMXGKDGSA-N
DB03438	lysophosphatidylglycerol	BVJSKAUUFXBDOB-SFTDATJTSA-M
DB03439	4,6-dideoxy-4-amino-alpha-d-glucose	RJKBJEZZABBYBA-DVKNGEFBSA-N
DB03440	n-hexadecanoylglycine	KVTFEOAKFFQCCX-UHFFFAOYSA-N
DB03441	2-benzyl-3-iodopropanoic acid	CRYXPGIJLMKFPX-VIFPVBQESA-N
DB03442	acid yellow 54 free acid	NOQURKNIKJDEPW-FMQUCBEESA-N
DB03443	bis(5-amidino-benzimidazolyl)methanone zinc	ZZTKUHCUDLEGEN-UHFFFAOYSA-N
DB03444	6-bromoindirubin-3'-oxime	DDLZLOKCJHBUHD-WAVHTBQISA-N
DB03445	(3s)-3-(dioxidosulfanyl)-n-[(1e)-3-oxoprop-1-en-1-yl]-4-(1h-1,2,3-triazol-1-yl)-d-valine	ANZZKUOZZHRUQC-QZWDGIGVSA-N
DB03446	n-benzyl-3-(alpha-d-galactopyranosyloxy)benzamide	FSMWGHKWKYCPKE-QTVCLEQKSA-N
DB03447	uridylyl-2'-5'-phospho-adenosine	QARCCHXXGAIRFS-KPKSGTNCSA-N
DB03448	2'-deoxyuridine 3'-monophosphate	LXKGKXYIAAKOCT-SHYZEUOFSA-N
DB03449	n-(4-{2-[(3-chlorobenzyl)amino]ethyl}phenyl)thiophene-2-carboximidamide	ZZVGLDBDDYESAB-UHFFFAOYSA-N
DB03450	cephalothin group	UUWFGEKEQSCSMB-IAQYHMDHSA-N
DB03451	1-alpha, 25-dihydroxyl-20-epi-22-oxa-24, 26 ,27-trihomovitamin d3	KLZOTDOJMRMLDX-YBBVPDDNSA-N
DB03452	3-trimethylsilylsuccinic acid	RTXZCZFAAYFFKF-UHFFFAOYSA-N
DB03453	methyl (2s)-2-[[2-[(3r)-1-carbamimidoylpiperidin-3-yl]acetyl]amino]-3-[4-(2-phenylethynyl)phenyl]propanoate	MRNGXYMKYHNMLV-PKTZIBPZSA-N
DB03454	3-methyl-benzene-1,2-diol	PGSWEKYNAOWQDF-UHFFFAOYSA-N
DB03455	(1h-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid	FJAWIBGKKKXXAL-LLVKDONJSA-N
