drugbank_id	mcule_id	name	inchi_key
DB01195	MCULE-3327347453	Flecainide	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01195	MCULE-5143785492	Flecainide	DJBNUMBKLMJRSA-UHFFFAOYSA-N
DB01197	MCULE-1716939647	Captopril	FAKRSMQSSFJEIM-RQJHMYQMSA-N
DB01197	MCULE-7869285453	Captopril	FAKRSMQSSFJEIM-RQJHMYQMSA-N
DB01198	MCULE-3167182309	Zopiclone	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01198	MCULE-4232092935	Zopiclone	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01198	MCULE-4633960136	Zopiclone	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01198	MCULE-5099990703	Zopiclone	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01198	MCULE-8178167281	Zopiclone	GBBSUAFBMRNDJC-UHFFFAOYSA-N
DB01202	MCULE-5120797917	Levetiracetam	HPHUVLMMVZITSG-LURJTMIESA-N
DB01202	MCULE-7364782624	Levetiracetam	HPHUVLMMVZITSG-LURJTMIESA-N
DB01203	MCULE-1462716025	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01203	MCULE-3183224259	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01203	MCULE-4103739855	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01203	MCULE-4296145961	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01203	MCULE-5292616757	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01203	MCULE-5672229674	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01203	MCULE-7844822334	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01203	MCULE-9222556020	Nadolol	VWPOSFSPZNDTMJ-UCWKZMIHSA-N
DB01204	MCULE-5513787065	Mitoxantrone	KKZJGLLVHKMTCM-UHFFFAOYSA-N
DB01205	MCULE-2830706565	Flumazenil	OFBIFZUFASYYRE-UHFFFAOYSA-N
DB01208	MCULE-1827276157	Sparfloxacin	DZZWHBIBMUVIIW-DTORHVGOSA-N
DB01208	MCULE-7133716601	Sparfloxacin	DZZWHBIBMUVIIW-DTORHVGOSA-N
DB01211	MCULE-1264166282	Clarithromycin	AGOYDEPGAOXOCK-KCBOHYOISA-N
DB01211	MCULE-3791586119	Clarithromycin	AGOYDEPGAOXOCK-KCBOHYOISA-N
DB01211	MCULE-7168853332	Clarithromycin	AGOYDEPGAOXOCK-KCBOHYOISA-N
DB01212	MCULE-2156027091	Ceftriaxone	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01212	MCULE-2516588092	Ceftriaxone	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01212	MCULE-2815485673	Ceftriaxone	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01212	MCULE-3194345837	Ceftriaxone	VAAUVRVFOQPIGI-SPQHTLEESA-N
DB01213	MCULE-2732751720	Fomepizole	RIKMMFOAQPJVMX-UHFFFAOYSA-N
DB01214	MCULE-4113586715	Metipranolol	BQIPXWYNLPYNHW-UHFFFAOYSA-N
DB01216	MCULE-2356242020	Finasteride	DBEPLOCGEIEOCV-WSBQPABSSA-N
DB01216	MCULE-4762466053	Finasteride	DBEPLOCGEIEOCV-WSBQPABSSA-N
DB01217	MCULE-3029589501	Anastrozole	YBBLVLTVTVSKRW-UHFFFAOYSA-N
DB01219	MCULE-7128276389	Dantrolene	OZOMQRBLCMDCEG-VIZOYTHASA-N
DB01220	MCULE-1303528930	Rifaximin	NZCRJKRKKOLAOJ-XRCRFVBUSA-N
DB01220	MCULE-5988472764	Rifaximin	NZCRJKRKKOLAOJ-XRCRFVBUSA-N
DB01220	MCULE-6354658075	Rifaximin	NZCRJKRKKOLAOJ-XRCRFVBUSA-N
DB01220	MCULE-7361349450	Rifaximin	NZCRJKRKKOLAOJ-XRCRFVBUSA-N
DB01221	MCULE-4905246871	Ketamine	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01221	MCULE-6886868694	Ketamine	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01221	MCULE-9619764916	Ketamine	YQEZLKZALYSWHR-UHFFFAOYSA-N
DB01222	MCULE-6766678736	Budesonide	VOVIALXJUBGFJZ-KWVAZRHASA-N
DB01223	MCULE-4740333723	Aminophylline	FQPFAHBPWDRTLU-UHFFFAOYSA-N
DB01223	MCULE-8236489917	Aminophylline	FQPFAHBPWDRTLU-UHFFFAOYSA-N
DB01231	MCULE-2100126557	Diphenidol	OGAKLTJNUQRZJU-UHFFFAOYSA-N
DB01231	MCULE-4932461593	Diphenidol	OGAKLTJNUQRZJU-UHFFFAOYSA-N
DB01233	MCULE-8548227068	Metoclopramide	TTWJBBZEZQICBI-UHFFFAOYSA-N
DB01233	MCULE-8566255889	Metoclopramide	TTWJBBZEZQICBI-UHFFFAOYSA-N
DB01234	MCULE-4773827191	Dexamethasone	UREBDLICKHMUKA-CXSFZGCWSA-N
DB01234	MCULE-8449904782	Dexamethasone	UREBDLICKHMUKA-CXSFZGCWSA-N
DB01235	MCULE-2909167188	Levodopa	WTDRDQBEARUVNC-LURJTMIESA-N
DB01235	MCULE-4743781842	Levodopa	WTDRDQBEARUVNC-LURJTMIESA-N
DB01235	MCULE-6834245595	Levodopa	WTDRDQBEARUVNC-LURJTMIESA-N
DB01235	MCULE-8112075430	Levodopa	WTDRDQBEARUVNC-LURJTMIESA-N
DB01238	MCULE-4329329262	Aripiprazole	CEUORZQYGODEFX-UHFFFAOYSA-N
DB01239	MCULE-4912229237	Chlorprothixene	WSPOMRSOLSGNFJ-AUWJEWJLSA-N
DB01239	MCULE-7149047798	Chlorprothixene	WSPOMRSOLSGNFJ-AUWJEWJLSA-N
DB01239	MCULE-7221241811	Chlorprothixene	WSPOMRSOLSGNFJ-AUWJEWJLSA-N
DB01241	MCULE-4563546953	Gemfibrozil	HEMJJKBWTPKOJG-UHFFFAOYSA-N
DB01242	MCULE-6443168248	Clomipramine	GDLIGKIOYRNHDA-UHFFFAOYSA-N
DB01242	MCULE-6495409435	Clomipramine	GDLIGKIOYRNHDA-UHFFFAOYSA-N
DB01243	MCULE-3987057340	Chloroxine	WDFKMLRRRCGAKS-UHFFFAOYSA-N
DB01244	MCULE-3001828285	Bepridil	UIEATEWHFDRYRU-UHFFFAOYSA-N
DB01245	MCULE-2097093133	Decamethonium	MTCUAOILFDZKCO-UHFFFAOYSA-N
DB01245	MCULE-5671782567	Decamethonium	MTCUAOILFDZKCO-UHFFFAOYSA-N
DB01245	MCULE-6709660253	Decamethonium	MTCUAOILFDZKCO-UHFFFAOYSA-N
DB01248	MCULE-1930158681	Docetaxel	ZDZOTLJHXYCWBA-VCVYQWHSSA-N
DB01248	MCULE-5751666036	Docetaxel	ZDZOTLJHXYCWBA-VCVYQWHSSA-N
DB01251	MCULE-6775445815	Gliquidone	LLJFMFZYVVLQKT-UHFFFAOYSA-N
DB01261	MCULE-2101761133	Sitagliptin	MFFMDFFZMYYVKS-SECBINFHSA-N
DB01265	MCULE-1182948789	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-2001787486	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-2349746311	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-3214041035	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-3606109379	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-5223356651	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-6384296929	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-7222676614	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01265	MCULE-7680226016	Telbivudine	IQFYYKKMVGJFEH-CSMHCCOUSA-N
DB01267	MCULE-5597043685	Paliperidone	PMXMIIMHBWHSKN-UHFFFAOYSA-N
DB01267	MCULE-9967799770	Paliperidone	PMXMIIMHBWHSKN-UHFFFAOYSA-N
DB01268	MCULE-2379937429	Sunitinib	WINHZLLDWRZWRT-ATVHPVEESA-N
DB01268	MCULE-8640822338	Sunitinib	WINHZLLDWRZWRT-ATVHPVEESA-N
DB01273	MCULE-3291763744	Varenicline	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01273	MCULE-3341459784	Varenicline	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01273	MCULE-4998676494	Varenicline	JQSHBVHOMNKWFT-DTORHVGOSA-N
DB01275	MCULE-9226495081	Hydralazine	RPTUSVTUFVMDQK-UHFFFAOYSA-N
DB01275	MCULE-9301781478	Hydralazine	RPTUSVTUFVMDQK-UHFFFAOYSA-N
DB01283	MCULE-3735047846	Lumiracoxib	KHPKQFYUPIUARC-UHFFFAOYSA-N
DB01294	MCULE-6945109653	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	MCULE-8407868694	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01294	MCULE-9788063146	Bismuth subsalicylate	ZREIPSZUJIFJNP-UHFFFAOYSA-K
DB01295	MCULE-7175219626	Bevantolol	HXLAFSUPPDYFEO-UHFFFAOYSA-N
DB01296	MCULE-2537576667	Glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N
DB01296	MCULE-2592797117	Glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N
DB01296	MCULE-9890197257	Glucosamine	MSWZFWKMSRAUBD-IVMDWMLBSA-N
DB01297	MCULE-5192518606	Practolol	DURULFYMVIFBIR-UHFFFAOYSA-N
DB01297	MCULE-7992924679	Practolol	DURULFYMVIFBIR-UHFFFAOYSA-N
DB01299	MCULE-4025355907	Sulfadoxine	PJSFRIWCGOHTNF-UHFFFAOYSA-N
DB01301	MCULE-2757726313	Rolitetracycline	HMEYVGGHISAPJR-IAHYZSEUSA-N
DB01303	MCULE-7712564949	Oxtriphylline	RLANKEDHRWMNRO-UHFFFAOYSA-M
DB01326	MCULE-1044685968	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-1930936987	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-2557949613	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-3558267628	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-3860535079	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-5227344950	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-5381549934	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-6028016501	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-6331012985	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01326	MCULE-7956082186	Cefamandole	OLVCFLKTBJRLHI-AXAPSJFSSA-N
DB01327	MCULE-1819581085	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	MCULE-2075772357	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	MCULE-3206261439	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	MCULE-4773978948	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	MCULE-6391244021	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	MCULE-8496423925	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	MCULE-9221385153	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01327	MCULE-9663871826	Cefazolin	MLYYVTUWGNIJIB-BXKDBHETSA-N
DB01329	MCULE-2485494583	Cefoperazone	GCFBRXLSHGKWDP-XCGNWRKASA-N
DB01329	MCULE-9825828256	Cefoperazone	GCFBRXLSHGKWDP-XCGNWRKASA-N
DB01337	MCULE-2929182809	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	MCULE-5651247225	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	MCULE-9073242213	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01337	MCULE-9845613461	Pancuronium	GVEAYVLWDAFXET-XGHATYIMSA-N
DB01339	MCULE-4520566918	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01339	MCULE-6555070159	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01339	MCULE-7004468628	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01339	MCULE-7428266389	Vecuronium	BGSZAXLLHYERSY-XQIGCQGXSA-N
DB01345	MCULE-5932450224	Potassium cation	NPYPAHLBTDXSSS-UHFFFAOYSA-N
DB01346	MCULE-1532027186	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	MCULE-1782264021	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	MCULE-3072325944	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01346	MCULE-7178915526	Quinidine barbiturate	YHRUERMOPBDCFD-UHFFFAOYSA-N
DB01351	MCULE-7618268511	Amobarbital	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01351	MCULE-9367915801	Amobarbital	VIROVYVQCGLCII-UHFFFAOYSA-N
DB01352	MCULE-8984462639	Aprobarbital	UORJNBVJVRLXMQ-UHFFFAOYSA-N
DB01353	MCULE-8998219052	Butobarbital	STDBAQMTJLUMFW-UHFFFAOYSA-N
DB01355	MCULE-5461267653	Hexobarbital	UYXAWHWODHRRMR-UHFFFAOYSA-N
DB01355	MCULE-5992814246	Hexobarbital	UYXAWHWODHRRMR-UHFFFAOYSA-N
DB01355	MCULE-6033678033	Hexobarbital	UYXAWHWODHRRMR-UHFFFAOYSA-N
DB01356	MCULE-6872461833	Lithium cation	HBBGRARXTFLTSG-UHFFFAOYSA-N
DB01357	MCULE-3756355781	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01357	MCULE-6161762887	Mestranol	IMSSROKUHAOUJS-MJCUULBUSA-N
DB01364	MCULE-1217859840	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	MCULE-5756045923	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	MCULE-9256165953	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01364	MCULE-9848295327	Ephedrine	KWGRBVOPPLSCSI-WPRPVWTQSA-N
DB01366	MCULE-2273933576	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01366	MCULE-4039706626	Procaterol	FKNXQNWAXFXVNW-BLLLJJGKSA-N
DB01367	MCULE-3183761977	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01367	MCULE-4385913742	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01367	MCULE-8317750203	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01367	MCULE-9216644373	Rasagiline	RUOKEQAAGRXIBM-GFCCVEGCSA-N
DB01375	MCULE-5127577640	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	MCULE-9699231474	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01375	MCULE-9788063146	Aluminium monostearate	UGMCXQCYOVCMTB-UHFFFAOYSA-K
DB01377	MCULE-3504782871	Magnesium oxide	AXZKOIWUVFPNLO-UHFFFAOYSA-N
DB01378	MCULE-3504782871	Magnesium cation	JLVVSXFLKOJNIY-UHFFFAOYSA-N
DB01380	MCULE-7406575942	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01380	MCULE-7790749515	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01380	MCULE-8390750975	Cortisone acetate	ITRJWOMZKQRYTA-RFZYENFJSA-N
DB01390	MCULE-3743781291	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01390	MCULE-3833394421	Sodium bicarbonate	UIIMBOGNXHQVGW-UHFFFAOYSA-M
DB01392	MCULE-1043513122	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	MCULE-4460720994	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	MCULE-4993391700	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	MCULE-5347702387	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	MCULE-5669485049	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01392	MCULE-8740794380	Yohimbine	BLGXFZZNTVWLAY-SCYLSFHTSA-N
DB01393	MCULE-9775992840	Bezafibrate	IIBYAHWJQTYFKB-UHFFFAOYSA-N
DB01394	MCULE-1568647156	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01394	MCULE-7858118731	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01394	MCULE-7902106432	Colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N
DB01396	MCULE-8291336831	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01396	MCULE-9206348209	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01396	MCULE-9783596421	Digitoxin	WDJUZGPOPHTGOT-XUDUSOBPSA-N
DB01397	MCULE-3504782871	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01397	MCULE-8407868694	Magnesium salicylate	MQHWFIOJQSCFNM-UHFFFAOYSA-L
DB01399	MCULE-7200376848	Salsalate	WVYADZUPLLSGPU-UHFFFAOYSA-N
DB01400	MCULE-3501840981	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	MCULE-5178407195	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01400	MCULE-9726153183	Neostigmine	ALWKGYPQUAPLQC-UHFFFAOYSA-N
DB01401	MCULE-3504782871	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	MCULE-7712564949	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01401	MCULE-8407868694	Choline magnesium trisalicylate	FQCQGOZEWWPOKI-UHFFFAOYSA-K
DB01403	MCULE-2449256469	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01403	MCULE-6537129304	Methotrimeprazine	VRQVVMDWGGWHTJ-CQSZACIVSA-N
DB01406	MCULE-4068655485	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01406	MCULE-5533294331	Danazol	POZRVZJJTULAOH-LHZXLZLDSA-N
DB01407	MCULE-3209961984	Clenbuterol	STJMRWALKKWQGH-UHFFFAOYSA-N
DB01407	MCULE-4948829381	Clenbuterol	STJMRWALKKWQGH-UHFFFAOYSA-N
DB01407	MCULE-7809217372	Clenbuterol	STJMRWALKKWQGH-UHFFFAOYSA-N
DB01408	MCULE-5915665286	Bambuterol	ANZXOIAKUNOVQU-UHFFFAOYSA-N
DB01408	MCULE-6324373983	Bambuterol	ANZXOIAKUNOVQU-UHFFFAOYSA-N
DB01410	MCULE-8805757261	Ciclesonide	LUKZNWIVRBCLON-GXOBDPJESA-N
DB01412	MCULE-3914097400	Theobromine	YAPQBXQYLJRXSA-UHFFFAOYSA-N
DB01418	MCULE-6023926157	Acenocoumarol	VABCILAOYCMVPS-UHFFFAOYSA-N
DB01418	MCULE-8509992526	Acenocoumarol	VABCILAOYCMVPS-UHFFFAOYSA-N
DB01418	MCULE-9444487158	Acenocoumarol	VABCILAOYCMVPS-UHFFFAOYSA-N
DB01420	MCULE-5488659453	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01420	MCULE-8627319345	Testosterone propionate	PDMMFKSKQVNJMI-BLQWBTBKSA-N
DB01421	MCULE-1528618434	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	MCULE-2666011467	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01421	MCULE-5643728618	Paromomycin	UOZODPSAJZTQNH-LSWIJEOBSA-N
DB01422	MCULE-8622459990	Nitroxoline	RJIWZDNTCBHXAL-UHFFFAOYSA-N
DB01424	MCULE-1554715918	Aminophenazone	RMMXTBMQSGEXHJ-UHFFFAOYSA-N
DB01426	MCULE-4109353368	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01426	MCULE-5763587222	Ajmaline	CJDRUOGAGYHKKD-HEFSZTOGSA-N
DB01427	MCULE-2781267039	Amrinone	RNLQIBCLLYYYFJ-UHFFFAOYSA-N
DB01428	MCULE-2222013605	Oxybenzone	DXGLGDHPHMLXJC-UHFFFAOYSA-N
DB01431	MCULE-5010058438	Allylestrenol	ATXHVCQZZJYMCF-XUDSTZEESA-N
DB01435	MCULE-9945022433	Antipyrine	VEQOALNAAJBPNY-UHFFFAOYSA-N
DB01438	MCULE-2762400178	Phenazopyridine	QPFYXYFORQJZEC-FOCLMDBBSA-N
DB01438	MCULE-8651148583	Phenazopyridine	QPFYXYFORQJZEC-FOCLMDBBSA-N
DB01446	MCULE-6417482430	Indopan	QSQQQURBVYWZKJ-UHFFFAOYSA-N
DB01446	MCULE-6948366681	Indopan	QSQQQURBVYWZKJ-UHFFFAOYSA-N
DB01461	MCULE-4487545711	Dimenoxadol	RHUWRJWFHUKVED-UHFFFAOYSA-N
DB01472	MCULE-4522485772	4-Methoxyamphetamine	NEGYEDYHPHMHGK-UHFFFAOYSA-N
DB01472	MCULE-9604730500	4-Methoxyamphetamine	NEGYEDYHPHMHGK-UHFFFAOYSA-N
DB01473	MCULE-1052845766	Betaprodine	UVAZQQHAVMNMHE-CZUORRHYSA-N
DB01473	MCULE-7919657032	Betaprodine	UVAZQQHAVMNMHE-CZUORRHYSA-N
DB01477	MCULE-3167742189	Codeine methylbromide	KIKLDWULAZATJG-YZZSNFJZSA-M
DB01477	MCULE-3795202027	Codeine methylbromide	KIKLDWULAZATJG-YZZSNFJZSA-M
DB01477	MCULE-6124492894	Codeine methylbromide	KIKLDWULAZATJG-YZZSNFJZSA-M
DB01477	MCULE-8292232115	Codeine methylbromide	KIKLDWULAZATJG-YZZSNFJZSA-M
DB01479	MCULE-9271266711	BA-2664	QGKQXZFZOIQFBI-XSWYFRFISA-N
DB01483	MCULE-2107172999	Barbital	FTOAOBMCPZCFFF-UHFFFAOYSA-N
DB01483	MCULE-5459943840	Barbital	FTOAOBMCPZCFFF-UHFFFAOYSA-N
DB01483	MCULE-8944643237	Barbital	FTOAOBMCPZCFFF-UHFFFAOYSA-N
DB01486	MCULE-1171274893	Cathine	DLNKOYKMWOXYQA-IONNQARKSA-N
DB01486	MCULE-9503580838	Cathine	DLNKOYKMWOXYQA-IONNQARKSA-N
DB01494	MCULE-8278658791	Chloral betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01494	MCULE-8745470661	Chloral betaine	ONAOIDNSINNZOA-UHFFFAOYSA-N
DB01495	MCULE-8278658791	Dichloralphenazone	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01495	MCULE-9945022433	Dichloralphenazone	ATKXDQOHNICLQW-UHFFFAOYSA-N
DB01506	MCULE-2724384522	1-Phenylcyclohexylamine	RGZGRPPQZUQUCR-UHFFFAOYSA-N
DB01511	MCULE-8414231364	Delorazepam	CHIFCDOIPRCHCF-UHFFFAOYSA-N
DB01513	MCULE-9271266711	17Alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane	QGKQXZFZOIQFBI-UYEYMFBJSA-N
DB01520	MCULE-5577457961	Tenocyclidine	JUZZEWSCNBCFRL-UHFFFAOYSA-N
DB01520	MCULE-6412932499	Tenocyclidine	JUZZEWSCNBCFRL-UHFFFAOYSA-N
DB01521	MCULE-2014903865	Clostebol	KCZCIYZKSLLNNH-FBPKJDBXSA-N
DB01521	MCULE-6805519453	Clostebol	KCZCIYZKSLLNNH-FBPKJDBXSA-N
DB01527	MCULE-1105703919	Clortermine	HXCXASJHZQXCKK-UHFFFAOYSA-N
DB01527	MCULE-5051184222	Clortermine	HXCXASJHZQXCKK-UHFFFAOYSA-N
DB01530	MCULE-4972067436	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	MCULE-5056598626	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01530	MCULE-6366002920	5alpha-androstane-3alpha,17beta-diol	CBMYJHIOYJEBSB-KHOSGYARSA-N
DB01536	MCULE-2365879598	Androstenedione	AEMFNILZOJDQLW-QAGGRKNESA-N
DB01536	MCULE-7384114075	Androstenedione	AEMFNILZOJDQLW-QAGGRKNESA-N
DB01536	MCULE-8902385122	Androstenedione	AEMFNILZOJDQLW-QAGGRKNESA-N
DB01539	MCULE-8029620038	1-Piperidinocyclohexanecarbonitrile	WWSAYKJWUZJLRT-UHFFFAOYSA-N
DB01546	MCULE-5651076502	Etryptamine	ZXUMUPVQYAFTLF-UHFFFAOYSA-N
DB01546	MCULE-7337698655	Etryptamine	ZXUMUPVQYAFTLF-UHFFFAOYSA-N
DB01546	MCULE-8710039661	Etryptamine	ZXUMUPVQYAFTLF-UHFFFAOYSA-N
DB01556	MCULE-4014359946	Chlorphentermine	ZCKAMNXUHHNZLN-UHFFFAOYSA-N
DB01556	MCULE-9625062817	Chlorphentermine	ZCKAMNXUHHNZLN-UHFFFAOYSA-N
DB01560	MCULE-2018513771	Cathinone	PUAQLLVFLMYYJJ-ZETCQYMHSA-N
DB01560	MCULE-8970094415	Cathinone	PUAQLLVFLMYYJJ-ZETCQYMHSA-N
DB01563	MCULE-8278658791	Chloral hydrate	RNFNDJAIBTYOQL-UHFFFAOYSA-N
DB01574	MCULE-3504782871	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	MCULE-9699231474	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01574	MCULE-9788063146	Attapulgite	IXWIAFSBWGYQOE-UHFFFAOYSA-M
DB01575	MCULE-9699231474	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01575	MCULE-9788063146	Kaolin	KGOIAFZMMLWXLM-UHFFFAOYSA-N
DB01576	MCULE-4193952437	Dextroamphetamine	KWTSXDURSIMDCE-QMMMGPOBSA-N
DB01578	MCULE-5507707661	Metrizamide	DTZMSDADRKLCQE-RFMXWLSYSA-N
DB01580	MCULE-3209868387	Oxprenolol	CEMAWMOMDPGJMB-UHFFFAOYSA-N
DB01580	MCULE-5603406124	Oxprenolol	CEMAWMOMDPGJMB-UHFFFAOYSA-N
DB01581	MCULE-7699685177	Sulfamerazine	QPPBRPIAZZHUNT-UHFFFAOYSA-N
DB01582	MCULE-7831442410	Sulfamethazine	ASWVTGNCAZCNNR-UHFFFAOYSA-N
DB01583	MCULE-2542095055	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	MCULE-3833394421	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	MCULE-4039377986	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
DB01583	MCULE-5308768589	Liotrix	LKYWLLWWYBVUPP-XOCLESOZSA-L
